Cell Barcode	cell_angle
D5_lib5_bc1_31_bc2_4_bc3_21	147.71877
D5_lib5_bc1_31_bc2_4_bc3_5	14.827148
D5_lib5_bc1_31_bc2_4_bc3_68	140.93521
D5_lib5_bc1_31_bc2_50_bc3_85	61.092926
D5_lib5_bc1_31_bc2_51_bc3_27	98.5853
D5_lib5_bc1_31_bc2_51_bc3_35	18.175262
D5_lib5_bc1_31_bc2_51_bc3_53	312.3592
D5_lib5_bc1_31_bc2_52_bc3_56	238.41245
D5_lib5_bc1_31_bc2_52_bc3_88	145.74188
D5_lib5_bc1_31_bc2_53_bc3_62	295.40482
D5_lib5_bc1_31_bc2_53_bc3_8	142.07513
D5_lib5_bc1_31_bc2_54_bc3_14	17.882965
D5_lib5_bc1_31_bc2_54_bc3_55	199.77707
D5_lib5_bc1_31_bc2_54_bc3_79	122.09816
D5_lib5_bc1_31_bc2_56_bc3_33	97.850586
D5_lib5_bc1_31_bc2_56_bc3_9	107.135956
D5_lib5_bc1_31_bc2_57_bc3_50	342.9944
D5_lib5_bc1_31_bc2_59_bc3_18	25.454224
D5_lib5_bc1_31_bc2_59_bc3_25	3.5462341
D5_lib5_bc1_31_bc2_59_bc3_52	91.994415
D5_lib5_bc1_31_bc2_59_bc3_75	303.2976
D5_lib5_bc1_31_bc2_5_bc3_19	304.9929
D5_lib5_bc1_31_bc2_5_bc3_42	132.37051
D5_lib5_bc1_31_bc2_5_bc3_58	34.357452
D5_lib5_bc1_31_bc2_5_bc3_81	121.71515
D5_lib5_bc1_31_bc2_60_bc3_34	114.8526
D5_lib5_bc1_31_bc2_60_bc3_65	188.56645
D5_lib5_bc1_31_bc2_60_bc3_79	117.96974
D5_lib5_bc1_31_bc2_60_bc3_87	319.85022
D5_lib5_bc1_31_bc2_61_bc3_28	289.28702
D5_lib5_bc1_31_bc2_63_bc3_28	250.9318
D5_lib5_bc1_31_bc2_64_bc3_18	329.57892
D5_lib5_bc1_31_bc2_64_bc3_80	34.747894
D5_lib5_bc1_31_bc2_65_bc3_16	5.3000183
D5_lib5_bc1_31_bc2_66_bc3_27	79.68646
D5_lib5_bc1_31_bc2_68_bc3_25	318.66632
D5_lib5_bc1_31_bc2_69_bc3_33	12.225464
D5_lib5_bc1_31_bc2_70_bc3_29	284.62784
D5_lib5_bc1_31_bc2_72_bc3_14	296.6336
D5_lib5_bc1_31_bc2_74_bc3_75	67.01126
D5_lib5_bc1_31_bc2_75_bc3_2	19.71347
D5_lib5_bc1_31_bc2_75_bc3_3	168.82782
D5_lib5_bc1_31_bc2_75_bc3_37	284.01083
D5_lib5_bc1_31_bc2_75_bc3_56	315.05597
D5_lib5_bc1_31_bc2_75_bc3_60	175.39388
D5_lib5_bc1_31_bc2_76_bc3_58	145.13449
D5_lib5_bc1_31_bc2_76_bc3_59	9.103027
D5_lib5_bc1_31_bc2_76_bc3_65	85.573364
D5_lib5_bc1_31_bc2_77_bc3_18	99.82648
D5_lib5_bc1_31_bc2_77_bc3_30	93.59009
D5_lib5_bc1_31_bc2_77_bc3_37	331.5583
D5_lib5_bc1_31_bc2_78_bc3_35	273.96344
D5_lib5_bc1_31_bc2_78_bc3_48	211.0935
D5_lib5_bc1_31_bc2_78_bc3_78	69.525665
D5_lib5_bc1_31_bc2_78_bc3_92	293.9096
D5_lib5_bc1_31_bc2_79_bc3_95	70.824066
D5_lib5_bc1_31_bc2_7_bc3_54	106.79047
D5_lib5_bc1_31_bc2_7_bc3_78	86.26172
D5_lib5_bc1_31_bc2_80_bc3_83	136.85715
D5_lib5_bc1_31_bc2_81_bc3_22	67.377625
D5_lib5_bc1_31_bc2_82_bc3_50	126.428314
D5_lib5_bc1_31_bc2_82_bc3_62	130.84378
D5_lib5_bc1_31_bc2_83_bc3_2	262.14062
D5_lib5_bc1_31_bc2_83_bc3_62	289.8794
D5_lib5_bc1_31_bc2_83_bc3_95	173.58997
D5_lib5_bc1_31_bc2_84_bc3_23	143.79419
D5_lib5_bc1_31_bc2_84_bc3_39	277.7715
D5_lib5_bc1_31_bc2_84_bc3_53	15.82019
D5_lib5_bc1_31_bc2_84_bc3_74	305.24323
D5_lib5_bc1_31_bc2_85_bc3_19	248.65308
D5_lib5_bc1_31_bc2_85_bc3_88	174.33366
D5_lib5_bc1_31_bc2_87_bc3_2	353.9607
D5_lib5_bc1_31_bc2_87_bc3_20	142.14656
D5_lib5_bc1_31_bc2_87_bc3_69	319.1982
D5_lib5_bc1_31_bc2_87_bc3_74	140.51373
D5_lib5_bc1_31_bc2_87_bc3_76	353.17776
D5_lib5_bc1_31_bc2_88_bc3_27	39.68927
D5_lib5_bc1_31_bc2_88_bc3_38	132.24338
D5_lib5_bc1_31_bc2_88_bc3_49	331.3865
D5_lib5_bc1_31_bc2_88_bc3_65	318.7945
D5_lib5_bc1_31_bc2_8_bc3_16	198.58932
D5_lib5_bc1_31_bc2_8_bc3_72	259.28506
D5_lib5_bc1_31_bc2_90_bc3_5	156.91339
D5_lib5_bc1_31_bc2_90_bc3_81	206.29498
D5_lib5_bc1_31_bc2_91_bc3_33	16.158447
D5_lib5_bc1_31_bc2_91_bc3_58	40.16803
D5_lib5_bc1_31_bc2_92_bc3_68	56.576294
D5_lib5_bc1_31_bc2_93_bc3_82	212.0451
D5_lib5_bc1_31_bc2_94_bc3_39	50.651733
D5_lib5_bc1_31_bc2_94_bc3_5	19.209045
D5_lib5_bc1_31_bc2_95_bc3_5	272.411
D5_lib5_bc1_31_bc2_95_bc3_58	293.1677
D5_lib5_bc1_31_bc2_9_bc3_27	86.28937
D5_lib5_bc1_32_bc2_10_bc3_22	11.584045
D5_lib5_bc1_32_bc2_10_bc3_53	350.78925
D5_lib5_bc1_32_bc2_10_bc3_70	175.35155
D5_lib5_bc1_32_bc2_12_bc3_1	149.53362
D5_lib5_bc1_32_bc2_12_bc3_2	208.3791
D5_lib5_bc1_32_bc2_14_bc3_41	284.3203
D5_lib5_bc1_32_bc2_14_bc3_5	128.39246
D5_lib5_bc1_32_bc2_14_bc3_66	180.60172
D5_lib5_bc1_32_bc2_14_bc3_96	22.145447
D5_lib5_bc1_32_bc2_16_bc3_37	24.226807
D5_lib5_bc1_32_bc2_16_bc3_62	99.33902
D5_lib5_bc1_32_bc2_16_bc3_92	84.74078
D5_lib5_bc1_32_bc2_17_bc3_15	340.2973
D5_lib5_bc1_32_bc2_17_bc3_74	31.654022
D5_lib5_bc1_32_bc2_17_bc3_95	251.88556
D5_lib5_bc1_32_bc2_18_bc3_70	47.651
D5_lib5_bc1_32_bc2_18_bc3_79	92.00159
D5_lib5_bc1_32_bc2_18_bc3_81	55.358795
D5_lib5_bc1_32_bc2_18_bc3_89	23.747253
D5_lib5_bc1_32_bc2_19_bc3_29	352.50903
D5_lib5_bc1_32_bc2_1_bc3_22	294.5798
D5_lib5_bc1_32_bc2_20_bc3_65	62.660767
D5_lib5_bc1_32_bc2_20_bc3_80	351.4174
D5_lib5_bc1_32_bc2_21_bc3_21	88.35336
D5_lib5_bc1_32_bc2_21_bc3_43	301.328
D5_lib5_bc1_32_bc2_21_bc3_56	232.76736
D5_lib5_bc1_32_bc2_23_bc3_3	124.9736
D5_lib5_bc1_32_bc2_24_bc3_25	63.617554
D5_lib5_bc1_32_bc2_24_bc3_28	264.00806
D5_lib5_bc1_32_bc2_24_bc3_89	225.05392
D5_lib5_bc1_32_bc2_25_bc3_11	12.683716
D5_lib5_bc1_32_bc2_25_bc3_2	145.8258
D5_lib5_bc1_32_bc2_26_bc3_16	192.54858
D5_lib5_bc1_32_bc2_26_bc3_77	161.32472
D5_lib5_bc1_32_bc2_27_bc3_59	299.48578
D5_lib5_bc1_32_bc2_27_bc3_73	352.05246
D5_lib5_bc1_32_bc2_28_bc3_24	238.11441
D5_lib5_bc1_32_bc2_28_bc3_29	224.6837
D5_lib5_bc1_32_bc2_28_bc3_33	265.0146
D5_lib5_bc1_32_bc2_29_bc3_5	62.513275
D5_lib5_bc1_32_bc2_29_bc3_91	5.0918274
D5_lib5_bc1_32_bc2_2_bc3_95	266.38098
D5_lib5_bc1_32_bc2_31_bc3_16	295.3828
D5_lib5_bc1_32_bc2_31_bc3_4	23.833588
D5_lib5_bc1_32_bc2_31_bc3_62	277.82748
D5_lib5_bc1_32_bc2_32_bc3_54	280.75406
D5_lib5_bc1_32_bc2_32_bc3_81	183.50272
D5_lib5_bc1_32_bc2_33_bc3_21	46.55951
D5_lib5_bc1_32_bc2_33_bc3_37	150.91112
D5_lib5_bc1_32_bc2_33_bc3_5	291.48566
D5_lib5_bc1_32_bc2_33_bc3_90	192.12996
D5_lib5_bc1_32_bc2_36_bc3_34	204.31189
D5_lib5_bc1_32_bc2_36_bc3_38	218.07634
D5_lib5_bc1_32_bc2_36_bc3_76	317.5017
D5_lib5_bc1_32_bc2_37_bc3_34	310.15735
D5_lib5_bc1_32_bc2_37_bc3_57	91.60428
D5_lib5_bc1_32_bc2_38_bc3_16	138.6532
D5_lib5_bc1_32_bc2_38_bc3_40	40.608765
D5_lib5_bc1_32_bc2_38_bc3_67	236.47514
D5_lib5_bc1_32_bc2_39_bc3_52	329.2727
D5_lib5_bc1_32_bc2_3_bc3_13	239.84277
D5_lib5_bc1_32_bc2_3_bc3_16	193.96349
D5_lib5_bc1_32_bc2_3_bc3_39	214.95871
D5_lib5_bc1_32_bc2_3_bc3_79	240.36595
D5_lib5_bc1_32_bc2_40_bc3_36	355.6926
D5_lib5_bc1_32_bc2_40_bc3_52	335.40668
D5_lib5_bc1_32_bc2_40_bc3_80	320.62326
D5_lib5_bc1_32_bc2_41_bc3_29	76.59317
D5_lib5_bc1_32_bc2_41_bc3_68	77.36932
D5_lib5_bc1_32_bc2_42_bc3_39	101.433105
D5_lib5_bc1_32_bc2_42_bc3_48	321.9081
D5_lib5_bc1_32_bc2_42_bc3_7	286.29663
D5_lib5_bc1_32_bc2_42_bc3_9	56.002167
D5_lib5_bc1_32_bc2_43_bc3_10	1.0088501
D5_lib5_bc1_32_bc2_43_bc3_66	293.35712
D5_lib5_bc1_32_bc2_44_bc3_29	328.0196
D5_lib5_bc1_32_bc2_44_bc3_86	304.7915
D5_lib5_bc1_32_bc2_45_bc3_15	122.17206
D5_lib5_bc1_32_bc2_45_bc3_34	260.2973
D5_lib5_bc1_32_bc2_45_bc3_59	295.15048
D5_lib5_bc1_32_bc2_45_bc3_72	260.35144
D5_lib5_bc1_32_bc2_45_bc3_85	197.35881
D5_lib5_bc1_32_bc2_46_bc3_16	192.37921
D5_lib5_bc1_32_bc2_46_bc3_18	255.4511
D5_lib5_bc1_32_bc2_46_bc3_48	139.01169
D5_lib5_bc1_32_bc2_46_bc3_6	232.85031
D5_lib5_bc1_32_bc2_46_bc3_9	214.91568
D5_lib5_bc1_32_bc2_47_bc3_14	19.730164
D5_lib5_bc1_32_bc2_47_bc3_31	265.14902
D5_lib5_bc1_32_bc2_48_bc3_14	140.36499
D5_lib5_bc1_32_bc2_48_bc3_36	275.85956
D5_lib5_bc1_32_bc2_48_bc3_6	249.56891
D5_lib5_bc1_32_bc2_49_bc3_88	340.36053
D5_lib5_bc1_32_bc2_4_bc3_36	24.853088
D5_lib5_bc1_32_bc2_50_bc3_48	289.6219
D5_lib5_bc1_32_bc2_51_bc3_7	176.88052
D5_lib5_bc1_32_bc2_52_bc3_16	123.23726
D5_lib5_bc1_32_bc2_52_bc3_34	129.18092
D5_lib5_bc1_32_bc2_52_bc3_43	99.22943
D5_lib5_bc1_32_bc2_52_bc3_67	157.80252
D5_lib5_bc1_32_bc2_52_bc3_70	59.658478
D5_lib5_bc1_32_bc2_52_bc3_72	23.26062
D5_lib5_bc1_32_bc2_52_bc3_87	254.50375
D5_lib5_bc1_32_bc2_53_bc3_72	343.95593
D5_lib5_bc1_32_bc2_53_bc3_89	147.63074
D5_lib5_bc1_32_bc2_54_bc3_56	82.30792
D5_lib5_bc1_32_bc2_54_bc3_87	284.68436
D5_lib5_bc1_32_bc2_55_bc3_25	304.86758
D5_lib5_bc1_32_bc2_57_bc3_47	239.13258
D5_lib5_bc1_32_bc2_57_bc3_83	92.00067
D5_lib5_bc1_32_bc2_59_bc3_4	135.26993
D5_lib5_bc1_32_bc2_59_bc3_84	252.34096
D5_lib5_bc1_32_bc2_5_bc3_20	239.99966
D5_lib5_bc1_32_bc2_5_bc3_22	277.75702
D5_lib5_bc1_32_bc2_5_bc3_30	344.7293
D5_lib5_bc1_32_bc2_5_bc3_4	192.55786
D5_lib5_bc1_32_bc2_5_bc3_68	282.15955
D5_lib5_bc1_32_bc2_60_bc3_20	249.36316
D5_lib5_bc1_32_bc2_60_bc3_87	316.03168
D5_lib5_bc1_32_bc2_61_bc3_43	81.75748
D5_lib5_bc1_32_bc2_62_bc3_54	182.23355
D5_lib5_bc1_32_bc2_62_bc3_93	265.10022
D5_lib5_bc1_32_bc2_63_bc3_21	305.15292
D5_lib5_bc1_32_bc2_63_bc3_28	284.1396
D5_lib5_bc1_32_bc2_63_bc3_71	163.7089
D5_lib5_bc1_32_bc2_64_bc3_10	286.03973
D5_lib5_bc1_32_bc2_64_bc3_59	299.67816
D5_lib5_bc1_32_bc2_64_bc3_66	287.7137
D5_lib5_bc1_32_bc2_65_bc3_44	83.77304
D5_lib5_bc1_32_bc2_66_bc3_22	173.21786
D5_lib5_bc1_32_bc2_66_bc3_30	279.4972
D5_lib5_bc1_32_bc2_66_bc3_72	139.81967
D5_lib5_bc1_32_bc2_66_bc3_89	258.40298
D5_lib5_bc1_32_bc2_68_bc3_13	301.60663
D5_lib5_bc1_32_bc2_68_bc3_16	195.23575
D5_lib5_bc1_32_bc2_68_bc3_43	118.22247
D5_lib5_bc1_32_bc2_68_bc3_52	45.640503
D5_lib5_bc1_32_bc2_68_bc3_69	273.18997
D5_lib5_bc1_32_bc2_68_bc3_71	132.59174
D5_lib5_bc1_32_bc2_69_bc3_16	216.18045
D5_lib5_bc1_32_bc2_6_bc3_39	285.5697
D5_lib5_bc1_32_bc2_6_bc3_65	117.77675
D5_lib5_bc1_32_bc2_6_bc3_79	118.15958
D5_lib5_bc1_32_bc2_70_bc3_38	189.568
D5_lib5_bc1_32_bc2_70_bc3_66	269.56274
D5_lib5_bc1_32_bc2_72_bc3_46	99.76846
D5_lib5_bc1_32_bc2_72_bc3_56	232.70154
D5_lib5_bc1_32_bc2_72_bc3_78	115.47061
D5_lib5_bc1_32_bc2_73_bc3_16	174.04042
D5_lib5_bc1_32_bc2_74_bc3_59	15.749695
D5_lib5_bc1_32_bc2_74_bc3_72	304.84113
D5_lib5_bc1_32_bc2_74_bc3_84	161.05667
D5_lib5_bc1_32_bc2_75_bc3_12	10.39389
D5_lib5_bc1_32_bc2_75_bc3_50	224.07256
D5_lib5_bc1_32_bc2_76_bc3_13	302.59485
D5_lib5_bc1_32_bc2_76_bc3_2	209.4573
D5_lib5_bc1_32_bc2_76_bc3_48	59.783386
D5_lib5_bc1_32_bc2_76_bc3_54	215.45706
D5_lib5_bc1_32_bc2_77_bc3_30	168.93402
D5_lib5_bc1_32_bc2_77_bc3_42	207.20654
D5_lib5_bc1_32_bc2_77_bc3_52	292.97083
D5_lib5_bc1_32_bc2_77_bc3_92	101.538635
D5_lib5_bc1_32_bc2_78_bc3_23	264.56824
D5_lib5_bc1_32_bc2_78_bc3_69	164.9915
D5_lib5_bc1_32_bc2_78_bc3_91	130.90881
D5_lib5_bc1_32_bc2_79_bc3_50	297.50977
D5_lib5_bc1_32_bc2_79_bc3_7	26.459106
D5_lib5_bc1_32_bc2_79_bc3_84	142.57558
D5_lib5_bc1_32_bc2_7_bc3_18	272.74713
D5_lib5_bc1_32_bc2_80_bc3_38	295.9124
D5_lib5_bc1_32_bc2_80_bc3_4	321.3224
D5_lib5_bc1_32_bc2_82_bc3_6	288.19836
D5_lib5_bc1_32_bc2_82_bc3_74	9.241821
D5_lib5_bc1_32_bc2_82_bc3_82	298.72186
D5_lib5_bc1_32_bc2_83_bc3_55	43.114075
D5_lib5_bc1_32_bc2_84_bc3_35	280.56458
D5_lib5_bc1_32_bc2_84_bc3_39	232.09802
D5_lib5_bc1_32_bc2_85_bc3_13	146.48973
D5_lib5_bc1_32_bc2_85_bc3_57	38.565796
D5_lib5_bc1_32_bc2_87_bc3_69	124.3996
D5_lib5_bc1_32_bc2_88_bc3_46	102.79306
D5_lib5_bc1_32_bc2_88_bc3_53	170.54588
D5_lib5_bc1_32_bc2_88_bc3_87	170.56685
D5_lib5_bc1_32_bc2_89_bc3_92	238.29395
D5_lib5_bc1_32_bc2_90_bc3_6	188.63644
D5_lib5_bc1_32_bc2_91_bc3_4	206.11096
D5_lib5_bc1_32_bc2_91_bc3_79	181.43285
D5_lib5_bc1_32_bc2_91_bc3_94	291.70972
D5_lib5_bc1_32_bc2_92_bc3_54	130.27031
D5_lib5_bc1_32_bc2_92_bc3_72	239.84074
D5_lib5_bc1_32_bc2_92_bc3_82	17.435028
D5_lib5_bc1_32_bc2_93_bc3_11	152.98752
D5_lib5_bc1_32_bc2_93_bc3_67	270.05008
D5_lib5_bc1_32_bc2_94_bc3_20	202.01581
D5_lib5_bc1_32_bc2_95_bc3_71	81.1261
D5_lib5_bc1_32_bc2_95_bc3_89	146.61362
D5_lib5_bc1_32_bc2_96_bc3_39	281.19153
D5_lib5_bc1_32_bc2_96_bc3_94	328.80426
D5_lib5_bc1_32_bc2_9_bc3_54	242.08646
D5_lib5_bc1_32_bc2_9_bc3_9	155.28293
D5_lib5_bc1_33_bc2_10_bc3_19	100.38483
D5_lib5_bc1_33_bc2_10_bc3_52	52.147247
D5_lib5_bc1_33_bc2_10_bc3_76	317.21368
D5_lib5_bc1_33_bc2_11_bc3_66	341.65695
D5_lib5_bc1_33_bc2_11_bc3_84	334.62155
D5_lib5_bc1_33_bc2_11_bc3_88	191.66296
D5_lib5_bc1_33_bc2_12_bc3_28	216.65002
D5_lib5_bc1_33_bc2_12_bc3_47	317.0854
D5_lib5_bc1_33_bc2_13_bc3_55	99.1933
D5_lib5_bc1_33_bc2_13_bc3_9	64.93909
D5_lib5_bc1_33_bc2_15_bc3_48	112.77118
D5_lib5_bc1_33_bc2_18_bc3_52	353.3159
D5_lib5_bc1_33_bc2_18_bc3_74	201.82826
D5_lib5_bc1_33_bc2_19_bc3_42	50.7442
D5_lib5_bc1_33_bc2_1_bc3_7	6.6570435
D5_lib5_bc1_33_bc2_20_bc3_15	137.18176
D5_lib5_bc1_33_bc2_20_bc3_36	247.1122
D5_lib5_bc1_33_bc2_20_bc3_42	107.84921
D5_lib5_bc1_33_bc2_20_bc3_92	122.10635
D5_lib5_bc1_33_bc2_20_bc3_94	104.88585
D5_lib5_bc1_33_bc2_24_bc3_17	247.74957
D5_lib5_bc1_33_bc2_24_bc3_42	236.20688
D5_lib5_bc1_33_bc2_24_bc3_67	356.30902
D5_lib5_bc1_33_bc2_24_bc3_8	251.5867
D5_lib5_bc1_33_bc2_24_bc3_9	221.42712
D5_lib5_bc1_33_bc2_25_bc3_29	120.13251
D5_lib5_bc1_33_bc2_25_bc3_86	3.6307678
D5_lib5_bc1_33_bc2_26_bc3_94	65.127106
D5_lib5_bc1_33_bc2_27_bc3_19	207.57028
D5_lib5_bc1_33_bc2_27_bc3_53	358.9922
D5_lib5_bc1_33_bc2_28_bc3_49	114.30849
D5_lib5_bc1_33_bc2_29_bc3_60	335.3993
D5_lib5_bc1_33_bc2_2_bc3_18	84.02353
D5_lib5_bc1_33_bc2_31_bc3_11	157.95265
D5_lib5_bc1_33_bc2_31_bc3_18	150.58377
D5_lib5_bc1_33_bc2_31_bc3_64	49.394043
D5_lib5_bc1_33_bc2_31_bc3_71	36.572174
D5_lib5_bc1_33_bc2_32_bc3_86	127.38608
D5_lib5_bc1_33_bc2_32_bc3_88	223.1738
D5_lib5_bc1_33_bc2_33_bc3_66	181.41815
D5_lib5_bc1_33_bc2_34_bc3_34	120.78969
D5_lib5_bc1_33_bc2_35_bc3_75	218.90503
D5_lib5_bc1_33_bc2_36_bc3_14	10.807068
D5_lib5_bc1_33_bc2_36_bc3_62	215.29056
D5_lib5_bc1_33_bc2_37_bc3_38	319.50345
D5_lib5_bc1_33_bc2_37_bc3_4	30.103394
D5_lib5_bc1_33_bc2_38_bc3_56	40.746765
D5_lib5_bc1_33_bc2_38_bc3_57	66.04233
D5_lib5_bc1_33_bc2_3_bc3_29	219.5729
D5_lib5_bc1_33_bc2_3_bc3_58	245.56284
D5_lib5_bc1_33_bc2_3_bc3_6	351.1046
D5_lib5_bc1_33_bc2_40_bc3_21	186.4073
D5_lib5_bc1_33_bc2_41_bc3_7	284.9534
D5_lib5_bc1_33_bc2_41_bc3_77	6.48645
D5_lib5_bc1_33_bc2_42_bc3_23	334.5724
D5_lib5_bc1_33_bc2_42_bc3_57	307.30603
D5_lib5_bc1_33_bc2_43_bc3_7	131.65068
D5_lib5_bc1_33_bc2_43_bc3_77	24.9151
D5_lib5_bc1_33_bc2_43_bc3_91	270.74863
D5_lib5_bc1_33_bc2_44_bc3_28	61.496826
D5_lib5_bc1_33_bc2_44_bc3_65	275.7879
D5_lib5_bc1_33_bc2_44_bc3_69	56.39682
D5_lib5_bc1_33_bc2_45_bc3_95	200.00272
D5_lib5_bc1_33_bc2_46_bc3_48	53.241425
D5_lib5_bc1_33_bc2_46_bc3_90	222.02966
D5_lib5_bc1_33_bc2_46_bc3_92	279.63995
D5_lib5_bc1_33_bc2_48_bc3_17	298.00305
D5_lib5_bc1_33_bc2_48_bc3_34	82.29587
D5_lib5_bc1_33_bc2_48_bc3_64	135.58672
D5_lib5_bc1_33_bc2_48_bc3_69	240.31061
D5_lib5_bc1_33_bc2_4_bc3_29	148.28442
D5_lib5_bc1_33_bc2_4_bc3_87	198.39462
D5_lib5_bc1_33_bc2_50_bc3_56	270.18674
D5_lib5_bc1_33_bc2_52_bc3_7	315.28552
D5_lib5_bc1_33_bc2_53_bc3_5	132.35303
D5_lib5_bc1_33_bc2_53_bc3_60	179.95969
D5_lib5_bc1_33_bc2_54_bc3_27	105.59511
D5_lib5_bc1_33_bc2_56_bc3_12	89.85071
D5_lib5_bc1_33_bc2_57_bc3_47	189.47127
D5_lib5_bc1_33_bc2_59_bc3_77	133.5142
D5_lib5_bc1_33_bc2_5_bc3_37	256.45734
D5_lib5_bc1_33_bc2_5_bc3_53	180.31075
D5_lib5_bc1_33_bc2_62_bc3_27	141.41727
D5_lib5_bc1_33_bc2_63_bc3_49	311.32007
D5_lib5_bc1_33_bc2_63_bc3_78	205.79076
D5_lib5_bc1_33_bc2_64_bc3_47	174.7893
D5_lib5_bc1_33_bc2_64_bc3_78	203.22972
D5_lib5_bc1_33_bc2_65_bc3_10	188.3754
D5_lib5_bc1_33_bc2_66_bc3_82	59.131622
D5_lib5_bc1_33_bc2_67_bc3_74	282.02155
D5_lib5_bc1_33_bc2_6_bc3_29	295.2782
D5_lib5_bc1_33_bc2_6_bc3_41	113.86862
D5_lib5_bc1_33_bc2_70_bc3_41	315.53046
D5_lib5_bc1_33_bc2_70_bc3_43	2.7399292
D5_lib5_bc1_33_bc2_70_bc3_9	258.59592
D5_lib5_bc1_33_bc2_73_bc3_16	89.33887
D5_lib5_bc1_33_bc2_73_bc3_3	57.00598
D5_lib5_bc1_33_bc2_73_bc3_74	228.2722
D5_lib5_bc1_33_bc2_74_bc3_33	174.6635
D5_lib5_bc1_33_bc2_74_bc3_5	223.45015
D5_lib5_bc1_33_bc2_75_bc3_86	31.467102
D5_lib5_bc1_33_bc2_76_bc3_50	165.05641
D5_lib5_bc1_33_bc2_76_bc3_88	16.174377
D5_lib5_bc1_33_bc2_77_bc3_20	171.55551
D5_lib5_bc1_33_bc2_77_bc3_59	168.03583
D5_lib5_bc1_33_bc2_78_bc3_38	195.2336
D5_lib5_bc1_33_bc2_78_bc3_52	305.53668
D5_lib5_bc1_33_bc2_78_bc3_58	20.429901
D5_lib5_bc1_33_bc2_78_bc3_96	30.061127
D5_lib5_bc1_33_bc2_79_bc3_31	183.43327
D5_lib5_bc1_33_bc2_79_bc3_81	174.89001
D5_lib5_bc1_33_bc2_7_bc3_25	322.7402
D5_lib5_bc1_33_bc2_81_bc3_20	18.19574
D5_lib5_bc1_33_bc2_82_bc3_27	206.69554
D5_lib5_bc1_33_bc2_82_bc3_61	309.4508
D5_lib5_bc1_33_bc2_83_bc3_18	178.10794
D5_lib5_bc1_33_bc2_83_bc3_71	201.23698
D5_lib5_bc1_33_bc2_84_bc3_19	156.28404
D5_lib5_bc1_33_bc2_84_bc3_49	340.242
D5_lib5_bc1_33_bc2_87_bc3_22	283.43915
D5_lib5_bc1_33_bc2_87_bc3_50	14.031921
D5_lib5_bc1_33_bc2_87_bc3_56	145.1047
D5_lib5_bc1_33_bc2_87_bc3_74	80.22891
D5_lib5_bc1_33_bc2_87_bc3_78	113.72528
D5_lib5_bc1_33_bc2_88_bc3_58	191.53775
D5_lib5_bc1_33_bc2_88_bc3_76	210.48631
D5_lib5_bc1_33_bc2_8_bc3_52	355.56876
D5_lib5_bc1_33_bc2_90_bc3_28	65.25421
D5_lib5_bc1_33_bc2_90_bc3_90	201.5173
D5_lib5_bc1_33_bc2_90_bc3_95	274.59723
D5_lib5_bc1_33_bc2_91_bc3_29	192.14531
D5_lib5_bc1_33_bc2_92_bc3_36	278.89914
D5_lib5_bc1_33_bc2_92_bc3_57	215.08466
D5_lib5_bc1_33_bc2_92_bc3_93	285.49353
D5_lib5_bc1_33_bc2_94_bc3_2	92.91855
D5_lib5_bc1_33_bc2_94_bc3_82	241.14113
D5_lib5_bc1_33_bc2_95_bc3_68	275.467
D5_lib5_bc1_33_bc2_9_bc3_13	101.26306
D5_lib5_bc1_33_bc2_9_bc3_32	149.79959
D5_lib5_bc1_33_bc2_9_bc3_65	240.11853
D5_lib5_bc1_34_bc2_10_bc3_29	7.010193
D5_lib5_bc1_34_bc2_10_bc3_63	105.549255
D5_lib5_bc1_34_bc2_10_bc3_70	45.036316
D5_lib5_bc1_34_bc2_11_bc3_20	157.87135
D5_lib5_bc1_34_bc2_12_bc3_37	185.0697
D5_lib5_bc1_34_bc2_12_bc3_59	318.50598
D5_lib5_bc1_34_bc2_12_bc3_9	59.262634
D5_lib5_bc1_34_bc2_14_bc3_66	271.8891
D5_lib5_bc1_34_bc2_15_bc3_77	65.056946
D5_lib5_bc1_34_bc2_15_bc3_93	293.555
D5_lib5_bc1_34_bc2_16_bc3_75	69.534485
D5_lib5_bc1_34_bc2_17_bc3_82	202.23822
D5_lib5_bc1_34_bc2_17_bc3_9	268.8912
D5_lib5_bc1_34_bc2_19_bc3_81	22.91217
D5_lib5_bc1_34_bc2_1_bc3_46	287.38483
D5_lib5_bc1_34_bc2_1_bc3_58	178.45529
D5_lib5_bc1_34_bc2_1_bc3_86	67.76056
D5_lib5_bc1_34_bc2_20_bc3_10	310.8905
D5_lib5_bc1_34_bc2_20_bc3_21	352.12427
D5_lib5_bc1_34_bc2_20_bc3_30	157.07323
D5_lib5_bc1_34_bc2_20_bc3_45	289.806
D5_lib5_bc1_34_bc2_20_bc3_80	332.6771
D5_lib5_bc1_34_bc2_20_bc3_96	144.693
D5_lib5_bc1_34_bc2_21_bc3_12	237.60037
D5_lib5_bc1_34_bc2_21_bc3_60	280.00085
D5_lib5_bc1_34_bc2_22_bc3_16	41.92621
D5_lib5_bc1_34_bc2_22_bc3_52	69.22931
D5_lib5_bc1_34_bc2_23_bc3_33	90.38321
D5_lib5_bc1_34_bc2_23_bc3_34	320.51035
D5_lib5_bc1_34_bc2_23_bc3_77	35.720947
D5_lib5_bc1_34_bc2_24_bc3_31	249.39227
D5_lib5_bc1_34_bc2_24_bc3_34	215.33842
D5_lib5_bc1_34_bc2_24_bc3_42	41.497803
