Cell Barcode	UMAP-1	UMAP-2
D5_lib7_bc1_11_bc2_48_bc3_39	0.68636274	-5.3799734
D5_lib7_bc1_11_bc2_48_bc3_70	1.0428524	-2.9836993
D5_lib7_bc1_11_bc2_48_bc3_82	-5.4700456	-0.91280127
D5_lib7_bc1_11_bc2_49_bc3_59	-2.2781043	-3.3144407
D5_lib7_bc1_11_bc2_4_bc3_52	-5.594356	0.6672106
D5_lib7_bc1_11_bc2_4_bc3_74	-4.035666	1.4826379
D5_lib7_bc1_11_bc2_50_bc3_22	0.2958312	5.520082
D5_lib7_bc1_11_bc2_51_bc3_64	3.6935654	2.0861316
D5_lib7_bc1_11_bc2_52_bc3_91	1.1431923	-4.66228
D5_lib7_bc1_11_bc2_53_bc3_11	2.904149	3.149939
D5_lib7_bc1_11_bc2_53_bc3_55	-1.665143	0.6186476
D5_lib7_bc1_11_bc2_54_bc3_12	-4.1938334	-2.910688
D5_lib7_bc1_11_bc2_54_bc3_29	1.2648959	1.2807894
D5_lib7_bc1_11_bc2_54_bc3_45	-3.065058	-4.591227
D5_lib7_bc1_11_bc2_54_bc3_82	-5.1975074	2.0528746
D5_lib7_bc1_11_bc2_55_bc3_34	-3.99399	2.9791007
D5_lib7_bc1_11_bc2_56_bc3_55	0.7611737	-5.266549
D5_lib7_bc1_11_bc2_56_bc3_83	0.07639027	-2.9178305
D5_lib7_bc1_11_bc2_57_bc3_14	0.5364766	4.979667
D5_lib7_bc1_11_bc2_58_bc3_88	6.442919	0.97729063
D5_lib7_bc1_11_bc2_59_bc3_14	-0.7504196	4.646704
D5_lib7_bc1_11_bc2_59_bc3_15	-3.4641266	3.4418235
D5_lib7_bc1_11_bc2_5_bc3_25	-5.9163756	-0.62894773
D5_lib7_bc1_11_bc2_5_bc3_44	-0.1251316	-4.606441
D5_lib7_bc1_11_bc2_5_bc3_55	-4.795128	-2.3457038
D5_lib7_bc1_11_bc2_61_bc3_31	-2.6221464	1.3333263
D5_lib7_bc1_11_bc2_61_bc3_56	5.919924	0.18116283
D5_lib7_bc1_11_bc2_61_bc3_67	1.1600046	3.1104102
D5_lib7_bc1_11_bc2_62_bc3_96	2.7213297	0.7390728
D5_lib7_bc1_11_bc2_63_bc3_20	-1.9895594	4.125892
D5_lib7_bc1_11_bc2_64_bc3_57	-0.5775056	-3.5730023
D5_lib7_bc1_11_bc2_64_bc3_82	-5.270585	0.5729594
D5_lib7_bc1_11_bc2_65_bc3_33	-3.9421272	-3.113048
D5_lib7_bc1_11_bc2_65_bc3_34	5.1196375	-2.1169012
D5_lib7_bc1_11_bc2_65_bc3_46	-2.1420808	1.9135308
D5_lib7_bc1_11_bc2_65_bc3_87	4.5255985	2.1978068
D5_lib7_bc1_11_bc2_66_bc3_60	4.7208586	3.451528
D5_lib7_bc1_11_bc2_66_bc3_68	-5.9121656	0.042562485
D5_lib7_bc1_11_bc2_66_bc3_83	-4.312182	4.4084144
D5_lib7_bc1_11_bc2_67_bc3_39	0.44777155	-6.219928
D5_lib7_bc1_11_bc2_67_bc3_71	-5.3146167	0.61902857
D5_lib7_bc1_11_bc2_68_bc3_69	3.8255587	1.5283966
D5_lib7_bc1_11_bc2_68_bc3_72	-3.5822394	-0.45906353
D5_lib7_bc1_11_bc2_68_bc3_73	-4.5028744	-2.6757002
D5_lib7_bc1_11_bc2_69_bc3_90	-4.977175	2.7611842
D5_lib7_bc1_11_bc2_6_bc3_45	3.7527199	3.0905771
D5_lib7_bc1_11_bc2_6_bc3_69	0.73479176	-2.7276552
D5_lib7_bc1_11_bc2_70_bc3_84	-0.3959036	-5.904661
D5_lib7_bc1_11_bc2_72_bc3_18	4.469393	-3.102454
D5_lib7_bc1_11_bc2_73_bc3_58	1.99827	1.9286323
D5_lib7_bc1_11_bc2_73_bc3_72	5.482497	-0.11166906
D5_lib7_bc1_11_bc2_73_bc3_83	2.5848331	-4.7600994
D5_lib7_bc1_11_bc2_75_bc3_36	-1.925065	3.2513452
D5_lib7_bc1_11_bc2_75_bc3_7	5.444813	-2.8027434
D5_lib7_bc1_11_bc2_75_bc3_95	4.8298044	0.44204092
D5_lib7_bc1_11_bc2_76_bc3_54	3.0532522	-4.986145
D5_lib7_bc1_11_bc2_76_bc3_56	-4.525821	2.673408
D5_lib7_bc1_11_bc2_77_bc3_17	1.4703531	0.18694496
D5_lib7_bc1_11_bc2_77_bc3_41	-3.6886442	3.6278653
D5_lib7_bc1_11_bc2_77_bc3_59	-1.5897446	5.495727
D5_lib7_bc1_11_bc2_78_bc3_25	-6.52991	-2.3122232
D5_lib7_bc1_11_bc2_78_bc3_3	1.0767508	-4.6892657
D5_lib7_bc1_11_bc2_78_bc3_83	4.583764	-0.5128937
D5_lib7_bc1_11_bc2_79_bc3_2	3.2356577	-3.4205275
D5_lib7_bc1_11_bc2_7_bc3_29	-0.92957115	-5.9609594
D5_lib7_bc1_11_bc2_7_bc3_61	-3.7997687	4.190356
D5_lib7_bc1_11_bc2_7_bc3_65	-3.582723	0.76062536
D5_lib7_bc1_11_bc2_7_bc3_77	2.5724788	-5.690282
D5_lib7_bc1_11_bc2_80_bc3_14	2.3260407	4.7325606
D5_lib7_bc1_11_bc2_81_bc3_50	1.6298914	5.6683908
D5_lib7_bc1_11_bc2_81_bc3_64	1.1046906	5.324554
D5_lib7_bc1_11_bc2_81_bc3_70	-0.6822033	-5.8793955
D5_lib7_bc1_11_bc2_82_bc3_47	-1.76564	5.669374
D5_lib7_bc1_11_bc2_82_bc3_59	-5.208865	-0.5836258
D5_lib7_bc1_11_bc2_82_bc3_72	-1.9168129	3.8313546
D5_lib7_bc1_11_bc2_82_bc3_96	-2.1030462	1.9117727
D5_lib7_bc1_11_bc2_84_bc3_21	2.6026816	2.1523347
D5_lib7_bc1_11_bc2_84_bc3_85	-4.4138503	2.4457545
D5_lib7_bc1_11_bc2_85_bc3_48	-2.3288012	4.852117
D5_lib7_bc1_11_bc2_85_bc3_67	0.022305965	-1.3834753
D5_lib7_bc1_11_bc2_88_bc3_2	-2.2677357	4.070414
D5_lib7_bc1_11_bc2_89_bc3_85	-5.960687	-0.78523064
D5_lib7_bc1_11_bc2_8_bc3_70	1.4273734	-3.179236
D5_lib7_bc1_11_bc2_8_bc3_76	-2.2827473	3.097097
D5_lib7_bc1_11_bc2_8_bc3_89	-4.720223	-0.61351156
D5_lib7_bc1_11_bc2_90_bc3_15	3.6406984	-4.539211
D5_lib7_bc1_11_bc2_90_bc3_66	-4.3068542	-1.5097101
D5_lib7_bc1_11_bc2_90_bc3_83	3.4867811	-2.4789674
D5_lib7_bc1_11_bc2_90_bc3_89	0.5459337	-4.333707
D5_lib7_bc1_11_bc2_91_bc3_20	0.16351223	-5.305327
D5_lib7_bc1_11_bc2_91_bc3_49	2.681571	-3.8835025
D5_lib7_bc1_11_bc2_91_bc3_64	3.265027	-0.7315941
D5_lib7_bc1_11_bc2_91_bc3_84	2.8871741	-5.5898566
D5_lib7_bc1_11_bc2_92_bc3_62	-3.1045094	1.6713009
D5_lib7_bc1_11_bc2_92_bc3_9	2.1982107	6.1095014
D5_lib7_bc1_11_bc2_93_bc3_15	1.3963027	-4.930417
D5_lib7_bc1_11_bc2_93_bc3_28	5.891177	-2.2778335
D5_lib7_bc1_11_bc2_93_bc3_34	-1.3115625	-1.4879439
D5_lib7_bc1_11_bc2_94_bc3_40	5.021493	-0.7002015
D5_lib7_bc1_11_bc2_95_bc3_24	2.0027852	-3.8235562
D5_lib7_bc1_11_bc2_95_bc3_33	-1.2465775	-5.935016
D5_lib7_bc1_11_bc2_96_bc3_11	1.1119852	-2.5763395
D5_lib7_bc1_11_bc2_96_bc3_50	2.2808814	2.2162757
D5_lib7_bc1_11_bc2_96_bc3_89	-0.109007835	-4.1719565
D5_lib7_bc1_11_bc2_9_bc3_33	-1.9780569	-0.9757118
D5_lib7_bc1_12_bc2_11_bc3_28	2.5450687	-1.6394441
D5_lib7_bc1_12_bc2_13_bc3_13	-6.1007967	-2.6687086
D5_lib7_bc1_12_bc2_13_bc3_70	4.2490473	-3.3426323
D5_lib7_bc1_12_bc2_14_bc3_38	-3.9017467	-3.3237896
D5_lib7_bc1_12_bc2_14_bc3_62	1.9640989	5.3721642
D5_lib7_bc1_12_bc2_14_bc3_8	-3.9198906	-3.8884656
D5_lib7_bc1_12_bc2_15_bc3_39	-2.5568788	-3.069994
D5_lib7_bc1_12_bc2_16_bc3_18	0.25599432	-5.0912933
D5_lib7_bc1_12_bc2_17_bc3_3	-4.6091743	0.48511887
D5_lib7_bc1_12_bc2_18_bc3_3	-3.3025947	-5.0807657
D5_lib7_bc1_12_bc2_18_bc3_42	-1.6914544	-4.5403147
D5_lib7_bc1_12_bc2_18_bc3_90	-1.388351	-5.1163044
D5_lib7_bc1_12_bc2_19_bc3_82	2.323782	1.4859171
D5_lib7_bc1_12_bc2_1_bc3_34	4.090357	-4.5318832
D5_lib7_bc1_12_bc2_1_bc3_89	1.5188923	4.7415357
D5_lib7_bc1_12_bc2_20_bc3_16	0.1667962	-6.0801525
D5_lib7_bc1_12_bc2_20_bc3_63	3.3578997	-3.5750935
D5_lib7_bc1_12_bc2_20_bc3_64	-4.773518	2.1966438
D5_lib7_bc1_12_bc2_22_bc3_1	2.2420735	-5.2324834
D5_lib7_bc1_12_bc2_22_bc3_56	0.018033981	2.1526895
D5_lib7_bc1_12_bc2_22_bc3_69	-3.361525	-0.9433844
D5_lib7_bc1_12_bc2_23_bc3_62	-3.227674	2.9418364
D5_lib7_bc1_12_bc2_24_bc3_44	-3.0122426	4.304356
D5_lib7_bc1_12_bc2_24_bc3_7	4.360899	-3.1743495
D5_lib7_bc1_12_bc2_24_bc3_78	-5.399219	2.23798
D5_lib7_bc1_12_bc2_24_bc3_83	1.2261977	5.141846
D5_lib7_bc1_12_bc2_25_bc3_54	4.421918	3.8574176
D5_lib7_bc1_12_bc2_25_bc3_92	2.6843405	3.7063518
D5_lib7_bc1_12_bc2_26_bc3_18	-5.6154714	-1.029295
D5_lib7_bc1_12_bc2_26_bc3_85	2.4582262	3.596498
D5_lib7_bc1_12_bc2_27_bc3_14	4.3675737	3.2370582
D5_lib7_bc1_12_bc2_27_bc3_47	-2.4362707	4.753361
D5_lib7_bc1_12_bc2_27_bc3_63	5.5457535	1.4111643
D5_lib7_bc1_12_bc2_27_bc3_75	0.947484	2.918343
D5_lib7_bc1_12_bc2_28_bc3_29	5.4565353	-0.78337765
D5_lib7_bc1_12_bc2_29_bc3_42	-5.1773043	-1.7567809
D5_lib7_bc1_12_bc2_29_bc3_52	-4.1382155	-3.501225
D5_lib7_bc1_12_bc2_29_bc3_58	5.376217	-1.9881904
D5_lib7_bc1_12_bc2_29_bc3_86	2.1375747	5.522939
D5_lib7_bc1_12_bc2_31_bc3_5	2.176125	-4.451607
D5_lib7_bc1_12_bc2_31_bc3_85	-5.083757	-3.6250267
D5_lib7_bc1_12_bc2_32_bc3_1	0.65100956	4.124127
D5_lib7_bc1_12_bc2_32_bc3_45	-2.718499	-0.7156639
D5_lib7_bc1_12_bc2_32_bc3_52	1.1193609	4.3519864
D5_lib7_bc1_12_bc2_32_bc3_8	-2.577975	5.2358527
D5_lib7_bc1_12_bc2_33_bc3_14	5.5991096	-3.2244236
D5_lib7_bc1_12_bc2_33_bc3_60	4.3721647	-4.912376
D5_lib7_bc1_12_bc2_33_bc3_70	-4.325075	-3.3713565
D5_lib7_bc1_12_bc2_33_bc3_9	5.594042	1.1034012
D5_lib7_bc1_12_bc2_34_bc3_4	-3.1317308	-3.413097
D5_lib7_bc1_12_bc2_35_bc3_39	5.184147	2.2845473
D5_lib7_bc1_12_bc2_35_bc3_4	-0.6558924	-1.2322271
D5_lib7_bc1_12_bc2_35_bc3_49	-3.3353662	-2.6105857
D5_lib7_bc1_12_bc2_36_bc3_29	1.9418268	-5.8273683
D5_lib7_bc1_12_bc2_36_bc3_63	0.36741257	4.9458003
D5_lib7_bc1_12_bc2_36_bc3_8	-5.070188	1.9637389
D5_lib7_bc1_12_bc2_36_bc3_89	1.2344108	-4.940753
D5_lib7_bc1_12_bc2_37_bc3_37	-6.416782	-1.9329317
D5_lib7_bc1_12_bc2_37_bc3_56	-4.3875856	-0.0028133392
D5_lib7_bc1_12_bc2_37_bc3_7	5.0911007	2.317863
D5_lib7_bc1_12_bc2_37_bc3_70	-5.6643558	-2.097487
D5_lib7_bc1_12_bc2_37_bc3_74	-4.721831	3.346068
D5_lib7_bc1_12_bc2_37_bc3_88	4.376004	-3.7540882
D5_lib7_bc1_12_bc2_38_bc3_22	-4.6747966	1.8476853
D5_lib7_bc1_12_bc2_38_bc3_53	-6.030042	0.07350683
D5_lib7_bc1_12_bc2_38_bc3_6	-4.536935	-3.9896286
D5_lib7_bc1_12_bc2_3_bc3_13	3.313671	-5.1865973
D5_lib7_bc1_12_bc2_3_bc3_43	-3.8434196	-5.0204573
D5_lib7_bc1_12_bc2_3_bc3_78	-2.083024	4.1194634
D5_lib7_bc1_12_bc2_40_bc3_42	-5.119117	-3.31679
D5_lib7_bc1_12_bc2_40_bc3_46	6.047447	1.0023909
D5_lib7_bc1_12_bc2_40_bc3_57	1.0061445	-6.393323
D5_lib7_bc1_12_bc2_40_bc3_83	5.326866	-2.06567
D5_lib7_bc1_12_bc2_41_bc3_13	-1.3329306	5.261659
D5_lib7_bc1_12_bc2_41_bc3_52	-5.9982395	0.882885
D5_lib7_bc1_12_bc2_41_bc3_67	-3.7226439	4.8212314
D5_lib7_bc1_12_bc2_41_bc3_68	2.5943465	2.5533957
D5_lib7_bc1_12_bc2_42_bc3_16	2.9818373	2.9577322
D5_lib7_bc1_12_bc2_42_bc3_5	-4.784192	2.0108633
D5_lib7_bc1_12_bc2_42_bc3_64	-5.82574	2.5078316
D5_lib7_bc1_12_bc2_43_bc3_27	5.1959267	-1.8517132
D5_lib7_bc1_12_bc2_43_bc3_39	-3.42599	-4.766022
D5_lib7_bc1_12_bc2_43_bc3_45	3.1246643	2.759513
D5_lib7_bc1_12_bc2_43_bc3_63	4.9735117	2.480392
D5_lib7_bc1_12_bc2_43_bc3_84	1.7781682	-5.0669904
D5_lib7_bc1_12_bc2_44_bc3_1	-4.6471586	2.111392
D5_lib7_bc1_12_bc2_44_bc3_61	3.705886	-4.6701345
D5_lib7_bc1_12_bc2_45_bc3_12	5.634654	1.1341667
D5_lib7_bc1_12_bc2_46_bc3_14	5.0173597	3.9729848
D5_lib7_bc1_12_bc2_46_bc3_44	-0.12390995	-5.2514267
D5_lib7_bc1_12_bc2_46_bc3_7	-2.0370104	-4.224046
D5_lib7_bc1_12_bc2_47_bc3_21	5.0520725	-1.980726
D5_lib7_bc1_12_bc2_47_bc3_31	2.6766028	1.0024319
D5_lib7_bc1_12_bc2_47_bc3_7	5.6978865	-0.42457724
D5_lib7_bc1_12_bc2_47_bc3_84	4.2488155	-2.6872005
D5_lib7_bc1_12_bc2_48_bc3_34	-3.9800916	-0.95404243
D5_lib7_bc1_12_bc2_48_bc3_64	-2.8878975	3.0820045
D5_lib7_bc1_12_bc2_48_bc3_68	3.743001	2.8625846
D5_lib7_bc1_12_bc2_49_bc3_21	3.6872625	0.7110405
D5_lib7_bc1_12_bc2_4_bc3_64	0.757596	6.0357423
D5_lib7_bc1_12_bc2_4_bc3_68	-2.9306884	4.6349473
D5_lib7_bc1_12_bc2_4_bc3_77	-3.4734015	-0.7420378
D5_lib7_bc1_12_bc2_50_bc3_92	-3.4347155	3.9814591
D5_lib7_bc1_12_bc2_51_bc3_35	-3.7083101	2.0643759
D5_lib7_bc1_12_bc2_51_bc3_91	2.2664466	0.21610737
D5_lib7_bc1_12_bc2_52_bc3_46	4.613209	2.939557
D5_lib7_bc1_12_bc2_54_bc3_11	0.63447237	-4.377229
D5_lib7_bc1_12_bc2_54_bc3_13	-3.5084996	3.0884461
D5_lib7_bc1_12_bc2_54_bc3_16	-4.950908	1.5446239
D5_lib7_bc1_12_bc2_54_bc3_63	-6.262163	-0.49406958
D5_lib7_bc1_12_bc2_54_bc3_88	4.945449	1.1175079
D5_lib7_bc1_12_bc2_56_bc3_50	-2.8463306	4.527682
D5_lib7_bc1_12_bc2_57_bc3_30	-5.709589	-0.83659315
D5_lib7_bc1_12_bc2_57_bc3_35	-0.67044735	-5.8776283
D5_lib7_bc1_12_bc2_57_bc3_5	3.6372604	1.7817168
D5_lib7_bc1_12_bc2_57_bc3_8	-0.33570766	5.810373
D5_lib7_bc1_12_bc2_57_bc3_94	1.1179247	-3.36039
D5_lib7_bc1_12_bc2_58_bc3_7	4.3380404	-3.1028285
D5_lib7_bc1_12_bc2_59_bc3_17	-0.48601723	4.952599
D5_lib7_bc1_12_bc2_5_bc3_95	3.5516148	-5.1233244
D5_lib7_bc1_12_bc2_60_bc3_46	4.8663645	2.8345819
D5_lib7_bc1_12_bc2_60_bc3_47	-5.403253	0.68860865
D5_lib7_bc1_12_bc2_60_bc3_78	3.532507	3.285767
D5_lib7_bc1_12_bc2_62_bc3_23	-1.3066711	-4.085264
D5_lib7_bc1_12_bc2_62_bc3_94	5.7115307	1.8533826
D5_lib7_bc1_12_bc2_63_bc3_53	1.3490896	4.785628
D5_lib7_bc1_12_bc2_64_bc3_30	-5.069173	-3.461986
D5_lib7_bc1_12_bc2_64_bc3_43	-4.863374	-0.61373425
D5_lib7_bc1_12_bc2_65_bc3_20	-6.5637045	-1.8850062
D5_lib7_bc1_12_bc2_65_bc3_81	-1.6987884	2.4543672
D5_lib7_bc1_12_bc2_66_bc3_15	3.0416288	5.6390843
D5_lib7_bc1_12_bc2_66_bc3_20	-0.16010237	3.4250827
D5_lib7_bc1_12_bc2_66_bc3_6	4.8330393	-1.198698
D5_lib7_bc1_12_bc2_66_bc3_64	3.204382	0.46022987
D5_lib7_bc1_12_bc2_67_bc3_50	3.0663261	-4.855282
D5_lib7_bc1_12_bc2_67_bc3_72	-1.1126156	3.6274257
D5_lib7_bc1_12_bc2_68_bc3_28	-2.0788465	-1.7035189
D5_lib7_bc1_12_bc2_68_bc3_36	-1.2430286	1.3243127
D5_lib7_bc1_12_bc2_6_bc3_70	4.6799126	1.406693
D5_lib7_bc1_12_bc2_72_bc3_25	-6.09065	-0.23425388
D5_lib7_bc1_12_bc2_72_bc3_86	-2.3877883	1.6802745
D5_lib7_bc1_12_bc2_73_bc3_40	-2.7604444	-5.404693
D5_lib7_bc1_12_bc2_74_bc3_39	6.116729	-0.59950924
D5_lib7_bc1_12_bc2_75_bc3_1	-1.5228012	3.3744454
D5_lib7_bc1_12_bc2_75_bc3_52	-5.0780377	-3.512093
D5_lib7_bc1_12_bc2_75_bc3_92	6.0305414	-1.5078068
D5_lib7_bc1_12_bc2_76_bc3_12	3.2032251	1.9561329
D5_lib7_bc1_12_bc2_77_bc3_74	-6.303526	1.4901767
D5_lib7_bc1_12_bc2_78_bc3_95	-3.7748344	2.7394667
D5_lib7_bc1_12_bc2_79_bc3_5	-1.4112229	3.950541
D5_lib7_bc1_12_bc2_79_bc3_95	-0.34468222	-3.172954
D5_lib7_bc1_12_bc2_7_bc3_29	-2.6752417	5.3523297
D5_lib7_bc1_12_bc2_7_bc3_46	-5.563116	0.23483038
D5_lib7_bc1_12_bc2_7_bc3_52	2.5532122	3.4684482
D5_lib7_bc1_12_bc2_7_bc3_67	-5.7476377	2.6195307
D5_lib7_bc1_12_bc2_80_bc3_25	-2.9461591	-5.3073144
D5_lib7_bc1_12_bc2_80_bc3_3	-4.719285	-0.8882017
D5_lib7_bc1_12_bc2_80_bc3_55	2.6420279	2.9194078
D5_lib7_bc1_12_bc2_80_bc3_57	-0.81645393	-2.7433362
D5_lib7_bc1_12_bc2_80_bc3_71	-5.635236	1.4297638
D5_lib7_bc1_12_bc2_81_bc3_2	-5.9852324	0.4509325
D5_lib7_bc1_12_bc2_81_bc3_82	4.8364334	3.8570685
D5_lib7_bc1_12_bc2_82_bc3_28	3.2386446	-4.9221315
D5_lib7_bc1_12_bc2_83_bc3_38	4.641346	2.251595
D5_lib7_bc1_12_bc2_84_bc3_34	-6.2753067	1.5305452
D5_lib7_bc1_12_bc2_84_bc3_48	-5.0298896	1.057828
D5_lib7_bc1_12_bc2_84_bc3_62	4.7704306	2.1849952
D5_lib7_bc1_12_bc2_84_bc3_70	3.015378	4.134732
D5_lib7_bc1_12_bc2_85_bc3_55	-2.4663062	5.3348346
D5_lib7_bc1_12_bc2_87_bc3_13	-2.8688931	1.3331428
D5_lib7_bc1_12_bc2_87_bc3_66	4.417947	2.8292804
D5_lib7_bc1_12_bc2_87_bc3_92	4.805148	-0.26123095
D5_lib7_bc1_12_bc2_88_bc3_76	3.4953518	-4.792399
D5_lib7_bc1_12_bc2_89_bc3_12	6.1635656	-0.54746866
D5_lib7_bc1_12_bc2_89_bc3_49	5.356041	-3.0785403
D5_lib7_bc1_12_bc2_89_bc3_72	-6.73978	-1.6332755
D5_lib7_bc1_12_bc2_8_bc3_31	1.9733	-5.6630034
D5_lib7_bc1_12_bc2_8_bc3_89	3.1359892	4.5709424
D5_lib7_bc1_12_bc2_90_bc3_27	0.15325356	-5.589147
D5_lib7_bc1_12_bc2_90_bc3_62	-0.26221085	-3.1697469
D5_lib7_bc1_12_bc2_91_bc3_36	-5.5574903	-3.1858947
D5_lib7_bc1_12_bc2_91_bc3_55	-1.1786749	-4.547932
D5_lib7_bc1_12_bc2_91_bc3_8	4.4856844	-0.6153884
D5_lib7_bc1_12_bc2_91_bc3_88	-6.4922295	-1.1218204
D5_lib7_bc1_12_bc2_92_bc3_5	2.7508936	-5.574401
D5_lib7_bc1_12_bc2_92_bc3_78	0.4466176	-3.3397884
D5_lib7_bc1_12_bc2_92_bc3_81	3.2205515	-4.2801943
D5_lib7_bc1_12_bc2_93_bc3_23	-5.0169144	-2.027546
D5_lib7_bc1_12_bc2_93_bc3_3	-3.1504078	-0.12639189
D5_lib7_bc1_12_bc2_93_bc3_47	3.9371176	3.3837981
D5_lib7_bc1_12_bc2_93_bc3_50	-3.380316	-1.2452471
D5_lib7_bc1_12_bc2_94_bc3_61	-4.331709	4.0800366
D5_lib7_bc1_12_bc2_94_bc3_94	-3.928029	-4.813707
D5_lib7_bc1_12_bc2_96_bc3_43	3.2206917	4.327501
D5_lib7_bc1_12_bc2_96_bc3_56	5.8463917	-0.22411776
D5_lib7_bc1_12_bc2_96_bc3_84	-2.1224897	-5.3997245
D5_lib7_bc1_12_bc2_9_bc3_41	-0.8319292	-5.539481
D5_lib7_bc1_12_bc2_9_bc3_59	-6.732899	0.5284691
D5_lib7_bc1_13_bc2_10_bc3_29	3.4302483	3.7205977
D5_lib7_bc1_13_bc2_10_bc3_41	-3.2602417	-0.5164232
D5_lib7_bc1_13_bc2_10_bc3_43	1.9633541	2.0654116
D5_lib7_bc1_13_bc2_10_bc3_77	-3.7958665	0.23952675
D5_lib7_bc1_13_bc2_10_bc3_84	0.4471979	5.8044686
D5_lib7_bc1_13_bc2_11_bc3_5	1.9562006	-2.6567924
D5_lib7_bc1_13_bc2_11_bc3_87	-4.4662004	2.5041018
D5_lib7_bc1_13_bc2_13_bc3_14	-1.378717	-3.446026
D5_lib7_bc1_13_bc2_15_bc3_16	-5.2351985	-3.0489087
D5_lib7_bc1_13_bc2_15_bc3_6	4.7209654	-2.4890318
D5_lib7_bc1_13_bc2_16_bc3_57	4.1096163	-2.8668385
D5_lib7_bc1_13_bc2_16_bc3_8	6.2814207	-0.4950595
D5_lib7_bc1_13_bc2_17_bc3_31	2.7657037	3.2403398
D5_lib7_bc1_13_bc2_17_bc3_56	2.6193252	-1.7636335
D5_lib7_bc1_13_bc2_18_bc3_59	3.4857855	-2.2203944
D5_lib7_bc1_13_bc2_19_bc3_17	2.197393	-0.60836935
D5_lib7_bc1_13_bc2_19_bc3_33	-6.5265117	-0.7863283
D5_lib7_bc1_13_bc2_1_bc3_63	3.3688478	-1.9342763
D5_lib7_bc1_13_bc2_20_bc3_23	-0.83838844	-6.071026
D5_lib7_bc1_13_bc2_20_bc3_27	-0.7810955	5.9052453
D5_lib7_bc1_13_bc2_20_bc3_44	-5.6853743	2.6219454
D5_lib7_bc1_13_bc2_20_bc3_80	1.6912937	-0.81489134
D5_lib7_bc1_13_bc2_20_bc3_87	2.3924565	4.6332746
D5_lib7_bc1_13_bc2_21_bc3_11	-6.0255446	-1.745039
D5_lib7_bc1_13_bc2_22_bc3_36	1.3230147	-3.7912962
D5_lib7_bc1_13_bc2_23_bc3_34	-3.176199	0.88408995
D5_lib7_bc1_13_bc2_23_bc3_52	-4.886344	-1.0247865
D5_lib7_bc1_13_bc2_23_bc3_56	2.9151459	-0.11120176
D5_lib7_bc1_13_bc2_23_bc3_58	-4.2229033	-1.0083482
D5_lib7_bc1_13_bc2_23_bc3_76	1.2221708	-4.7279205
D5_lib7_bc1_13_bc2_24_bc3_87	1.5150495	-2.7748652
D5_lib7_bc1_13_bc2_25_bc3_14	2.097374	-3.0351284
D5_lib7_bc1_13_bc2_25_bc3_48	-2.0519648	5.7358127
D5_lib7_bc1_13_bc2_26_bc3_4	4.1050673	-2.1018171
D5_lib7_bc1_13_bc2_26_bc3_6	-0.5100417	5.8918424
D5_lib7_bc1_13_bc2_26_bc3_80	-3.6108046	1.5317574
D5_lib7_bc1_13_bc2_28_bc3_29	-5.1905375	-3.58115
D5_lib7_bc1_13_bc2_28_bc3_34	1.307878	5.1891522
D5_lib7_bc1_13_bc2_29_bc3_31	4.738634	1.0329719
D5_lib7_bc1_13_bc2_29_bc3_83	-2.1781182	-4.1294327
D5_lib7_bc1_13_bc2_2_bc3_18	3.5484104	2.6060586
D5_lib7_bc1_13_bc2_31_bc3_13	4.507106	-0.45006704
D5_lib7_bc1_13_bc2_31_bc3_27	-2.1146967	4.7418227
D5_lib7_bc1_13_bc2_32_bc3_3	2.0952811	-1.0567124
D5_lib7_bc1_13_bc2_32_bc3_59	1.5082583	-5.015054
D5_lib7_bc1_13_bc2_33_bc3_32	2.866284	5.3361163
D5_lib7_bc1_13_bc2_33_bc3_57	1.7333589	-3.1003232
D5_lib7_bc1_13_bc2_33_bc3_65	4.50119	0.7586942
D5_lib7_bc1_13_bc2_33_bc3_71	-0.28582048	-3.9142482
D5_lib7_bc1_13_bc2_33_bc3_74	-2.7076283	4.466882
D5_lib7_bc1_13_bc2_34_bc3_47	3.9287643	-1.7168162
D5_lib7_bc1_13_bc2_34_bc3_50	-2.6361623	-5.4106293
D5_lib7_bc1_13_bc2_34_bc3_7	-4.397659	0.75281096
D5_lib7_bc1_13_bc2_36_bc3_23	3.0148392	5.684549
D5_lib7_bc1_13_bc2_36_bc3_52	-3.5511432	4.1113725
D5_lib7_bc1_13_bc2_36_bc3_86	-0.8128319	4.4177356
D5_lib7_bc1_13_bc2_36_bc3_90	-3.6859536	-1.5961542
D5_lib7_bc1_13_bc2_38_bc3_17	3.9878693	-0.9887037
D5_lib7_bc1_13_bc2_38_bc3_34	2.5311465	6.1791844
D5_lib7_bc1_13_bc2_39_bc3_59	3.0525408	5.795543
D5_lib7_bc1_13_bc2_3_bc3_26	2.56455	-3.3889918
D5_lib7_bc1_13_bc2_3_bc3_38	0.8114042	-4.449147
D5_lib7_bc1_13_bc2_3_bc3_52	4.454584	-2.383814
D5_lib7_bc1_13_bc2_40_bc3_13	0.3586421	6.0690255
D5_lib7_bc1_13_bc2_41_bc3_76	2.8268838	5.1921782
D5_lib7_bc1_13_bc2_42_bc3_6	-5.0485926	-2.68081
D5_lib7_bc1_13_bc2_42_bc3_89	4.504797	-2.7703173
D5_lib7_bc1_13_bc2_42_bc3_92	-1.2309985	4.1180634
D5_lib7_bc1_13_bc2_42_bc3_94	-3.920784	-4.794576
D5_lib7_bc1_13_bc2_43_bc3_77	-5.817036	1.9699774
