Cell Barcode	UMAP-1	UMAP-2
D1_lib6_bc1_35_bc2_33_bc3_7	-0.26421547	3.197815
D1_lib6_bc1_35_bc2_33_bc3_70	-4.496736	0.20910406
D1_lib6_bc1_35_bc2_35_bc3_78	5.7538905	-1.9569988
D1_lib6_bc1_35_bc2_36_bc3_26	3.511046	2.3475542
D1_lib6_bc1_35_bc2_37_bc3_17	-0.7341051	5.9669285
D1_lib6_bc1_35_bc2_38_bc3_17	0.9789624	3.927743
D1_lib6_bc1_35_bc2_38_bc3_91	5.7791963	2.2082791
D1_lib6_bc1_35_bc2_39_bc3_34	-5.79358	2.1844006
D1_lib6_bc1_35_bc2_39_bc3_89	-3.0836403	5.2961235
D1_lib6_bc1_35_bc2_3_bc3_24	-6.156095	1.1418295
D1_lib6_bc1_35_bc2_40_bc3_76	1.3251381	5.4160614
D1_lib6_bc1_35_bc2_40_bc3_87	-3.5362234	-5.7174807
D1_lib6_bc1_35_bc2_40_bc3_90	-3.644501	3.8785849
D1_lib6_bc1_35_bc2_40_bc3_94	3.676168	-4.2980013
D1_lib6_bc1_35_bc2_41_bc3_23	6.526957	-2.6181314
D1_lib6_bc1_35_bc2_42_bc3_11	-5.445874	-0.39558792
D1_lib6_bc1_35_bc2_42_bc3_29	-3.9640584	-4.3893414
D1_lib6_bc1_35_bc2_43_bc3_34	3.916718	3.9033775
D1_lib6_bc1_35_bc2_43_bc3_78	-7.114539	1.6265545
D1_lib6_bc1_35_bc2_44_bc3_30	2.7802672	-6.5690837
D1_lib6_bc1_35_bc2_44_bc3_41	6.6023517	0.17523193
D1_lib6_bc1_35_bc2_44_bc3_45	-5.3293166	-0.45149565
D1_lib6_bc1_35_bc2_45_bc3_2	-4.7493424	-3.1371288
D1_lib6_bc1_35_bc2_45_bc3_22	-6.6358557	0.82427835
D1_lib6_bc1_35_bc2_46_bc3_79	4.0545926	3.084095
D1_lib6_bc1_35_bc2_47_bc3_88	5.9294047	-2.5397613
D1_lib6_bc1_35_bc2_4_bc3_14	-0.94812346	2.7247887
D1_lib6_bc1_35_bc2_4_bc3_17	6.755379	0.15218306
D1_lib6_bc1_35_bc2_4_bc3_5	2.783626	3.5071602
D1_lib6_bc1_35_bc2_51_bc3_13	5.4265685	2.159659
D1_lib6_bc1_35_bc2_51_bc3_19	1.5460572	-4.9642625
D1_lib6_bc1_35_bc2_51_bc3_49	-4.133835	-3.8762589
D1_lib6_bc1_35_bc2_51_bc3_95	-4.920479	-2.692088
D1_lib6_bc1_35_bc2_53_bc3_78	-4.3918786	1.9542665
D1_lib6_bc1_35_bc2_55_bc3_47	0.49429512	-4.61915
D1_lib6_bc1_35_bc2_56_bc3_60	5.2373023	-0.3678069
D1_lib6_bc1_35_bc2_56_bc3_65	-0.31996393	6.7730503
D1_lib6_bc1_35_bc2_56_bc3_68	4.5782847	3.800209
D1_lib6_bc1_35_bc2_56_bc3_92	4.456513	-1.1843286
D1_lib6_bc1_35_bc2_57_bc3_84	1.2670989	5.6255226
D1_lib6_bc1_35_bc2_58_bc3_43	-5.771601	-3.743618
D1_lib6_bc1_35_bc2_58_bc3_63	2.4854012	-3.0556405
D1_lib6_bc1_35_bc2_58_bc3_82	-2.1902092	5.9600086
D1_lib6_bc1_35_bc2_5_bc3_30	6.27653	-3.300842
D1_lib6_bc1_35_bc2_5_bc3_53	-4.407246	2.794135
D1_lib6_bc1_35_bc2_5_bc3_6	5.6891513	-2.3435667
D1_lib6_bc1_35_bc2_5_bc3_9	-0.115979195	-5.4999094
D1_lib6_bc1_35_bc2_61_bc3_93	-3.185359	5.3541985
D1_lib6_bc1_35_bc2_62_bc3_38	-5.0418725	-2.9024587
D1_lib6_bc1_35_bc2_62_bc3_54	5.581021	1.7411432
D1_lib6_bc1_35_bc2_62_bc3_59	-1.4616318	-6.279644
D1_lib6_bc1_35_bc2_62_bc3_65	4.058703	-3.9921854
D1_lib6_bc1_35_bc2_62_bc3_78	1.6233206	-6.8422966
D1_lib6_bc1_35_bc2_64_bc3_42	-6.9470844	0.630558
D1_lib6_bc1_35_bc2_64_bc3_87	-4.3066216	-3.8547416
D1_lib6_bc1_35_bc2_65_bc3_21	1.8522248	5.876712
D1_lib6_bc1_35_bc2_66_bc3_21	6.7462125	-1.8908944
D1_lib6_bc1_35_bc2_67_bc3_79	4.1434484	0.8130121
D1_lib6_bc1_35_bc2_68_bc3_60	-2.446872	3.679864
D1_lib6_bc1_35_bc2_70_bc3_25	3.635859	3.110695
D1_lib6_bc1_35_bc2_70_bc3_28	-5.0770626	4.3870106
D1_lib6_bc1_35_bc2_72_bc3_11	6.8053174	-1.1034994
D1_lib6_bc1_35_bc2_72_bc3_39	4.0299535	2.3636398
D1_lib6_bc1_35_bc2_72_bc3_9	-0.39580488	4.3357334
D1_lib6_bc1_35_bc2_73_bc3_96	4.001079	4.93048
D1_lib6_bc1_35_bc2_74_bc3_36	-4.8669047	-3.7061377
D1_lib6_bc1_35_bc2_74_bc3_55	-3.1209857	-4.174462
D1_lib6_bc1_35_bc2_77_bc3_26	-5.5368066	-3.2486763
D1_lib6_bc1_35_bc2_77_bc3_70	2.2112985	-0.20838022
D1_lib6_bc1_35_bc2_78_bc3_62	-1.4293785	4.969082
D1_lib6_bc1_35_bc2_7_bc3_36	-5.907937	-1.0368514
D1_lib6_bc1_35_bc2_80_bc3_53	-5.88207	-0.7696557
D1_lib6_bc1_35_bc2_80_bc3_55	2.4783592	-4.9440465
D1_lib6_bc1_35_bc2_81_bc3_12	-4.7463317	-2.399016
D1_lib6_bc1_35_bc2_81_bc3_36	-4.3180356	2.3962135
D1_lib6_bc1_35_bc2_81_bc3_42	0.40371323	-4.2434497
D1_lib6_bc1_35_bc2_81_bc3_91	5.3578486	1.0551476
D1_lib6_bc1_35_bc2_82_bc3_74	-4.620826	-2.552371
D1_lib6_bc1_35_bc2_85_bc3_3	-2.2294278	5.7294035
D1_lib6_bc1_35_bc2_85_bc3_63	-0.117143154	-4.891931
D1_lib6_bc1_35_bc2_86_bc3_14	-4.8365183	-3.1218607
D1_lib6_bc1_35_bc2_86_bc3_31	4.2279944	0.67545414
D1_lib6_bc1_35_bc2_87_bc3_76	2.617003	2.580802
D1_lib6_bc1_35_bc2_87_bc3_82	5.866611	-2.0619133
D1_lib6_bc1_35_bc2_88_bc3_60	-4.9799223	4.218686
D1_lib6_bc1_35_bc2_88_bc3_78	-5.6925616	3.8288946
D1_lib6_bc1_35_bc2_8_bc3_96	-4.778342	-4.545473
D1_lib6_bc1_35_bc2_90_bc3_15	-2.8466334	4.5854073
D1_lib6_bc1_35_bc2_93_bc3_45	1.6783566	4.87778
D1_lib6_bc1_35_bc2_95_bc3_3	-5.175086	2.9144163
D1_lib6_bc1_35_bc2_95_bc3_46	-4.068014	-4.015823
D1_lib6_bc1_35_bc2_96_bc3_11	-1.4576998	-5.1639786
D1_lib6_bc1_35_bc2_96_bc3_31	2.1532388	5.8483686
D1_lib6_bc1_35_bc2_96_bc3_63	-4.9783554	0.66342545
D1_lib6_bc1_35_bc2_96_bc3_65	-5.801767	3.3523064
D1_lib6_bc1_35_bc2_96_bc3_77	-6.763935	0.7694578
D1_lib6_bc1_35_bc2_9_bc3_26	-4.4526906	-4.6351013
D1_lib6_bc1_35_bc2_9_bc3_39	-2.7317102	-3.373558
D1_lib6_bc1_36_bc2_10_bc3_28	4.058785	-5.0879164
D1_lib6_bc1_36_bc2_11_bc3_23	-5.50584	-1.1388063
D1_lib6_bc1_36_bc2_11_bc3_83	-2.9912913	-2.6028285
D1_lib6_bc1_36_bc2_12_bc3_49	1.9985895	-7.0177517
D1_lib6_bc1_36_bc2_12_bc3_70	-1.0729265	3.5623655
D1_lib6_bc1_36_bc2_14_bc3_67	-4.1852627	3.222206
D1_lib6_bc1_36_bc2_15_bc3_21	-6.232069	0.065248966
D1_lib6_bc1_36_bc2_15_bc3_50	4.0871377	-6.112076
D1_lib6_bc1_36_bc2_15_bc3_67	0.9928322	5.2950478
D1_lib6_bc1_36_bc2_15_bc3_84	-1.6834457	-6.5077505
D1_lib6_bc1_36_bc2_16_bc3_19	2.3577986	-4.4753346
D1_lib6_bc1_36_bc2_16_bc3_5	-1.8094919	-5.9952106
D1_lib6_bc1_36_bc2_1_bc3_28	5.9908996	-0.98232126
D1_lib6_bc1_36_bc2_1_bc3_88	-4.97194	4.678938
D1_lib6_bc1_36_bc2_20_bc3_68	-5.851537	-2.7749243
D1_lib6_bc1_36_bc2_20_bc3_78	5.107056	-2.1327276
D1_lib6_bc1_36_bc2_20_bc3_80	2.8797784	1.20222
D1_lib6_bc1_36_bc2_21_bc3_37	4.0417695	3.2297611
D1_lib6_bc1_36_bc2_21_bc3_6	-0.39272308	4.22746
D1_lib6_bc1_36_bc2_21_bc3_85	4.005221	-1.181068
D1_lib6_bc1_36_bc2_22_bc3_1	-2.0586736	-5.2260113
D1_lib6_bc1_36_bc2_22_bc3_35	5.9374127	-2.1787772
D1_lib6_bc1_36_bc2_22_bc3_49	-0.56601715	3.5005913
D1_lib6_bc1_36_bc2_22_bc3_78	0.6756034	5.6097364
D1_lib6_bc1_36_bc2_23_bc3_68	3.2975764	-3.4177737
D1_lib6_bc1_36_bc2_24_bc3_40	0.041231632	6.645424
D1_lib6_bc1_36_bc2_24_bc3_65	-6.0728693	-1.4771724
D1_lib6_bc1_36_bc2_25_bc3_89	4.2410274	-6.1677046
D1_lib6_bc1_36_bc2_28_bc3_44	3.8305936	-5.988509
D1_lib6_bc1_36_bc2_28_bc3_49	-5.220066	-2.0727792
D1_lib6_bc1_36_bc2_28_bc3_9	5.680204	-1.0091352
D1_lib6_bc1_36_bc2_29_bc3_37	1.8225684	-5.9718747
D1_lib6_bc1_36_bc2_29_bc3_86	-3.0245385	3.1971064
D1_lib6_bc1_36_bc2_2_bc3_31	3.3903146	0.33334827
D1_lib6_bc1_36_bc2_2_bc3_7	-6.1092205	2.6227436
D1_lib6_bc1_36_bc2_33_bc3_68	-6.545061	1.0179787
D1_lib6_bc1_36_bc2_33_bc3_91	0.77564526	-6.629952
D1_lib6_bc1_36_bc2_35_bc3_42	-2.2240012	-6.1119924
D1_lib6_bc1_36_bc2_35_bc3_75	4.0241313	-4.0538416
D1_lib6_bc1_36_bc2_36_bc3_12	5.860703	0.7999673
D1_lib6_bc1_36_bc2_36_bc3_24	-0.891057	-5.6335793
D1_lib6_bc1_36_bc2_36_bc3_95	1.5431943	-5.913838
D1_lib6_bc1_36_bc2_37_bc3_5	-1.5131106	-6.4484496
D1_lib6_bc1_36_bc2_38_bc3_14	2.619948	5.741453
D1_lib6_bc1_36_bc2_38_bc3_74	1.7946105	4.7749996
D1_lib6_bc1_36_bc2_39_bc3_88	4.621466	-4.616786
D1_lib6_bc1_36_bc2_39_bc3_89	4.7853246	-0.3809743
D1_lib6_bc1_36_bc2_39_bc3_91	-0.25532198	4.8397875
D1_lib6_bc1_36_bc2_40_bc3_5	-4.757988	-0.38145494
D1_lib6_bc1_36_bc2_40_bc3_75	-3.0765343	1.6190648
D1_lib6_bc1_36_bc2_40_bc3_94	-5.6081963	-0.1310091
D1_lib6_bc1_36_bc2_41_bc3_41	2.775125	-4.650586
D1_lib6_bc1_36_bc2_41_bc3_42	4.8192706	-0.1743269
D1_lib6_bc1_36_bc2_42_bc3_63	-5.465401	-3.3577178
D1_lib6_bc1_36_bc2_44_bc3_10	-0.07755041	5.553136
D1_lib6_bc1_36_bc2_46_bc3_2	-0.04164934	4.2704725
D1_lib6_bc1_36_bc2_46_bc3_35	5.883303	1.1091499
D1_lib6_bc1_36_bc2_47_bc3_16	-2.6159906	3.6786528
D1_lib6_bc1_36_bc2_47_bc3_26	1.7261157	5.99218
D1_lib6_bc1_36_bc2_47_bc3_41	-4.3067884	-4.8912296
D1_lib6_bc1_36_bc2_47_bc3_75	6.6119304	0.5080781
D1_lib6_bc1_36_bc2_47_bc3_91	5.3842816	4.531481
D1_lib6_bc1_36_bc2_48_bc3_17	4.4309134	1.155859
D1_lib6_bc1_36_bc2_49_bc3_1	-5.8936253	-2.032311
D1_lib6_bc1_36_bc2_49_bc3_44	-5.5630994	2.139895
D1_lib6_bc1_36_bc2_4_bc3_5	3.307734	3.1487312
D1_lib6_bc1_36_bc2_50_bc3_29	5.117686	4.253745
D1_lib6_bc1_36_bc2_51_bc3_29	5.8796144	-1.6219897
D1_lib6_bc1_36_bc2_52_bc3_84	-5.5974326	2.1222048
D1_lib6_bc1_36_bc2_53_bc3_80	2.2358327	-4.524904
D1_lib6_bc1_36_bc2_55_bc3_44	-6.8448777	1.8342047
D1_lib6_bc1_36_bc2_55_bc3_67	-0.79935503	4.355897
D1_lib6_bc1_36_bc2_56_bc3_91	-3.9895706	5.1622944
D1_lib6_bc1_36_bc2_58_bc3_17	0.22150373	3.4025946
D1_lib6_bc1_36_bc2_59_bc3_64	-4.1211867	3.892603
D1_lib6_bc1_36_bc2_59_bc3_85	2.125898	3.6738987
D1_lib6_bc1_36_bc2_5_bc3_53	4.74033	-1.4874969
D1_lib6_bc1_36_bc2_60_bc3_24	3.1115918	-4.5873957
D1_lib6_bc1_36_bc2_61_bc3_72	-5.339271	-3.031519
D1_lib6_bc1_36_bc2_62_bc3_3	-0.9184375	4.324316
D1_lib6_bc1_36_bc2_63_bc3_36	-2.9871821	5.207384
D1_lib6_bc1_36_bc2_63_bc3_61	4.6553884	4.479068
D1_lib6_bc1_36_bc2_64_bc3_42	4.1982455	1.019825
D1_lib6_bc1_36_bc2_64_bc3_87	-2.4198086	5.9051533
D1_lib6_bc1_36_bc2_65_bc3_13	5.7071605	-2.300548
D1_lib6_bc1_36_bc2_66_bc3_4	5.8790727	-2.7850268
D1_lib6_bc1_36_bc2_67_bc3_78	-3.476245	-5.769848
D1_lib6_bc1_36_bc2_68_bc3_21	0.05726242	4.2859783
D1_lib6_bc1_36_bc2_6_bc3_56	-2.0550714	-5.077665
D1_lib6_bc1_36_bc2_70_bc3_2	-5.3606005	-1.4373565
D1_lib6_bc1_36_bc2_70_bc3_74	-3.8971877	-4.3779144
D1_lib6_bc1_36_bc2_70_bc3_79	-5.626543	3.367012
D1_lib6_bc1_36_bc2_72_bc3_36	-4.578571	4.267063
D1_lib6_bc1_36_bc2_72_bc3_50	-1.852252	4.3837795
D1_lib6_bc1_36_bc2_73_bc3_57	-3.5050266	5.312578
D1_lib6_bc1_36_bc2_73_bc3_60	-4.7147346	3.2683115
D1_lib6_bc1_36_bc2_74_bc3_42	-5.4925785	3.2616253
D1_lib6_bc1_36_bc2_74_bc3_89	2.357317	-4.70524
D1_lib6_bc1_36_bc2_76_bc3_23	-4.592348	-4.2294087
D1_lib6_bc1_36_bc2_77_bc3_77	2.8236384	-1.980618
D1_lib6_bc1_36_bc2_78_bc3_67	-4.806068	-4.869959
D1_lib6_bc1_36_bc2_78_bc3_74	-0.7810807	-5.708842
D1_lib6_bc1_36_bc2_80_bc3_58	5.597036	1.6957083
D1_lib6_bc1_36_bc2_80_bc3_95	3.7023187	4.36887
D1_lib6_bc1_36_bc2_81_bc3_2	0.34454966	-4.9589214
D1_lib6_bc1_36_bc2_81_bc3_60	-0.12622309	-6.8936176
D1_lib6_bc1_36_bc2_81_bc3_71	3.8618426	-1.498014
D1_lib6_bc1_36_bc2_82_bc3_65	5.575031	-3.2335374
D1_lib6_bc1_36_bc2_84_bc3_83	4.953982	-5.3711133
D1_lib6_bc1_36_bc2_85_bc3_76	3.1422362	-3.5117664
D1_lib6_bc1_36_bc2_86_bc3_44	2.018664	3.2886066
D1_lib6_bc1_36_bc2_86_bc3_53	4.301271	-2.222841
D1_lib6_bc1_36_bc2_87_bc3_76	2.7044559	2.9758873
D1_lib6_bc1_36_bc2_87_bc3_91	-4.683085	-1.6474948
D1_lib6_bc1_36_bc2_88_bc3_75	-6.555235	2.5118084
D1_lib6_bc1_36_bc2_8_bc3_49	5.1078124	-2.1023242
D1_lib6_bc1_36_bc2_91_bc3_35	-6.306499	-1.8092227
D1_lib6_bc1_36_bc2_91_bc3_55	4.8919463	-0.47502375
D1_lib6_bc1_36_bc2_91_bc3_86	5.5317044	-4.7649183
D1_lib6_bc1_36_bc2_91_bc3_90	1.2684112	3.0037909
D1_lib6_bc1_36_bc2_92_bc3_5	-3.4857345	1.7383838
D1_lib6_bc1_36_bc2_94_bc3_64	-5.281662	2.4575644
D1_lib6_bc1_36_bc2_95_bc3_3	1.1257982	-5.3332214
D1_lib6_bc1_36_bc2_95_bc3_65	-2.3527975	-5.0522513
D1_lib6_bc1_36_bc2_95_bc3_87	4.754579	3.721179
D1_lib6_bc1_36_bc2_96_bc3_11	1.3252177	5.8627176
D1_lib6_bc1_36_bc2_9_bc3_39	-3.7440557	-5.309701
D1_lib6_bc1_36_bc2_9_bc3_49	-1.0277829	-5.7533894
D1_lib6_bc1_3_bc2_11_bc3_86	-7.1027737	0.39256334
D1_lib6_bc1_3_bc2_12_bc3_34	-4.368393	-3.250102
D1_lib6_bc1_3_bc2_14_bc3_38	-0.16736126	-5.5872436
D1_lib6_bc1_3_bc2_18_bc3_14	-0.63574266	3.7939234
D1_lib6_bc1_3_bc2_19_bc3_83	4.0674615	-4.448985
D1_lib6_bc1_3_bc2_22_bc3_13	4.3715663	4.9975634
D1_lib6_bc1_3_bc2_22_bc3_52	-4.142686	-2.13322
D1_lib6_bc1_3_bc2_22_bc3_6	6.6429257	1.4053025
D1_lib6_bc1_3_bc2_22_bc3_76	-5.439582	2.5151901
D1_lib6_bc1_3_bc2_23_bc3_4	2.8740983	2.7371426
D1_lib6_bc1_3_bc2_23_bc3_91	4.765061	5.0005064
D1_lib6_bc1_3_bc2_24_bc3_19	-5.1779194	2.0829277
D1_lib6_bc1_3_bc2_24_bc3_40	-7.1369147	1.6859593
D1_lib6_bc1_3_bc2_25_bc3_51	0.45540762	5.8712435
D1_lib6_bc1_3_bc2_27_bc3_78	1.3217354	-6.377382
D1_lib6_bc1_3_bc2_28_bc3_76	-5.480955	2.9616642
D1_lib6_bc1_3_bc2_29_bc3_10	-0.50417614	6.2536
D1_lib6_bc1_3_bc2_29_bc3_13	3.5984626	3.6779156
D1_lib6_bc1_3_bc2_29_bc3_80	-2.5743244	2.2462945
D1_lib6_bc1_3_bc2_30_bc3_27	-3.007549	5.1404324
D1_lib6_bc1_3_bc2_30_bc3_42	-1.9683087	6.1025076
D1_lib6_bc1_3_bc2_31_bc3_11	-2.2007236	4.4955387
D1_lib6_bc1_3_bc2_31_bc3_14	1.7478595	4.892683
D1_lib6_bc1_3_bc2_32_bc3_63	-1.244616	4.9060783
D1_lib6_bc1_3_bc2_32_bc3_71	2.7903066	-3.8758593
D1_lib6_bc1_3_bc2_33_bc3_21	-3.1718674	-4.5598707
D1_lib6_bc1_3_bc2_33_bc3_51	3.6548715	-6.5610943
D1_lib6_bc1_3_bc2_33_bc3_61	-6.558781	2.4312897
D1_lib6_bc1_3_bc2_34_bc3_76	0.2820797	-5.9025817
D1_lib6_bc1_3_bc2_35_bc3_86	4.1072354	5.034092
D1_lib6_bc1_3_bc2_36_bc3_64	-1.0045772	6.0256214
D1_lib6_bc1_3_bc2_36_bc3_66	-4.262287	-2.3269641
D1_lib6_bc1_3_bc2_38_bc3_11	-5.116217	-2.81375
D1_lib6_bc1_3_bc2_38_bc3_31	-5.253569	4.217223
D1_lib6_bc1_3_bc2_38_bc3_53	3.0739598	6.416684
D1_lib6_bc1_3_bc2_38_bc3_61	0.50689507	-5.5080853
D1_lib6_bc1_3_bc2_39_bc3_73	-1.0480113	6.3144855
D1_lib6_bc1_3_bc2_39_bc3_89	3.788548	2.7412186
D1_lib6_bc1_3_bc2_3_bc3_21	1.7632532	-4.4479647
D1_lib6_bc1_3_bc2_3_bc3_78	-0.93660736	-4.717621
D1_lib6_bc1_3_bc2_41_bc3_69	-2.0688188	4.846448
D1_lib6_bc1_3_bc2_42_bc3_15	-4.7201376	-1.6178894
D1_lib6_bc1_3_bc2_44_bc3_77	3.0697417	-5.9601364
D1_lib6_bc1_3_bc2_45_bc3_3	2.70266	-6.868679
D1_lib6_bc1_3_bc2_46_bc3_90	6.712361	0.63052416
D1_lib6_bc1_3_bc2_46_bc3_91	3.0166564	-5.5344744
D1_lib6_bc1_3_bc2_48_bc3_15	4.0302157	-0.74803686
D1_lib6_bc1_3_bc2_48_bc3_65	-3.4251723	5.2176495
D1_lib6_bc1_3_bc2_48_bc3_66	1.4696755	-5.4598393
D1_lib6_bc1_3_bc2_49_bc3_84	-5.656941	-1.4583478
D1_lib6_bc1_3_bc2_50_bc3_21	5.9134336	-4.7739234
D1_lib6_bc1_3_bc2_50_bc3_95	-4.3760366	-4.634714
D1_lib6_bc1_3_bc2_51_bc3_7	4.4628997	0.90514326
D1_lib6_bc1_3_bc2_54_bc3_1	0.6417241	-5.533509
D1_lib6_bc1_3_bc2_54_bc3_41	4.72737	2.0051413
D1_lib6_bc1_3_bc2_55_bc3_35	0.44944572	-6.5006123
D1_lib6_bc1_3_bc2_55_bc3_63	4.543492	-3.2891524
D1_lib6_bc1_3_bc2_56_bc3_80	3.4729686	0.7380018
D1_lib6_bc1_3_bc2_57_bc3_3	3.1099563	4.1361
D1_lib6_bc1_3_bc2_57_bc3_88	-4.3935733	-4.3127685
D1_lib6_bc1_3_bc2_58_bc3_18	3.2212987	1.2463951
D1_lib6_bc1_3_bc2_59_bc3_35	4.7771735	-4.4584737
D1_lib6_bc1_3_bc2_59_bc3_46	-3.569397	4.078431
D1_lib6_bc1_3_bc2_5_bc3_87	-3.9038815	5.3483744
D1_lib6_bc1_3_bc2_62_bc3_88	6.108649	-2.82596
D1_lib6_bc1_3_bc2_63_bc3_41	-3.8387885	-4.095905
D1_lib6_bc1_3_bc2_64_bc3_21	1.9676461	4.1530724
D1_lib6_bc1_3_bc2_65_bc3_27	0.91988325	6.809519
D1_lib6_bc1_3_bc2_65_bc3_37	-3.6327634	-3.184151
D1_lib6_bc1_3_bc2_65_bc3_50	-5.0149813	-2.9916337
D1_lib6_bc1_3_bc2_66_bc3_6	-0.3699751	-5.7126484
D1_lib6_bc1_3_bc2_68_bc3_69	6.565706	-4.087475
D1_lib6_bc1_3_bc2_68_bc3_83	-5.133022	3.2953396
D1_lib6_bc1_3_bc2_72_bc3_2	-3.5905676	4.3812838
D1_lib6_bc1_3_bc2_74_bc3_16	6.4359202	1.5275178
D1_lib6_bc1_3_bc2_74_bc3_86	3.4657454	4.106142
D1_lib6_bc1_3_bc2_75_bc3_10	1.3358474	4.7630253
D1_lib6_bc1_3_bc2_75_bc3_67	4.2101607	-2.4011781
D1_lib6_bc1_3_bc2_75_bc3_95	6.506577	-0.24781752
D1_lib6_bc1_3_bc2_76_bc3_52	4.4929605	0.1481185
D1_lib6_bc1_3_bc2_78_bc3_67	5.199078	2.1221166
D1_lib6_bc1_3_bc2_78_bc3_90	3.5149226	3.1023312
D1_lib6_bc1_3_bc2_79_bc3_28	3.3624578	3.350438
D1_lib6_bc1_3_bc2_79_bc3_30	1.0964737	-4.153997
D1_lib6_bc1_3_bc2_79_bc3_60	6.6479974	-1.8702741
D1_lib6_bc1_3_bc2_7_bc3_2	0.33903837	3.897297
D1_lib6_bc1_3_bc2_7_bc3_7	-1.1721921	5.417145
D1_lib6_bc1_3_bc2_7_bc3_91	6.189697	1.8245554
D1_lib6_bc1_3_bc2_81_bc3_60	4.627086	-5.3512034
D1_lib6_bc1_3_bc2_82_bc3_56	3.547893	2.8856134
D1_lib6_bc1_3_bc2_83_bc3_68	-0.5173683	2.9172478
D1_lib6_bc1_3_bc2_83_bc3_80	4.462484	2.9627724
D1_lib6_bc1_3_bc2_85_bc3_15	3.2703185	3.1014004
D1_lib6_bc1_3_bc2_86_bc3_31	3.9390483	5.0793896
D1_lib6_bc1_3_bc2_88_bc3_38	-7.061885	2.154911
D1_lib6_bc1_3_bc2_88_bc3_49	-4.640898	5.1442804
D1_lib6_bc1_3_bc2_88_bc3_54	4.2851567	-2.028309
D1_lib6_bc1_3_bc2_88_bc3_94	2.885446	6.3767843
D1_lib6_bc1_3_bc2_89_bc3_12	5.2097163	-5.1922503
D1_lib6_bc1_3_bc2_89_bc3_41	2.4043703	2.7205486
D1_lib6_bc1_3_bc2_89_bc3_75	3.5497622	-3.3167377
D1_lib6_bc1_3_bc2_89_bc3_8	-5.219076	-1.9271197
D1_lib6_bc1_3_bc2_8_bc3_10	-3.1933703	-4.386713
D1_lib6_bc1_3_bc2_8_bc3_43	-6.561123	2.1324096
D1_lib6_bc1_3_bc2_8_bc3_46	-2.945007	-4.2376585
D1_lib6_bc1_3_bc2_91_bc3_23	1.6607633	6.433256
D1_lib6_bc1_3_bc2_92_bc3_1	5.8167186	-0.8778901
D1_lib6_bc1_3_bc2_94_bc3_42	1.9737115	-5.968284
D1_lib6_bc1_3_bc2_94_bc3_56	3.1363997	4.1303616
D1_lib6_bc1_3_bc2_94_bc3_74	-3.6613388	-5.02557
D1_lib6_bc1_3_bc2_95_bc3_39	-5.204432	2.5689554
D1_lib6_bc1_3_bc2_96_bc3_89	-4.9984884	3.8160305
D1_lib6_bc1_3_bc2_9_bc3_64	-3.706806	-4.11911
D1_lib6_bc1_4_bc2_10_bc3_26	5.2316213	4.685444
D1_lib6_bc1_4_bc2_10_bc3_54	-4.546642	2.6221256
D1_lib6_bc1_4_bc2_10_bc3_75	4.8741956	-2.9147644
D1_lib6_bc1_4_bc2_10_bc3_76	4.125788	0.86893225
D1_lib6_bc1_4_bc2_12_bc3_70	-4.9114013	4.6821003
D1_lib6_bc1_4_bc2_12_bc3_77	5.225451	4.629445
D1_lib6_bc1_4_bc2_14_bc3_81	-6.7994113	0.51713276
D1_lib6_bc1_4_bc2_16_bc3_31	-0.89812946	-5.230283
D1_lib6_bc1_4_bc2_16_bc3_67	-0.9075918	3.8234987
D1_lib6_bc1_4_bc2_17_bc3_64	3.655766	4.166376
D1_lib6_bc1_4_bc2_18_bc3_69	5.9617257	1.5383964
D1_lib6_bc1_4_bc2_19_bc3_26	-6.6539974	-0.62740564
D1_lib6_bc1_4_bc2_19_bc3_36	-1.3996687	-4.8588457
D1_lib6_bc1_4_bc2_19_bc3_4	-0.79345274	4.677985
D1_lib6_bc1_4_bc2_19_bc3_79	-1.62376	3.0371284
D1_lib6_bc1_4_bc2_21_bc3_24	-4.6061363	1.7821951
D1_lib6_bc1_4_bc2_21_bc3_55	2.7047067	5.4042206
D1_lib6_bc1_4_bc2_21_bc3_73	1.7881432	4.4733124
D1_lib6_bc1_4_bc2_22_bc3_64	1.2899122	-6.554619
D1_lib6_bc1_4_bc2_22_bc3_74	-4.3916955	1.2655253
D1_lib6_bc1_4_bc2_23_bc3_34	5.3959355	-4.8261986
D1_lib6_bc1_4_bc2_23_bc3_38	2.3635597	5.516715
D1_lib6_bc1_4_bc2_24_bc3_72	3.24017	-2.8916593
D1_lib6_bc1_4_bc2_26_bc3_31	-5.216117	1.5094233
D1_lib6_bc1_4_bc2_26_bc3_87	-2.4360874	2.6275005
D1_lib6_bc1_4_bc2_28_bc3_17	2.425487	5.941286
D1_lib6_bc1_4_bc2_28_bc3_81	3.8214278	1.9843926
D1_lib6_bc1_4_bc2_29_bc3_36	-0.91352034	4.715847
D1_lib6_bc1_4_bc2_29_bc3_81	-2.728324	3.9301376
D1_lib6_bc1_4_bc2_30_bc3_14	-0.8333311	-5.964476
D1_lib6_bc1_4_bc2_30_bc3_18	-2.7806528	-3.299174
D1_lib6_bc1_4_bc2_30_bc3_6	-2.2132564	-6.0423446
D1_lib6_bc1_4_bc2_31_bc3_14	6.296615	-1.5100307
D1_lib6_bc1_4_bc2_31_bc3_16	6.0132194	0.8924813
D1_lib6_bc1_4_bc2_31_bc3_30	4.202352	-1.7449098
