	gene_angle	correction_std	highly_variable	cycle_variable
b0182	331.91626	0.487131895375609	True	False
b0183	342.3651	0.4635264102481748	True	False
b0184	12.233704	0.7166942811516895	True	True
b0185	5.0786743	0.5638261021270838	False	False
b0186	346.45667	0.3511830019895224	False	False
b0187	335.89685	0.4706208292716928	False	False
b0188	296.59818	0.2827801545216127	True	False
b0189	256.88568	0.3730459067884084	False	False
b4406	288.73267	0.4599245437744739	False	False
b0190	324.17645	0.3630875074323122	False	False
b0191	273.66437	0.3614938898638871	True	False
b0192	275.69885	0.4640022122178612	False	False
b0193	275.37122	0.47174154702246507	True	False
b0194	349.43558	0.43547289036379244	False	False
b0195	299.70453	0.43825977003968647	False	False
b0196	315.32022	0.26975305458871224	False	False
b0197	7.362793	0.484027054492799	False	False
b0198	349.52338	0.37324842577777456	False	False
b0199	313.35242	0.16900214469906447	True	False
b0200	325.74585	0.3432038481886688	False	False
b0203	341.29395	0.2951794617881568	False	False
b0207	297.25433	0.28922020326720066	False	False
b0208	341.59653	0.23360821198153153	False	False
b0209	324.6457	0.29879178966183284	True	False
b0210	326.09015	0.2328560352000394	False	False
b0211	309.44794	0.39538496518110416	False	False
b0212	344.96844	0.41821678220083286	True	False
b0213	307.28082	0.2647558258282648	False	False
b0214	6.0133057	0.3331784507028847	False	False
b0215	86.079865	0.477447882164135	False	False
b0216	94.63635	0.7828184405911739	False	False
b0217	330.5396	0.3084241401074635	False	False
b0219	283.38916	0.37779039776195217	False	False
b0220	321.2917	0.31165834490695915	False	False
b0221	283.9446	0.3503127928866681	False	False
b0222	339.1446	0.3827129687555688	False	False
b0223	15.236572	0.53625707773147	True	False
b0224	301.23123	0.3270262679452279	False	False
b0225	334.84906	0.37759824214795756	True	False
b0226	310.04218	0.22839385601744785	False	False
b0231	19.925385	0.5923550017132516	False	False
b0232	325.07098	0.2803498680389589	True	False
b0233	232.11716	0.923955862072001	True	True
b0234	308.9031	0.3637263280789986	False	False
b0237	358.26688	0.3967773551806189	False	False
b0238	332.42914	0.2181182722204743	False	False
b0239	323.30542	0.25217345891413945	True	False
b0241	208.82047	0.6712161899320654	False	False
b0242	2.6573486	0.412525232868202	True	False
b0243	8.741455	0.3651420489536768	False	False
b0244	293.33954	0.34762546777149805	False	False
b0253	309.6748	0.22836435463866903	False	False
b0254	317.32703	0.30126984944782487	False	False
b0256	76.85364	0.878354983474862	False	False
b0258	286.39297	0.3491219946608825	False	False
b0266	299.17514	0.29279421584480575	False	False
b0272	340.35114	0.26366507638805986	False	False
b0273	166.50299	0.7046693722805146	False	False
b0280	248.1031	0.4491022122236483	False	False
b0281	311.17365	0.46806110439426774	True	False
b0287	211.18576	0.7778752370974813	True	True
b0290	52.49533	0.4703911516928445	False	False
b0291	265.0692	0.6497312523672188	False	False
b0307	64.14575	0.4442956205479691	False	False
b0308	96.783356	0.6839599187728541	False	False
b0310	203.86197	0.7500769842144064	False	False
b0311	348.70386	0.2885581475230301	True	False
b0312	334.73035	0.28960109476889456	False	False
b0313	307.46777	0.4124176565078478	False	False
b0314	324.02155	0.3269870610067479	True	False
b0315	347.52893	0.30487564874307393	False	False
b0316	299.3251	0.47127368014013976	False	False
b0324	339.75214	0.25958393626362125	False	False
b0325	309.36896	0.5148522151443888	False	False
b0327	346.73572	0.24036780862713525	False	False
b0336	1.3128052	0.30011483701856156	True	False
b0337	16.247498	0.35464639735682363	False	False
b0338	306.79462	0.4992572672474059	False	False
b0344	271.11176	0.6866719118509369	False	False
b0345	312.21826	0.36049062133988985	True	False
b0346	62.515076	0.47011134252588815	False	False
b0354	332.40674	0.3330863015825352	True	False
b0355	314.90988	0.5620762410244166	True	True
b0356	307.1406	0.6479390114092651	True	True
b0357	333.08893	0.5599578731071448	True	True
b0363	286.4256	0.5458186836964518	False	False
b0369	1.4606018	0.24442399279308502	False	False
b4767	24.55481	0.36394147133374444	False	False
b0376	354.67792	0.19407176602933593	True	False
b0377	11.230835	0.34987562876261213	True	False
b0378	28.627075	0.4231171637130683	True	False
b0381	44.41803	0.29384760478905697	False	False
b0382	353.55292	0.2116402135825752	False	False
b0383	139.61232	0.593869218079132	False	False
b0386	8.440826	0.3384215096721554	False	False
b0387	9.406372	0.2549512697439395	False	False
b0388	54.21527	0.3702205164234155	False	False
b0389	284.3161	0.6784800046816245	False	False
b0390	20.531738	0.3548586206655954	False	False
b0391	67.02545	0.46469379724019466	False	False
b0393	330.6163	0.3446410215972803	False	False
b0394	3.9208984	0.36560154869479194	False	False
b0396	55.34662	0.578773033134936	False	False
b0397	28.815582	0.3643706700096926	False	False
b0398	337.0711	0.44031130281101394	False	False
b0399	7.92749	0.358137557202514	False	False
b0400	291.92133	0.5061007355457925	False	False
b0401	5.9003296	0.4171741594270214	False	False
b0402	9.63382	0.2811688159161027	False	False
b0403	126.07213	0.6609048918633414	False	False
b0404	66.9397	0.5148042257083532	False	False
b0405	353.14752	0.2942009004935935	False	False
b0406	30.121155	0.388707805672834	True	False
b0407	44.091095	0.41840624828966394	False	False
b0408	39.439697	0.5251040376899236	True	False
b0409	57.71344	0.5858695592257211	True	True
b0410	349.5387	0.39302121851500726	True	False
b0411	80.597046	0.4353690047519397	False	False
b0412	248.74838	0.572576230593805	True	True
b0413	2.0378723	0.45367076954121466	False	False
b0414	18.87204	0.25479934137044713	True	False
b0415	349.68	0.3049208621512358	False	False
b0416	336.8182	0.3895423322654686	False	False
b0417	15.27536	0.29510520629179	False	False
b0418	28.967407	0.21121887340212156	False	False
b0419	41.51233	0.32456502439495377	False	False
b0420	21.434204	0.35979566427538096	True	False
b0421	7.9142456	0.2768074858352744	False	False
b0422	354.63156	0.372944521234505	False	False
b0423	8.627808	0.32383342992586067	True	False
b0424	347.0371	0.3548108494872472	False	False
b0425	28.03357	0.4215663828579372	True	False
b0426	85.28696	0.48020699237608067	False	False
b0427	43.664642	0.4387155153397959	False	False
b0428	76.98599	0.7023200735625149	True	True
b0429	79.838745	0.7185116498476566	True	True
b0430	72.48135	0.6794340660544657	True	True
b0431	65.28583	0.5725680868638438	True	True
b0432	53.441315	0.5057851962110759	True	False
b0433	354.19595	0.2710912172657571	False	False
b0434	12.319275	0.372360737544849	False	False
b0435	47.36786	0.31554007943820406	False	False
b0436	40.488037	0.3252857906564814	True	False
b0437	32.843445	0.3270907452457518	False	False
b0438	23.416992	0.23857737032312135	False	False
b0439	23.97406	0.2628443331475873	False	False
b0440	96.66351	0.5214846067085138	False	False
b0441	15.463989	0.30787902094862424	False	False
b0442	344.27316	0.5525453477205629	True	True
b0443	303.7604	0.5932120307727783	False	False
b0444	74.53476	0.5196766129355512	True	False
b0446	4.657837	0.45063895204880083	False	False
b0447	303.05026	0.5863381607656363	False	False
b0448	326.15128	0.5315223433715488	True	False
b0449	354.93274	0.4929943919172826	True	False
b0451	34.08612	0.1667013079354624	False	False
b0452	342.16235	0.5668424054439877	False	False
b0453	358.5266	0.2734529735025881	False	False
b0455	340.50293	0.42693571587094725	False	False
b0456	352.2047	0.35643516213407245	True	False
b0457	14.350769	0.3152276847517621	True	False
b0458	11.225891	0.2862503062871083	True	False
b0459	135.00223	0.5284332392315966	False	False
b0460	5.8477173	0.2914636525435292	False	False
b0461	1.296936	0.30846946339243086	True	False
b0462	76.61844	0.5813177222930375	True	True
b0463	54.323975	0.4190589509611904	False	False
b0464	14.996338	0.259016615853784	False	False
b0465	43.365845	0.30868212327228595	False	False
b0467	24.897308	0.24120487778747826	False	False
b0468	11.011719	0.37742473345033367	False	False
b0469	35.01706	0.22803782933461164	False	False
b0470	30.319672	0.23606328930084006	False	False
b0471	19.140533	0.3354389714888835	False	False
b0472	44.39798	0.35680827582618474	False	False
b0473	58.563232	0.3300679941734949	False	False
b0474	30.82428	0.3501158448514843	False	False
b0475	4.6792297	0.45420068662907037	True	False
b0477	330.79712	0.5091274494348046	False	False
b0478	359.977	0.3412942786518114	False	False
b0479	37.68524	0.20852857301656322	False	False
b0480	26.356323	0.31766592606166827	False	False
b0481	355.9689	0.3323277219162981	False	False
b0482	25.380127	0.20151982550424805	False	False
b0483	58.122253	0.26684523601417287	False	False
b0484	34.698975	0.38780775469912404	False	False
b0487	337.47885	0.48554314043769653	False	False
b0488	105.31604	0.5542303748926525	False	False
b0489	30.480682	0.4012746330158202	False	False
b0490	69.99161	0.3123766360499328	False	False
b0491	35.036835	0.18369710227523184	False	False
b0492	37.829712	0.3264925868105199	False	False
b0493	40.38849	0.28650386298501207	False	False
b0495	322.04807	0.5941253947118527	False	False
b0494	47.005157	0.35907650841502015	False	False
b0496	24.022522	0.30271158836976386	True	False
b0497	345.44916	0.4006074651538624	False	False
b0498	315.07898	0.6769066383516715	False	False
b0502	26.234253	0.32540812714454365	False	False
b0503	4.091858	0.4923642798926354	False	False
b0506	50.99176	0.3194601475652961	False	False
b0514	56.747955	0.38250159561206337	True	False
b0515	80.41632	0.4408515236849347	False	False
b0522	67.434326	0.5565912503432205	False	False
b0523	44.106262	0.16408252736615214	False	False
b0524	76.99875	0.5033127861971296	True	False
b0525	76.88977	0.2650201090670231	False	False
b0526	23.820343	0.42211531218300125	False	False
b0527	44.460175	0.3485250500912946	False	False
b0528	348.12375	0.5397263158530088	False	False
b0529	42.31299	0.33280264895019257	False	False
b0532	312.28937	0.6602214951106056	False	False
b0536	10.454468	0.42905118431637806	False	False
b0537	46.634216	0.17950320143318857	False	False
b0543	51.877686	0.34538677719077526	False	False
b0544	331.0894	0.5949645724278864	False	False
b0546	279.69135	0.6162072225206853	False	False
b0555	143.04599	0.47690037197495944	True	False
b0557	25.531372	0.38024481158967705	False	False
b0564	356.95135	0.6163400423590762	False	False
b0565	134.02399	0.5687755046030482	False	False
b0567	44.191223	0.2317635072267753	False	False
b0568	219.85274	0.5830132269217337	False	False
b0569	17.137268	0.38426572732459796	False	False
b0570	14.660278	0.4998397307478724	False	False
b0571	290.19086	0.7530371831045775	False	False
b0575	80.70999	0.3064948083519619	False	False
b0576	63.034424	0.2506945662229519	False	False
b0577	63.287445	0.22663134945991617	False	False
b0578	95.199066	0.3305906925613984	False	False
b0579	11.797241	0.42016735628951773	False	False
b0580	44.07782	0.4112124263929785	True	False
b0581	336.9875	0.5752860476840671	False	False
b0583	113.38663	0.6246673812020419	False	False
b0584	121.904755	0.5548095876631901	True	True
b0585	84.35858	0.356990150733509	True	False
b0586	136.82283	0.4635947317006497	False	False
b0588	93.70651	0.3428729718808466	False	False
b0589	133.83531	0.6087670394691382	False	False
b0590	76.31064	0.43909408196498595	False	False
b0591	99.2847	0.3620793183277414	False	False
b0592	124.52423	0.42355685296735845	False	False
b0593	106.24335	0.3456360098011492	False	False
b0594	127.183075	0.53006933272847	False	False
b0595	140.05917	0.5058169026029786	True	False
b0596	137.27023	0.540626446718603	True	False
b0597	140.68011	0.6390329708218547	True	True
b0598	126.188385	0.6646389807206958	True	True
b0599	127.31169	0.5883373782768405	False	False
b0600	320.96295	0.9492516435724966	False	False
b0602	4.1102905	0.4843104901290268	False	False
b0604	107.08299	0.35509521047667253	False	False
b0605	113.37239	0.3848799121225321	False	False
b0606	73.75955	0.2639491746825148	False	False
b0607	67.555664	0.27715008480364467	False	False
b0608	90.48825	0.34366791476336117	False	False
b0610	74.47476	0.1665728110986692	False	False
b0611	50.715607	0.34484654029106687	False	False
b0619	69.25421	0.3673166860754789	False	False
b0620	30.574646	0.4618844855196995	False	False
b0623	112.48718	0.27485334826122565	False	False
b0624	215.21971	0.688019452582764	False	False
b0627	2.6884766	0.6079134232024949	False	False
b0628	74.82025	0.2722401661393137	False	False
b0629	17.127075	0.5804516300468185	False	False
b0630	94.46979	0.5493693543191133	False	False
b0631	99.79727	0.3448808159832213	False	False
b0632	108.61722	0.45897623894759276	True	False
b0633	99.2038	0.392033341050894	False	False
b0634	108.73505	0.4021938631233445	True	False
b0635	77.60239	0.23425492117388785	False	False
b0636	22.078613	0.42295046827756344	False	False
b0637	56.868774	0.29560092201921273	False	False
b0638	103.88974	0.3037742180040977	False	False
b0639	92.97751	0.33540519117824297	False	False
b0640	110.45155	0.42493762018005243	True	False
b0641	119.83679	0.4358866972335934	False	False
b0642	94.47952	0.3593891911189844	False	False
b0649	354.9023	0.7402532726327113	False	False
b0650	54.610657	0.5272661577527258	False	False
b0651	131.16467	0.408535121741846	False	False
b0652	105.43028	0.40840406883702013	False	False
b0653	49.331543	0.3771846266553464	False	False
b0654	78.73563	0.3343934841566849	False	False
b4763	58.52487	0.2920223683856869	False	False
b0655	90.94763	0.3964085688160643	False	False
b0657	119.24805	0.3493966065598533	False	False
b0658	91.45114	0.4558434521488584	False	False
b0659	125.128784	0.3921635916038162	False	False
b0660	117.56955	0.34191251175072657	False	False
b0661	82.88873	0.3063155213436318	False	False
b0662	81.78943	0.26774200555853017	False	False
b0664	21.145721	0.6224066560996655	False	False
b0665	101.22241	0.28756321491455566	True	False
b0666	94.44739	0.286806071398643	False	False
b0668	110.917404	0.4242917792353198	False	False
b0670	45.690063	0.39739543412068024	False	False
b0672	59.218628	0.44365233569538837	False	False
b0673	92.97751	0.3244395940830267	False	False
b0674	93.188446	0.3587105182408298	False	False
b0675	75.032166	0.32832654964236246	False	False
b0676	90.72632	0.2540690261203593	False	False
b0677	52.554077	0.4230672881494494	False	False
b0678	105.62944	0.2669333706781227	False	False
b0679	118.94125	0.25984423337006507	False	False
b0680	115.416595	0.32441016465301015	False	False
b0681	279.8067	0.6179627688351137	False	False
b0683	64.80902	0.46417083528517733	False	False
b4637	66.858765	0.3564286526802259	False	False
b0684	79.389984	0.3391477747348038	False	False
b0685	52.664185	0.4492794027288098	False	False
b0686	35.467407	0.6657150414732556	False	False
b0687	95.695984	0.3189034356382858	False	False
b0688	90.9657	0.33392144578728183	False	False
b0689	71.160095	0.3782310228837403	False	False
b0692	171.89629	0.6644094766624075	False	False
b0694	79.62448	0.2616100661973263	False	False
b0695	117.0291	0.2577310234512204	False	False
b0696	304.27008	0.6963458188149309	False	False
b0700	147.58858	0.47601306349988626	False	False
b0708	0.07107544	0.695652434744853	False	False
b0709	85.20599	0.43871947734207617	False	False
b0710	81.75403	0.439505600401287	False	False
b0711	117.296814	0.43676838259806355	True	False
b0712	113.17148	0.36078171982730944	False	False
b0713	119.02942	0.3409537109642111	False	False
b0714	130.05148	0.20076848753107135	False	False
b0718	86.49307	0.3795105027206696	False	False
b0719	43.22641	0.6566318667127845	False	False
b0720	112.92743	0.18415961555034244	False	False
b4768	107.56448	0.41064403088502704	False	False
b4735	118.74954	0.22134300404833074	False	False
b0721	110.46088	0.3579595979847918	False	False
b0722	135.90823	0.3404987163258241	False	False
b0723	130.91689	0.379406518535315	False	False
b0724	139.27834	0.4519424913647963	True	False
b0726	174.25581	0.6600636081530209	True	True
b0727	192.66934	0.8114776294834342	True	True
b0728	195.78888	0.8843632821128479	True	True
b0729	209.58678	0.9272332917730828	True	True
b0730	53.988037	0.6249494255292587	True	True
b0732	103.47275	0.2590588378704361	False	False
b0733	124.7292	0.3811182348763714	True	False
b0734	108.28485	0.22558560394672184	False	False
b4515	312.97797	0.7386735059123054	False	False
b0735	119.30621	0.2654365407714064	False	False
b0736	95.15283	0.33730490844178457	False	False
b0737	117.933365	0.28382355376830964	False	False
b0738	126.51271	0.27640973472477876	False	False
b0739	132.40718	0.2618628963581963	False	False
b0740	149.78058	0.4472024580967318	False	False
b0741	167.6796	0.46345417121030347	False	False
b0742	163.53598	0.5169501248747463	False	False
b0743	89.916016	0.3698061599538918	False	False
b0744	95.03186	0.32678569628704257	False	False
b0745	81.192566	0.433120160782829	True	False
b0746	95.828766	0.43805134598719575	False	False
b0747	255.6738	0.5938522220184901	False	False
b0748	146.67307	0.2939528283824845	False	False
b0750	85.323975	0.3955951153099889	False	False
b0751	136.87434	0.32603082186774385	False	False
b0752	150.50371	0.49246098167416424	False	False
b0754	165.11594	0.5152146429968665	True	False
b0755	140.77847	0.323808431439366	False	False
b0756	159.61736	0.36357328542377887	False	False
b0757	115.06233	0.2979451490429957	False	False
b0758	142.04997	0.2977937490658324	True	False
b0759	83.217804	0.36299978589675447	False	False
b0760	82.30206	0.3872198169000026	False	False
b0761	80.84839	0.36215222354592536	False	False
b0763	75.94281	0.34910401045539213	False	False
b0764	97.74295	0.42352309522227116	False	False
b0765	117.74701	0.2985595123922316	False	False
b0766	140.15521	0.37011672300482346	False	False
b0767	103.48108	0.35296987689751136	False	False
b0771	172.6491	0.5529918553475214	False	False
b0772	140.90753	0.30055638889112213	False	False
b0773	151.83766	0.39932583311237585	False	False
b0774	350.41833	0.7476531649644764	False	False
b0775	117.63547	0.5405544194508689	False	False
b0779	75.70105	0.4830305893639269	False	False
b0780	102.737915	0.39985435033269334	False	False
b0781	138.53046	0.17453802317100875	True	False
b0782	147.11128	0.320812755798568	False	False
b0783	130.29141	0.4532341227361243	True	False
b0784	145.19098	0.41630737569552867	False	False
b0785	135.73047	0.30786437084483426	False	False
b0786	162.21353	0.4009634326088639	False	False
b0787	6.8240967	0.7041226720183518	False	False
b0791	116.54953	0.24328051092032646	True	False
b0792	100.93848	0.2805031217873021	False	False
b0793	157.13193	0.2409744097329856	True	False
b0794	93.58734	0.3480100592880303	False	False
b0795	46.898132	0.6567087679502354	True	True
b0797	126.92206	0.17699066643868994	False	False
b0799	97.24219	0.3341906318912344	False	False
b0800	193.41907	0.43853850949686357	False	False
b0801	152.01447	0.4425650912199197	True	False
b0802	186.40874	0.4095041433259894	False	False
b0804	140.03604	0.3349597990641014	False	False
b0805	152.24237	0.2724996561349369	True	False
b0807	141.3034	0.3328962059891027	False	False
b0808	324.8718	0.6894281491150615	False	False
b0809	194.48274	0.5189695855383759	True	False
b0810	259.43884	0.547617498243321	False	False
b0811	194.78424	0.4095835100952224	False	False
b0812	153.52246	0.45999154036579254	False	False
b0813	46.79187	0.6871090339602868	False	False
b4736	186.7162	0.4001526869243902	False	False
b0814	157.54016	0.28248260467986586	False	False
b0815	168.1918	0.33504493368218957	False	False
b4416	122.81929	0.2476577302714966	True	False
b0817	117.07904	0.2310249861415332	False	False
b0818	128.86456	0.30041117698942343	False	False
b0819	110.90106	0.24602336213152187	False	False
b0820	191.27937	0.5854003127902451	False	False
b0821	64.53644	0.5428264036362718	False	False
b0822	124.23668	0.3178059590380002	False	False
b0826	86.24646	0.49044059924754696	False	False
b0827	142.27751	0.36715240543913386	False	False
b0828	144.11157	0.23271780217637283	False	False
b0829	179.2931	0.34093240680130305	False	False
b0830	174.13507	0.32849365038021294	False	False
b0831	156.5397	0.37875991506221696	True	False
b0832	176.79503	0.46702895221241114	True	False
b0833	135.26602	0.34904178704102246	False	False
b0834	178.45724	0.31033841072188323	False	False
b0835	195.85117	0.4551569994326766	False	False
b0838	71.79346	0.6813763101099767	False	False
b0839	115.23651	0.3731368005388293	False	False
b0840	228.1924	0.5801861190727101	False	False
b0841	131.35655	0.32168040370226836	False	False
b0842	160.46404	0.23088879919871316	False	False
b0843	90.929565	0.6529916921958316	False	False
b0844	60.933502	0.8996145597598526	True	True
b0845	84.815796	0.7427117928853374	True	True
b0847	176.66588	0.3027088487341624	False	False
b0849	64.73511	0.5410012838555832	False	False
b0850	38.989807	0.6022108995837651	False	False
b0851	106.30011	0.46196917446723895	False	False
b0852	329.72263	0.6752990469571296	False	False
b0853	123.03485	0.43566876619802086	False	False
b0854	143.76906	0.4114484783294396	True	False
b0855	175.71002	0.5474914023476766	False	False
b0856	131.7913	0.5384779027956332	False	False
b0857	157.24518	0.3458550792202278	False	False
b0858	162.7266	0.39875024533647907	True	False
b0859	163.774	0.2546620392664495	False	False
b0860	148.07103	0.2411575965143603	False	False
b0861	146.41582	0.31980772858787515	False	False
b0862	146.59001	0.4213920013165486	True	False
b0863	148.10268	0.33396903602150674	True	False
b0864	127.479095	0.3449577688253004	True	False
b0865	85.88614	0.45181993740307275	True	False
b0866	335.2843	0.7242536174464181	False	False
b0867	178.57745	0.37514942258634687	True	False
b0868	150.98717	0.2776462118930085	True	False
b0869	179.79048	0.2832812197602179	True	False
b0870	142.27643	0.4691583073534822	False	False
b0871	104.503204	0.43588710507324774	False	False
b0873	182.8661	0.27873073156357636	False	False
b0874	109.67099	0.41105158970587896	False	False
b0876	170.33353	0.44380008874240706	True	False
b0877	176.87439	0.4262155069093342	False	False
b0878	201.02563	0.4690624850804591	False	False
b0879	151.03557	0.3347470697027916	False	False
b4770	193.50407	0.36094376223719576	False	False
b0881	177.73181	0.26423094476758435	False	False
b0882	169.19919	0.3111272174789201	False	False
b0884	169.17976	0.25479940503316517	False	False
b0885	163.3325	0.4187943583923421	True	False
b0886	219.37189	0.5768009888709672	True	True
b0887	178.0958	0.32280014786150607	False	False
b0888	193.44885	0.3536036375553616	False	False
b0889	174.00208	0.26675369331247684	False	False
b0890	178.47351	0.26102246422008324	False	False
b0891	187.68755	0.3501806007370322	True	False
b0892	201.12099	0.39187563806083725	True	False
b0893	191.52693	0.3500144385672284	False	False
b0894	173.6965	0.25200073455148675	True	False
b0896	235.21634	0.6484529353739986	False	False
b0898	193.60785	0.5021352119205141	True	False
b0899	199.09138	0.4351161939775437	True	False
b0900	67.354614	0.6515544603210518	False	False
b0901	225.07458	0.47720903885329874	False	False
b0902	182.69864	0.3538998497112314	False	False
b0903	238.8876	0.5634336803476261	False	False
b0904	203.69383	0.3412875827443095	False	False
b0905	236.32722	0.6208173501742197	False	False
b0907	178.56644	0.30720904204870825	False	False
b0908	186.30397	0.19309445435878397	False	False
b0909	154.08284	0.331005634021036	False	False
b0910	203.22836	0.4257405691805293	False	False
b0911	187.83386	0.24967891438279066	True	False
b0912	161.78598	0.3756633259285957	False	False
b0913	200.653	0.31272166656099	False	False
b0914	189.6973	0.3253720529418025	False	False
b0915	165.3669	0.2532199559267383	False	False
b0916	186.44269	0.2409055996918067	False	False
b0917	137.6049	0.4955705981242553	False	False
b0918	164.3191	0.3941389240745075	False	False
b0919	191.35248	0.3616423986321637	True	False
b0920	185.75508	0.4739138966391638	False	False
b0921	237.91635	0.508658676896193	False	False
b0922	223.4375	0.5602024945047931	False	False
b0923	235.39938	0.6507486247561225	True	True
b0924	246.4126	0.8127693105152606	True	True
b0925	237.11914	0.6864310595925313	True	True
b0926	179.42825	0.26920403755117306	False	False
b0927	147.03392	0.3926467960711587	True	False
b0928	211.7545	0.31740804484002855	False	False
b0929	209.91316	0.3325483578305129	False	False
b0930	200.66394	0.260889917013169	False	False
b0931	231.96611	0.5791789508110996	False	False
b0932	198.28937	0.22422211043065662	False	False
b0940	203.54272	0.29308511273366084	False	False
b0941	163.69142	0.311088426436231	False	False
b0945	256.4558	0.6617907974172599	False	False
b0946	155.71954	0.3068969145571157	False	False
b0947	190.41501	0.227750911986268	False	False
b0948	220.84547	0.4959448852726117	False	False
b0949	222.17307	0.44867550324349637	False	False
b0950	263.77667	0.6844392772800979	True	True
b0951	254.92001	0.6817029205153553	True	True
b0952	273.34946	0.6421085317410044	True	True
b0954	167.21954	0.3303770782712809	False	False
b0955	215.84985	0.30186520614679346	False	False
b0956	158.2055	0.43742584356732933	True	False
b0957	230.43962	0.33168010481073373	False	False
b0958	72.08646	0.6299137353560281	False	False
b0959	5.410736	0.5743141359421625	False	False
b0960	183.95624	0.3127777868647454	False	False
b0961	147.9944	0.37866333199154345	False	False
b0962	172.50652	0.3917985704551845	False	False
b0963	180.8363	0.3434579628345713	False	False
b0965	156.28056	0.3766407821567978	False	False
b0966	206.32266	0.24821800246746514	False	False
b0967	100.12125	0.5167049652917409	False	False
b0969	125.96896	0.5732176847410058	False	False
b0970	164.46548	0.2753710775311916	False	False
b0971	100.92526	0.6561586734564568	False	False
b0978	210.48883	0.42205388693834045	False	False
b0979	167.87573	0.5069233782049418	False	False
b0980	178.3962	0.47263492367787047	False	False
b0981	226.89832	0.5971865832570965	False	False
b0983	178.68814	0.5384701051041728	True	False
b0984	215.0546	0.4536197079429422	False	False
b0985	87.870026	0.7472199092777136	False	False
b0986	177.64438	0.2751445144668293	False	False
b0987	115.92865	0.5818274977184962	False	False
b0989	175.12505	0.3170233365975722	False	False
b0990	167.53026	0.2942643671755207	False	False
b4723	175.31113	0.273340280272485	False	False
b0991	115.26245	0.5817453930359595	True	True
b4517	161.1305	0.347818964971353	False	False
b0993	209.68832	0.35584280208878477	True	False
b0995	147.34454	0.4706408588306327	True	False
b0996	220.84036	0.30075246268773703	False	False
b1000	306.75598	0.536432463004893	False	False
b1002	181.50426	0.32962663177306545	False	False
b1013	219.53758	0.34152461727036426	False	False
b1014	169.32477	0.45047922970398524	False	False
b1015	198.66971	0.2646635167656206	False	False
b1018	197.22429	0.2508739966372557	False	False
b1019	212.09824	0.26730185445133275	False	False
b1020	262.9585	0.4870664462317708	False	False
b1023	153.81665	0.523910520147863	False	False
b1024	167.04869	0.46505879863417815	False	False
b1025	224.87747	0.3077382121434367	False	False
b1033	194.14476	0.349387485589427	False	False
b1034	260.32922	0.5171331696682899	False	False
b1035	220.36478	0.318767481935772	False	False
b1036	214.44615	0.25204549001482096	False	False
b1040	209.99155	0.3508327284426372	False	False
b1045	213.8324	0.1680990217495103	False	False
b1046	205.82712	0.2458699171566845	True	False
b1047	261.60736	0.44340869150560286	False	False
b1048	222.26509	0.2442773510352997	False	False
b1049	254.00061	0.48978651363004083	False	False
b1050	255.64474	0.35395283094732927	False	False
b1051	316.0293	0.8414131376539763	False	False
b1053	255.39398	0.36999183186353873	False	False
b1054	297.54254	0.5885752758090577	False	False
b1055	230.49811	0.3450717011786225	True	False
b1056	186.06854	0.38867946220501387	False	False
b1059	127.891235	0.5323933515466835	False	False
b1060	181.19006	0.42769503115847446	False	False
b1061	337.39813	0.5084730957553081	False	False
b1062	202.63686	0.28868669398775354	False	False
b1063	229.54404	0.23124972676617758	False	False
b1064	291.90924	0.516488023793371	False	False
b1065	261.95322	0.3786852146341732	False	False
b1066	283.50867	0.455056940055119	False	False
b1067	241.56119	0.2600170336787763	True	False
b1068	274.96185	0.4286386902957781	False	False
b1069	225.94327	0.44393861182537353	False	False
b1070	332.26483	0.59946021440123	False	False
b1076	214.44623	0.19957554948248996	False	False
b1082	246.43301	0.38210323685163294	False	False
b1084	185.12352	0.4887209418070706	False	False
b1086	209.95471	0.29451027536583196	False	False
b4418	285.22498	0.5059686485060317	False	False
b1087	323.6516	0.5023175826390436	False	False
b1088	231.07787	0.2564408266994181	False	False
b1089	221.45009	0.17667260279960761	False	False
b1090	242.76935	0.36535924145328114	False	False
b1091	260.7028	0.4445898427089142	False	False
b1092	272.7054	0.5794569998852767	False	False
b1093	278.09973	0.4919627030528798	False	False
b1094	278.7048	0.39847686097980717	False	False
b1095	311.64117	0.49315071228549595	False	False
b1096	256.7871	0.45671404043517816	False	False
b1097	222.89247	0.21314982654518247	False	False
b1098	257.18542	0.2677392658400973	False	False
b1099	266.90125	0.4055257587058335	True	False
b1100	313.91394	0.5447284613963834	False	False
b1101	227.98698	0.32797983004400394	False	False
b1102	208.57422	0.2604138984690189	False	False
b1103	107.02588	0.7153455641298782	False	False
b1104	265.47818	0.38744089750481353	False	False
b1105	160.31796	0.5407623155766204	False	False
b1106	334.71512	0.7202380381950032	False	False
b1107	260.22443	0.3717319462118337	False	False
b1108	312.31073	0.5099568268584862	False	False
b1109	225.31616	0.3120977894748382	False	False
b1110	201.49144	0.33409904968558646	False	False
b1111	221.6913	0.48074747646854366	False	False
b1112	142.16351	0.6764519144258295	False	False
b1113	315.53064	0.6204948770707547	True	True
b1114	279.32428	0.4182697420843418	False	False
b1116	321.313	0.5837214463317718	False	False
b1117	308.00885	0.45909024137012494	False	False
b1118	279.97754	0.455725626491403	True	False
b1119	291.60596	0.5172921768958698	True	False
b1120	304.11206	0.45489776306825175	False	False
b1121	294.6484	0.5890141561883165	True	True
