Cell Barcode	cell_angle
D1_lib1_bc1_11_bc2_56_bc3_16	177.26933
D1_lib1_bc1_11_bc2_56_bc3_25	142.49008
D1_lib1_bc1_11_bc2_56_bc3_73	97.50265
D1_lib1_bc1_11_bc2_57_bc3_22	146.51349
D1_lib1_bc1_11_bc2_57_bc3_42	198.83015
D1_lib1_bc1_11_bc2_57_bc3_46	236.27176
D1_lib1_bc1_11_bc2_57_bc3_58	83.27475
D1_lib1_bc1_11_bc2_57_bc3_61	288.7416
D1_lib1_bc1_11_bc2_57_bc3_91	306.14478
D1_lib1_bc1_11_bc2_57_bc3_95	111.70152
D1_lib1_bc1_11_bc2_58_bc3_16	294.55508
D1_lib1_bc1_11_bc2_58_bc3_44	11.567871
D1_lib1_bc1_11_bc2_59_bc3_25	244.6546
D1_lib1_bc1_11_bc2_59_bc3_30	115.05732
D1_lib1_bc1_11_bc2_59_bc3_35	120.65052
D1_lib1_bc1_11_bc2_59_bc3_54	115.95739
D1_lib1_bc1_11_bc2_59_bc3_67	40.359238
D1_lib1_bc1_11_bc2_5_bc3_11	207.0091
D1_lib1_bc1_11_bc2_5_bc3_20	306.64233
D1_lib1_bc1_11_bc2_5_bc3_31	173.563
D1_lib1_bc1_11_bc2_5_bc3_42	249.327
D1_lib1_bc1_11_bc2_5_bc3_45	110.48504
D1_lib1_bc1_11_bc2_5_bc3_54	258.3878
D1_lib1_bc1_11_bc2_5_bc3_64	9.303909
D1_lib1_bc1_11_bc2_5_bc3_82	355.85013
D1_lib1_bc1_11_bc2_60_bc3_76	155.92108
D1_lib1_bc1_11_bc2_60_bc3_84	156.09222
D1_lib1_bc1_11_bc2_61_bc3_42	151.59938
D1_lib1_bc1_11_bc2_63_bc3_21	276.36536
D1_lib1_bc1_11_bc2_63_bc3_39	298.89484
D1_lib1_bc1_11_bc2_63_bc3_5	235.1497
D1_lib1_bc1_11_bc2_63_bc3_95	293.7863
D1_lib1_bc1_11_bc2_64_bc3_70	175.56602
D1_lib1_bc1_11_bc2_64_bc3_93	3.760254
D1_lib1_bc1_11_bc2_65_bc3_11	75.52158
D1_lib1_bc1_11_bc2_65_bc3_27	94.7155
D1_lib1_bc1_11_bc2_65_bc3_69	335.46198
D1_lib1_bc1_11_bc2_66_bc3_39	320.4664
D1_lib1_bc1_11_bc2_66_bc3_79	169.69948
D1_lib1_bc1_11_bc2_67_bc3_10	359.83893
D1_lib1_bc1_11_bc2_67_bc3_18	136.11609
D1_lib1_bc1_11_bc2_67_bc3_5	89.803856
D1_lib1_bc1_11_bc2_67_bc3_90	183.97092
D1_lib1_bc1_11_bc2_68_bc3_31	224.42973
D1_lib1_bc1_11_bc2_68_bc3_64	223.23991
D1_lib1_bc1_11_bc2_68_bc3_86	289.47952
D1_lib1_bc1_11_bc2_68_bc3_91	287.6631
D1_lib1_bc1_11_bc2_69_bc3_30	291.9594
D1_lib1_bc1_11_bc2_69_bc3_36	163.83035
D1_lib1_bc1_11_bc2_69_bc3_44	230.95184
D1_lib1_bc1_11_bc2_69_bc3_46	170.54652
D1_lib1_bc1_11_bc2_6_bc3_16	298.45984
D1_lib1_bc1_11_bc2_6_bc3_50	67.16655
D1_lib1_bc1_11_bc2_6_bc3_73	64.67855
D1_lib1_bc1_11_bc2_6_bc3_74	63.254578
D1_lib1_bc1_11_bc2_70_bc3_5	344.8258
D1_lib1_bc1_11_bc2_70_bc3_50	103.96025
D1_lib1_bc1_11_bc2_72_bc3_16	242.72093
D1_lib1_bc1_11_bc2_72_bc3_33	290.4251
D1_lib1_bc1_11_bc2_72_bc3_55	195.69702
D1_lib1_bc1_11_bc2_72_bc3_56	3.7322845
D1_lib1_bc1_11_bc2_74_bc3_68	100.178894
D1_lib1_bc1_11_bc2_75_bc3_89	201.52399
D1_lib1_bc1_11_bc2_75_bc3_93	32.22261
D1_lib1_bc1_11_bc2_76_bc3_35	298.83936
D1_lib1_bc1_11_bc2_76_bc3_40	141.5636
D1_lib1_bc1_11_bc2_76_bc3_75	13.812988
D1_lib1_bc1_11_bc2_77_bc3_1	338.26794
D1_lib1_bc1_11_bc2_77_bc3_34	125.40387
D1_lib1_bc1_11_bc2_78_bc3_15	114.63803
D1_lib1_bc1_11_bc2_78_bc3_23	118.82881
D1_lib1_bc1_11_bc2_78_bc3_47	157.99832
D1_lib1_bc1_11_bc2_78_bc3_58	316.61813
D1_lib1_bc1_11_bc2_78_bc3_69	300.17096
D1_lib1_bc1_11_bc2_79_bc3_27	14.815491
D1_lib1_bc1_11_bc2_79_bc3_39	77.08932
D1_lib1_bc1_11_bc2_79_bc3_74	185.29774
D1_lib1_bc1_11_bc2_79_bc3_94	344.04156
D1_lib1_bc1_11_bc2_7_bc3_12	80.72916
D1_lib1_bc1_11_bc2_80_bc3_39	273.00555
D1_lib1_bc1_11_bc2_80_bc3_53	38.4552
D1_lib1_bc1_11_bc2_80_bc3_62	237.04721
D1_lib1_bc1_11_bc2_80_bc3_78	79.65801
D1_lib1_bc1_11_bc2_81_bc3_54	308.5792
D1_lib1_bc1_11_bc2_82_bc3_12	90.28404
D1_lib1_bc1_11_bc2_82_bc3_64	196.27325
D1_lib1_bc1_11_bc2_82_bc3_95	234.81596
D1_lib1_bc1_11_bc2_83_bc3_14	112.91554
D1_lib1_bc1_11_bc2_83_bc3_38	261.75317
D1_lib1_bc1_11_bc2_83_bc3_53	129.16179
D1_lib1_bc1_11_bc2_83_bc3_64	309.34497
D1_lib1_bc1_11_bc2_84_bc3_41	312.0758
D1_lib1_bc1_11_bc2_84_bc3_63	299.9826
D1_lib1_bc1_11_bc2_85_bc3_53	312.35626
D1_lib1_bc1_11_bc2_85_bc3_71	98.79312
D1_lib1_bc1_11_bc2_85_bc3_8	323.7981
D1_lib1_bc1_11_bc2_85_bc3_84	281.86545
D1_lib1_bc1_11_bc2_86_bc3_17	191.02654
D1_lib1_bc1_11_bc2_87_bc3_53	258.72003
D1_lib1_bc1_11_bc2_88_bc3_3	270.3458
D1_lib1_bc1_11_bc2_88_bc3_94	128.23209
D1_lib1_bc1_11_bc2_89_bc3_20	141.63524
D1_lib1_bc1_11_bc2_89_bc3_30	228.0111
D1_lib1_bc1_11_bc2_8_bc3_22	342.82892
D1_lib1_bc1_11_bc2_8_bc3_48	268.00726
D1_lib1_bc1_11_bc2_90_bc3_17	102.94609
D1_lib1_bc1_11_bc2_90_bc3_69	76.86049
D1_lib1_bc1_11_bc2_90_bc3_75	235.48781
D1_lib1_bc1_11_bc2_91_bc3_10	182.8097
D1_lib1_bc1_11_bc2_91_bc3_23	235.71109
D1_lib1_bc1_11_bc2_93_bc3_12	289.78278
D1_lib1_bc1_11_bc2_93_bc3_18	23.179031
D1_lib1_bc1_11_bc2_93_bc3_54	60.6541
D1_lib1_bc1_11_bc2_93_bc3_79	39.84935
D1_lib1_bc1_11_bc2_93_bc3_9	321.21442
D1_lib1_bc1_11_bc2_94_bc3_43	150.08548
D1_lib1_bc1_11_bc2_94_bc3_65	348.18335
D1_lib1_bc1_11_bc2_94_bc3_8	244.57417
D1_lib1_bc1_11_bc2_94_bc3_88	36.476944
D1_lib1_bc1_11_bc2_94_bc3_91	162.57684
D1_lib1_bc1_11_bc2_95_bc3_38	102.451126
D1_lib1_bc1_11_bc2_95_bc3_66	314.9981
D1_lib1_bc1_11_bc2_95_bc3_84	158.76204
D1_lib1_bc1_11_bc2_96_bc3_16	151.24934
D1_lib1_bc1_11_bc2_96_bc3_40	192.40341
D1_lib1_bc1_11_bc2_96_bc3_55	309.20416
D1_lib1_bc1_11_bc2_9_bc3_43	293.8325
D1_lib1_bc1_11_bc2_9_bc3_88	325.43744
D1_lib1_bc1_12_bc2_10_bc3_34	298.06442
D1_lib1_bc1_12_bc2_10_bc3_51	345.3512
D1_lib1_bc1_12_bc2_10_bc3_82	318.5114
D1_lib1_bc1_12_bc2_10_bc3_83	14.927124
D1_lib1_bc1_12_bc2_11_bc3_14	25.546707
D1_lib1_bc1_12_bc2_11_bc3_35	294.88754
D1_lib1_bc1_12_bc2_11_bc3_4	94.50508
D1_lib1_bc1_12_bc2_11_bc3_52	295.98685
D1_lib1_bc1_12_bc2_11_bc3_82	51.929855
D1_lib1_bc1_12_bc2_14_bc3_27	49.580444
D1_lib1_bc1_12_bc2_14_bc3_35	163.95145
D1_lib1_bc1_12_bc2_14_bc3_60	131.88478
D1_lib1_bc1_12_bc2_14_bc3_7	256.02368
D1_lib1_bc1_12_bc2_15_bc3_27	248.81201
D1_lib1_bc1_12_bc2_15_bc3_55	119.50929
D1_lib1_bc1_12_bc2_16_bc3_39	341.87146
D1_lib1_bc1_12_bc2_16_bc3_44	141.35188
D1_lib1_bc1_12_bc2_16_bc3_52	351.3875
D1_lib1_bc1_12_bc2_18_bc3_46	192.59999
D1_lib1_bc1_12_bc2_19_bc3_84	75.698524
D1_lib1_bc1_12_bc2_1_bc3_91	298.58212
D1_lib1_bc1_12_bc2_20_bc3_26	312.96912
D1_lib1_bc1_12_bc2_20_bc3_53	303.8673
D1_lib1_bc1_12_bc2_21_bc3_11	18.242249
D1_lib1_bc1_12_bc2_21_bc3_2	201.3644
D1_lib1_bc1_12_bc2_21_bc3_25	18.231964
D1_lib1_bc1_12_bc2_21_bc3_49	265.9697
D1_lib1_bc1_12_bc2_21_bc3_74	33.21051
D1_lib1_bc1_12_bc2_21_bc3_88	53.547485
D1_lib1_bc1_12_bc2_23_bc3_30	194.7565
D1_lib1_bc1_12_bc2_23_bc3_76	347.9837
D1_lib1_bc1_12_bc2_24_bc3_35	237.88397
D1_lib1_bc1_12_bc2_25_bc3_93	196.70107
D1_lib1_bc1_12_bc2_27_bc3_13	202.3519
D1_lib1_bc1_12_bc2_27_bc3_5	199.34215
D1_lib1_bc1_12_bc2_27_bc3_72	342.5513
D1_lib1_bc1_12_bc2_27_bc3_95	144.17905
D1_lib1_bc1_12_bc2_29_bc3_28	260.84192
D1_lib1_bc1_12_bc2_29_bc3_60	7.6850586
D1_lib1_bc1_12_bc2_29_bc3_61	159.11754
D1_lib1_bc1_12_bc2_2_bc3_4	232.01399
D1_lib1_bc1_12_bc2_2_bc3_56	335.52502
D1_lib1_bc1_12_bc2_30_bc3_11	286.4496
D1_lib1_bc1_12_bc2_30_bc3_38	170.20651
D1_lib1_bc1_12_bc2_30_bc3_40	299.4276
D1_lib1_bc1_12_bc2_30_bc3_49	110.904625
D1_lib1_bc1_12_bc2_30_bc3_53	168.78383
D1_lib1_bc1_12_bc2_30_bc3_55	280.53485
D1_lib1_bc1_12_bc2_30_bc3_64	43.827698
D1_lib1_bc1_12_bc2_31_bc3_33	332.8855
D1_lib1_bc1_12_bc2_31_bc3_43	9.297745
D1_lib1_bc1_12_bc2_31_bc3_66	196.04121
D1_lib1_bc1_12_bc2_31_bc3_67	320.81128
D1_lib1_bc1_12_bc2_31_bc3_77	124.996704
D1_lib1_bc1_12_bc2_31_bc3_91	223.99371
D1_lib1_bc1_12_bc2_33_bc3_56	133.04654
D1_lib1_bc1_12_bc2_33_bc3_66	119.8133
D1_lib1_bc1_12_bc2_33_bc3_79	299.2496
D1_lib1_bc1_12_bc2_33_bc3_94	347.4394
D1_lib1_bc1_12_bc2_34_bc3_4	117.4725
D1_lib1_bc1_12_bc2_35_bc3_23	223.6721
D1_lib1_bc1_12_bc2_36_bc3_46	262.76184
D1_lib1_bc1_12_bc2_36_bc3_9	176.91074
D1_lib1_bc1_12_bc2_39_bc3_37	170.65106
D1_lib1_bc1_12_bc2_39_bc3_70	314.84424
D1_lib1_bc1_12_bc2_3_bc3_70	167.79544
D1_lib1_bc1_12_bc2_3_bc3_77	76.79203
D1_lib1_bc1_12_bc2_40_bc3_12	263.77646
D1_lib1_bc1_12_bc2_40_bc3_34	220.79492
D1_lib1_bc1_12_bc2_40_bc3_62	149.10521
D1_lib1_bc1_12_bc2_40_bc3_67	146.5757
D1_lib1_bc1_12_bc2_40_bc3_68	302.66736
D1_lib1_bc1_12_bc2_41_bc3_35	248.03131
D1_lib1_bc1_12_bc2_41_bc3_66	95.661285
D1_lib1_bc1_12_bc2_42_bc3_42	129.87297
D1_lib1_bc1_12_bc2_42_bc3_53	298.84055
D1_lib1_bc1_12_bc2_42_bc3_56	269.32803
D1_lib1_bc1_12_bc2_44_bc3_36	108.12664
D1_lib1_bc1_12_bc2_44_bc3_40	94.77869
D1_lib1_bc1_12_bc2_44_bc3_79	151.46544
D1_lib1_bc1_12_bc2_45_bc3_2	115.71718
D1_lib1_bc1_12_bc2_46_bc3_21	225.3342
D1_lib1_bc1_12_bc2_47_bc3_76	356.67993
D1_lib1_bc1_12_bc2_47_bc3_86	2.5472565
D1_lib1_bc1_12_bc2_48_bc3_7	112.87371
D1_lib1_bc1_12_bc2_48_bc3_95	325.41675
D1_lib1_bc1_12_bc2_49_bc3_33	238.7573
D1_lib1_bc1_12_bc2_49_bc3_43	240.5601
D1_lib1_bc1_12_bc2_49_bc3_48	61.365105
D1_lib1_bc1_12_bc2_49_bc3_87	102.666405
D1_lib1_bc1_12_bc2_4_bc3_2	325.19308
D1_lib1_bc1_12_bc2_4_bc3_95	155.87401
D1_lib1_bc1_12_bc2_4_bc3_96	64.12405
D1_lib1_bc1_12_bc2_50_bc3_27	111.412056
D1_lib1_bc1_12_bc2_50_bc3_36	5.4835815
D1_lib1_bc1_12_bc2_51_bc3_37	114.94112
D1_lib1_bc1_12_bc2_52_bc3_90	158.87108
D1_lib1_bc1_12_bc2_54_bc3_40	53.839912
D1_lib1_bc1_12_bc2_54_bc3_75	172.47021
D1_lib1_bc1_12_bc2_55_bc3_17	168.4916
D1_lib1_bc1_12_bc2_55_bc3_38	309.91153
D1_lib1_bc1_12_bc2_55_bc3_46	75.532394
D1_lib1_bc1_12_bc2_55_bc3_72	275.98553
D1_lib1_bc1_12_bc2_56_bc3_12	131.61743
D1_lib1_bc1_12_bc2_56_bc3_19	85.70432
D1_lib1_bc1_12_bc2_56_bc3_40	227.42691
D1_lib1_bc1_12_bc2_57_bc3_93	186.37898
D1_lib1_bc1_12_bc2_58_bc3_30	265.03198
D1_lib1_bc1_12_bc2_58_bc3_5	121.954575
D1_lib1_bc1_12_bc2_58_bc3_66	46.889954
D1_lib1_bc1_12_bc2_58_bc3_71	107.384735
D1_lib1_bc1_12_bc2_58_bc3_86	139.74997
D1_lib1_bc1_12_bc2_59_bc3_72	123.20197
D1_lib1_bc1_12_bc2_59_bc3_76	129.06259
D1_lib1_bc1_12_bc2_59_bc3_94	122.52305
D1_lib1_bc1_12_bc2_60_bc3_11	203.63829
D1_lib1_bc1_12_bc2_60_bc3_26	350.88507
D1_lib1_bc1_12_bc2_60_bc3_36	63.563744
D1_lib1_bc1_12_bc2_60_bc3_4	90.6598
D1_lib1_bc1_12_bc2_61_bc3_42	148.7835
D1_lib1_bc1_12_bc2_61_bc3_45	185.6098
D1_lib1_bc1_12_bc2_61_bc3_52	205.43077
D1_lib1_bc1_12_bc2_61_bc3_86	113.65252
D1_lib1_bc1_12_bc2_62_bc3_1	324.4255
D1_lib1_bc1_12_bc2_62_bc3_20	25.680542
D1_lib1_bc1_12_bc2_62_bc3_8	193.99384
D1_lib1_bc1_12_bc2_63_bc3_63	44.57988
D1_lib1_bc1_12_bc2_64_bc3_65	301.58435
D1_lib1_bc1_12_bc2_64_bc3_93	335.0785
D1_lib1_bc1_12_bc2_65_bc3_44	166.92572
D1_lib1_bc1_12_bc2_65_bc3_77	94.329636
D1_lib1_bc1_12_bc2_66_bc3_22	150.8683
D1_lib1_bc1_12_bc2_66_bc3_61	59.736115
D1_lib1_bc1_12_bc2_66_bc3_64	96.58855
D1_lib1_bc1_12_bc2_66_bc3_72	358.63876
D1_lib1_bc1_12_bc2_66_bc3_73	295.63092
D1_lib1_bc1_12_bc2_67_bc3_23	333.16144
D1_lib1_bc1_12_bc2_67_bc3_36	325.13602
D1_lib1_bc1_12_bc2_67_bc3_54	298.2221
D1_lib1_bc1_12_bc2_67_bc3_70	90.43719
D1_lib1_bc1_12_bc2_68_bc3_10	275.03018
D1_lib1_bc1_12_bc2_68_bc3_49	134.18005
D1_lib1_bc1_12_bc2_69_bc3_45	144.31308
D1_lib1_bc1_12_bc2_69_bc3_55	102.98687
D1_lib1_bc1_12_bc2_69_bc3_80	102.114914
D1_lib1_bc1_12_bc2_6_bc3_17	129.06378
D1_lib1_bc1_12_bc2_6_bc3_76	228.02069
D1_lib1_bc1_12_bc2_6_bc3_90	226.58572
D1_lib1_bc1_12_bc2_70_bc3_33	343.10843
D1_lib1_bc1_12_bc2_72_bc3_79	184.95117
D1_lib1_bc1_12_bc2_72_bc3_82	2.4220123
D1_lib1_bc1_12_bc2_73_bc3_46	127.47395
D1_lib1_bc1_12_bc2_73_bc3_86	75.65055
D1_lib1_bc1_12_bc2_74_bc3_41	353.69354
D1_lib1_bc1_12_bc2_74_bc3_68	229.60135
D1_lib1_bc1_12_bc2_74_bc3_9	135.08372
D1_lib1_bc1_12_bc2_75_bc3_15	110.82558
D1_lib1_bc1_12_bc2_75_bc3_36	272.0947
D1_lib1_bc1_12_bc2_75_bc3_58	316.90872
D1_lib1_bc1_12_bc2_76_bc3_16	118.85554
D1_lib1_bc1_12_bc2_76_bc3_37	106.4135
D1_lib1_bc1_12_bc2_76_bc3_79	131.21317
D1_lib1_bc1_12_bc2_76_bc3_88	335.8481
D1_lib1_bc1_12_bc2_77_bc3_4	198.37866
D1_lib1_bc1_12_bc2_78_bc3_10	32.099396
D1_lib1_bc1_12_bc2_78_bc3_20	355.33484
D1_lib1_bc1_12_bc2_78_bc3_29	169.52693
D1_lib1_bc1_12_bc2_7_bc3_28	318.6366
D1_lib1_bc1_12_bc2_7_bc3_3	157.93767
D1_lib1_bc1_12_bc2_80_bc3_48	155.00478
D1_lib1_bc1_12_bc2_80_bc3_64	242.38431
D1_lib1_bc1_12_bc2_80_bc3_88	158.92673
D1_lib1_bc1_12_bc2_80_bc3_90	18.401459
D1_lib1_bc1_12_bc2_81_bc3_34	2.510315
D1_lib1_bc1_12_bc2_81_bc3_4	7.734009
D1_lib1_bc1_12_bc2_81_bc3_62	255.1966
D1_lib1_bc1_12_bc2_82_bc3_70	162.5968
D1_lib1_bc1_12_bc2_82_bc3_9	142.98682
D1_lib1_bc1_12_bc2_83_bc3_3	9.939636
D1_lib1_bc1_12_bc2_83_bc3_61	51.401352
D1_lib1_bc1_12_bc2_84_bc3_16	191.7279
D1_lib1_bc1_12_bc2_84_bc3_42	293.1745
D1_lib1_bc1_12_bc2_84_bc3_56	206.06993
D1_lib1_bc1_12_bc2_84_bc3_80	111.20147
D1_lib1_bc1_12_bc2_84_bc3_90	149.2211
D1_lib1_bc1_12_bc2_85_bc3_15	17.81253
D1_lib1_bc1_12_bc2_85_bc3_27	314.15717
D1_lib1_bc1_12_bc2_85_bc3_42	257.23248
D1_lib1_bc1_12_bc2_86_bc3_33	293.19626
D1_lib1_bc1_12_bc2_87_bc3_10	259.72925
D1_lib1_bc1_12_bc2_87_bc3_13	270.83582
D1_lib1_bc1_12_bc2_87_bc3_29	263.97363
D1_lib1_bc1_12_bc2_87_bc3_66	312.9621
D1_lib1_bc1_12_bc2_87_bc3_95	202.81406
D1_lib1_bc1_12_bc2_88_bc3_11	197.29965
D1_lib1_bc1_12_bc2_88_bc3_64	292.15625
D1_lib1_bc1_12_bc2_88_bc3_66	274.3829
D1_lib1_bc1_12_bc2_88_bc3_77	123.570816
D1_lib1_bc1_12_bc2_88_bc3_87	11.515915
D1_lib1_bc1_12_bc2_88_bc3_89	347.02106
D1_lib1_bc1_12_bc2_89_bc3_14	83.48506
D1_lib1_bc1_12_bc2_89_bc3_22	254.53198
D1_lib1_bc1_12_bc2_89_bc3_47	225.26921
D1_lib1_bc1_12_bc2_89_bc3_79	333.96033
D1_lib1_bc1_12_bc2_8_bc3_24	284.7209
D1_lib1_bc1_12_bc2_8_bc3_26	18.645676
D1_lib1_bc1_12_bc2_8_bc3_55	17.707184
D1_lib1_bc1_12_bc2_8_bc3_88	20.023392
D1_lib1_bc1_12_bc2_90_bc3_15	324.58453
D1_lib1_bc1_12_bc2_90_bc3_9	2.7554016
D1_lib1_bc1_12_bc2_91_bc3_31	225.94519
D1_lib1_bc1_12_bc2_91_bc3_38	2.750824
D1_lib1_bc1_12_bc2_92_bc3_10	185.68164
D1_lib1_bc1_12_bc2_92_bc3_78	22.897736
D1_lib1_bc1_12_bc2_93_bc3_45	307.7188
D1_lib1_bc1_12_bc2_94_bc3_43	144.22986
D1_lib1_bc1_12_bc2_94_bc3_48	176.7107
D1_lib1_bc1_12_bc2_95_bc3_84	28.138428
D1_lib1_bc1_12_bc2_96_bc3_90	357.73334
D1_lib1_bc1_12_bc2_9_bc3_30	131.86227
D1_lib1_bc1_12_bc2_9_bc3_60	69.22264
D1_lib1_bc1_12_bc2_9_bc3_69	96.944595
D1_lib1_bc1_12_bc2_9_bc3_74	354.42596
D1_lib1_bc1_13_bc2_10_bc3_16	294.5412
D1_lib1_bc1_13_bc2_11_bc3_10	142.98206
D1_lib1_bc1_13_bc2_11_bc3_66	162.1508
D1_lib1_bc1_13_bc2_11_bc3_82	106.86245
D1_lib1_bc1_13_bc2_12_bc3_4	130.87643
D1_lib1_bc1_13_bc2_12_bc3_54	256.82623
D1_lib1_bc1_13_bc2_12_bc3_60	73.66738
D1_lib1_bc1_13_bc2_12_bc3_63	218.18198
D1_lib1_bc1_13_bc2_12_bc3_84	3.9725647
D1_lib1_bc1_13_bc2_14_bc3_18	325.2884
D1_lib1_bc1_13_bc2_14_bc3_29	35.963364
D1_lib1_bc1_13_bc2_14_bc3_79	57.39302
D1_lib1_bc1_13_bc2_14_bc3_8	270.89197
D1_lib1_bc1_13_bc2_14_bc3_87	308.42365
D1_lib1_bc1_13_bc2_15_bc3_23	71.007614
D1_lib1_bc1_13_bc2_15_bc3_37	330.3579
D1_lib1_bc1_13_bc2_16_bc3_4	7.800247
D1_lib1_bc1_13_bc2_17_bc3_73	222.74251
D1_lib1_bc1_13_bc2_17_bc3_76	310.0923
D1_lib1_bc1_13_bc2_17_bc3_79	220.76201
D1_lib1_bc1_13_bc2_17_bc3_86	17.086823
D1_lib1_bc1_13_bc2_17_bc3_88	250.5684
D1_lib1_bc1_13_bc2_18_bc3_16	324.37683
D1_lib1_bc1_13_bc2_18_bc3_19	170.64963
D1_lib1_bc1_13_bc2_18_bc3_5	190.30986
D1_lib1_bc1_13_bc2_19_bc3_83	260.45566
D1_lib1_bc1_13_bc2_20_bc3_42	233.16608
D1_lib1_bc1_13_bc2_21_bc3_38	54.962486
D1_lib1_bc1_13_bc2_21_bc3_4	221.88808
D1_lib1_bc1_13_bc2_21_bc3_63	16.592041
D1_lib1_bc1_13_bc2_21_bc3_64	209.92072
D1_lib1_bc1_13_bc2_22_bc3_3	266.68274
D1_lib1_bc1_13_bc2_22_bc3_38	159.93831
D1_lib1_bc1_13_bc2_22_bc3_51	109.353584
D1_lib1_bc1_13_bc2_22_bc3_57	246.67424
D1_lib1_bc1_13_bc2_22_bc3_64	294.21335
D1_lib1_bc1_13_bc2_22_bc3_73	191.3009
D1_lib1_bc1_13_bc2_22_bc3_83	338.02097
D1_lib1_bc1_13_bc2_23_bc3_61	261.4964
D1_lib1_bc1_13_bc2_23_bc3_86	4.4533234
D1_lib1_bc1_13_bc2_24_bc3_29	177.75989
D1_lib1_bc1_13_bc2_24_bc3_65	218.74538
D1_lib1_bc1_13_bc2_24_bc3_72	86.30921
D1_lib1_bc1_13_bc2_25_bc3_18	226.41708
D1_lib1_bc1_13_bc2_26_bc3_11	99.69515
D1_lib1_bc1_13_bc2_26_bc3_21	173.1955
D1_lib1_bc1_13_bc2_26_bc3_26	85.828926
D1_lib1_bc1_13_bc2_26_bc3_63	45.73253
D1_lib1_bc1_13_bc2_27_bc3_21	175.50644
D1_lib1_bc1_13_bc2_27_bc3_29	32.83606
D1_lib1_bc1_13_bc2_27_bc3_60	325.99396
D1_lib1_bc1_13_bc2_28_bc3_14	289.6919
D1_lib1_bc1_13_bc2_28_bc3_77	204.17017
D1_lib1_bc1_13_bc2_28_bc3_78	74.59369
D1_lib1_bc1_13_bc2_2_bc3_3	138.21716
D1_lib1_bc1_13_bc2_30_bc3_25	71.80719
D1_lib1_bc1_13_bc2_30_bc3_70	191.0489
D1_lib1_bc1_13_bc2_31_bc3_15	256.30313
D1_lib1_bc1_13_bc2_31_bc3_20	83.32711
D1_lib1_bc1_13_bc2_31_bc3_39	262.91052
D1_lib1_bc1_13_bc2_32_bc3_46	355.95404
D1_lib1_bc1_13_bc2_32_bc3_60	353.08923
D1_lib1_bc1_13_bc2_32_bc3_90	109.27304
D1_lib1_bc1_13_bc2_33_bc3_15	235.7789
D1_lib1_bc1_13_bc2_33_bc3_79	199.24973
D1_lib1_bc1_13_bc2_33_bc3_84	301.17166
D1_lib1_bc1_13_bc2_34_bc3_21	191.4122
D1_lib1_bc1_13_bc2_34_bc3_23	224.33089
D1_lib1_bc1_13_bc2_34_bc3_72	87.97866
D1_lib1_bc1_13_bc2_35_bc3_61	133.55957
D1_lib1_bc1_13_bc2_35_bc3_73	303.49707
D1_lib1_bc1_13_bc2_36_bc3_58	227.73587
D1_lib1_bc1_13_bc2_36_bc3_61	198.28339
D1_lib1_bc1_13_bc2_37_bc3_23	60.089447
D1_lib1_bc1_13_bc2_38_bc3_28	98.86301
D1_lib1_bc1_13_bc2_39_bc3_22	84.80448
D1_lib1_bc1_13_bc2_39_bc3_95	167.52657
D1_lib1_bc1_13_bc2_3_bc3_35	165.80797
D1_lib1_bc1_13_bc2_3_bc3_57	67.47032
D1_lib1_bc1_13_bc2_3_bc3_70	187.85129
D1_lib1_bc1_13_bc2_3_bc3_79	112.86815
D1_lib1_bc1_13_bc2_3_bc3_91	188.85045
D1_lib1_bc1_13_bc2_40_bc3_53	176.96066
D1_lib1_bc1_13_bc2_41_bc3_2	291.78998
D1_lib1_bc1_13_bc2_41_bc3_87	111.400314
D1_lib1_bc1_13_bc2_43_bc3_30	163.83856
D1_lib1_bc1_13_bc2_43_bc3_80	97.88731
D1_lib1_bc1_13_bc2_43_bc3_95	20.529495
D1_lib1_bc1_13_bc2_44_bc3_27	339.46692
D1_lib1_bc1_13_bc2_44_bc3_34	8.987244
D1_lib1_bc1_13_bc2_46_bc3_50	357.64944
D1_lib1_bc1_13_bc2_46_bc3_51	53.32254
D1_lib1_bc1_13_bc2_46_bc3_53	274.91922
D1_lib1_bc1_13_bc2_46_bc3_68	18.962051
D1_lib1_bc1_13_bc2_47_bc3_1	311.26974
D1_lib1_bc1_13_bc2_47_bc3_42	0.23451233
D1_lib1_bc1_13_bc2_48_bc3_44	183.05984
D1_lib1_bc1_13_bc2_48_bc3_57	308.60745
D1_lib1_bc1_13_bc2_49_bc3_95	349.02148
D1_lib1_bc1_13_bc2_4_bc3_13	342.06616
D1_lib1_bc1_13_bc2_4_bc3_83	41.606277
D1_lib1_bc1_13_bc2_50_bc3_30	225.3764
D1_lib1_bc1_13_bc2_50_bc3_73	295.15588
D1_lib1_bc1_13_bc2_51_bc3_90	13.736374
D1_lib1_bc1_13_bc2_52_bc3_43	124.64895
D1_lib1_bc1_13_bc2_52_bc3_54	200.51782
D1_lib1_bc1_13_bc2_52_bc3_90	155.78261
D1_lib1_bc1_13_bc2_53_bc3_25	105.10627
D1_lib1_bc1_13_bc2_53_bc3_51	125.788086
D1_lib1_bc1_13_bc2_53_bc3_64	208.31024
D1_lib1_bc1_13_bc2_53_bc3_7	165.7764
D1_lib1_bc1_13_bc2_53_bc3_77	4.2358093
D1_lib1_bc1_13_bc2_53_bc3_94	276.3278
D1_lib1_bc1_13_bc2_54_bc3_70	150.34683
