	N	D	A
667	2342	0.6560573172256228	2.395589
668	2342	0.657570827094522	1.4363616
669	2342	0.6604447461230394	1.4080837
670	2342	0.662089485171323	0.8915155
671	2342	0.6633536595993919	0.27382302
672	2342	0.6648452979383941	1.6481965
673	2342	0.6667524953454467	0.5638428
674	2342	0.6677367141908293	1.1824296
675	2342	0.6732964570907463	0.08556414
676	2342	0.6761353816714268	1.7996147
677	2342	0.6803740841655412	1.7761142
678	2342	0.6838691546431441	1.7771375
679	2342	0.6882828293764378	2.4157193
680	2342	0.6889127294374822	1.9966424
681	2342	0.691161122710934	2.0236857
682	2342	0.6936063597534621	1.4060256
683	2342	0.7006927354402168	2.1392515
684	2342	0.702350597406439	0.10037327
685	2342	0.7047389684712342	1.7342412
686	2342	0.7091920119583426	1.9497344
687	2342	0.7123108921217103	1.2736275
688	2342	0.721864376380891	1.9097478
689	2342	0.7254338100601441	2.1589305
690	2342	0.7287232881567123	1.9563048
691	2342	0.7308010834969645	1.6677635
692	2342	0.7323058447539048	1.7777898
693	2342	0.733150085807944	-3.072885
694	2342	0.7342699081386903	1.2626741
695	2342	0.7355122110368622	1.1709287
696	2342	0.7361246138739888	1.9092586
697	2342	0.7370213465997821	1.3496611
698	2342	0.7401883441289243	1.5250943
699	2342	0.7534993572244755	1.3127863
700	2342	0.7559883373267988	1.539017
701	2342	0.7568325783808381	1.168709
702	2342	0.7622654664073498	2.4894426
703	2342	0.7662898279084693	1.4516709
704	2342	0.7739754835144126	0.9628699
705	2342	0.7784985158971929	1.0650613
706	2342	0.7840888789389657	2.4803445
707	2342	0.7855236513002346	1.8933818
708	2342	0.789281180136606	1.9250085
709	2342	0.7954620744856085	2.1255858
710	2342	0.8008862139001618	2.085429
711	2342	0.8035764120775402	2.0204256
712	2342	0.8141009922641644	2.4804676
713	2342	0.8187115107665344	2.4962227
714	2342	0.8243106224202661	2.3099048
715	2342	0.8280768998685968	2.4972708
716	2342	0.8318125571750712	2.648546
717	2342	0.8379497084642789	2.4213235
718	2342	0.842529606824792	1.5072691
719	2342	0.8461427835638413	2.0081694
720	2342	0.8480412323589346	2.2471569
721	2342	0.8515931688142708	2.1760256
722	2342	0.8568992019673778	2.2584822
723	2342	0.8575903423121352	2.2425406
724	2342	0.8583252257166878	2.4873722
725	2342	0.8646854666108483	2.6768577
726	2342	0.8700746115775662	2.955508
727	2342	0.8710938248707842	2.7203043
728	2342	0.878442658916307	1.9641135
729	2342	0.8788844638202349	1.037627
730	2342	0.8852097102665599	1.9936092
731	2342	0.8865963652620543	1.5832584
732	2342	0.8876855674509443	1.9720199
733	2342	0.8912418782122602	1.8777177
734	2342	0.8970990739187812	2.4360201
735	2342	0.9053490149960766	0.55346346
736	2342	0.9111887134786798	0.5635061
737	2342	0.918117614150173	2.1618588
738	2342	0.9207640692677579	2.703757
739	2342	0.9219495061881959	2.579549
740	2342	0.9240447987523659	2.6444232
741	2342	0.9305975091096235	2.894739
742	2342	0.9320585273067703	2.4880946
743	2342	0.9339307302659865	2.6998727
744	2342	0.9444203160047744	2.7328837
745	2342	0.9466687092782262	1.7734072
746	2342	0.9469486648609129	2.1249788
747	2342	0.9513623395942057	1.8786433
748	2342	0.9545949517130401	2.259391
749	2342	0.9608720807935915	2.8141248
750	2342	0.9665543042609333	1.8471715
751	2342	0.9853506970547503	-2.9990754
752	2342	0.990577992700227	2.8304312
753	2342	0.9921133740990236	2.0027301
754	2342	0.999357224801039	1.8306186
755	2342	1.0018943222691368	2.4863985
756	2342	1.0042564474980544	2.1977017
757	2342	1.007471562392971	2.5270193
758	2342	1.0226810242836164	2.8124545
759	2342	1.0393864988192432	2.3512843
760	2342	1.0447712694799804	2.0175874
761	2342	1.052977467497482	2.606372
762	2342	1.056809359535504	2.3722255
763	2342	1.0573080304171647	2.345075
764	2342	1.0610480620296183	2.9914062
765	2342	1.069871037190226	1.8895032
766	2342	1.0935360325392018	2.794144
767	2342	1.0983565177285861	2.1548703
768	2342	1.1019696944676358	2.4789698
769	2342	1.1058015865056587	1.9290874
770	2342	1.1070920067696042	2.568155
771	2342	1.1112607203680467	2.568436
772	2342	1.119633142012768	2.0057151
773	2342	1.1236837493497651	1.9419758
774	2342	1.1284386199494572	-2.9073236
775	2342	1.1331278759594579	3.0119278
776	2342	1.137327209699757	1.6933758
777	2342	1.17442569871171	2.0141437
778	2342	1.1757161189756555	1.7603972
779	2342	1.1790668373559363	3.0599277
780	2342	1.1872599124554988	2.7741802
781	2342	1.200706529036414	2.4324877
782	2342	1.2024037597564519	2.7697423
783	2342	1.2054526510241477	2.297887
784	2342	1.2062662719363306	2.3752778
785	2342	1.2078585193128601	2.371197
786	2342	1.2107105668114801	2.8866298
787	2342	1.2142362574309402	2.852513
788	2342	1.2180637751629826	-3.053161
789	2342	1.2241659320043548	-2.9383516
790	2342	1.2334482092928072	2.7142022
791	2342	1.2424155365507374	2.1596224
792	2342	1.243911549195718	2.6365287
793	2342	1.2513916124206261	2.0194113
794	2342	1.255555951713089	1.7905157
795	2342	1.2634821941479037	2.6136806
796	2342	1.2685257689422418	2.552904
797	2342	1.2704198434313554	2.5633729
798	2342	1.2768282016912904	2.6350763
799	2342	1.2779655212459549	2.9624374
800	2342	1.2861192275917022	2.674031
801	2342	1.2905897683027288	2.8159978
802	2342	1.3008300186006876	2.633878
803	2342	1.3073783546519655	2.7144167
804	2342	1.319525802356976	1.8107913
805	2342	1.325146785540606	2.907602
806	2342	1.326017272430522	2.1193378
807	2342	1.3268527648726014	2.6043255
808	2342	1.3353651643086657	-2.6107254
809	2342	1.3498134969588822	1.2146499
810	2342	1.3510339283271566	-1.3586699
811	2342	1.3523155999791436	2.9316494
812	2342	1.3607405132956183	-0.3961897
813	2342	1.3628270572478298	-2.681744
814	2342	1.3690167002087907	2.947571
815	2342	1.3697384606954044	2.469114
816	2342	1.3764792662097811	2.7416646
817	2342	1.3772753898980454	2.7394173
818	2342	1.3831719543583816	-3.1138692
819	2342	1.3904333022843156	3.1013896
820	2342	1.39391524984398	2.9708307
821	2342	1.3999911608494742	1.480418
822	2342	1.405323439838459	0.937752
823	2342	1.4101001819680485	2.3456562
824	2342	1.4174577646255306	2.6010735
825	2342	1.4227331776367809	2.9254963
826	2342	1.4234024464516413	0.57075334
827	2342	1.4426318955374269	2.0434864
828	2342	1.4455276860958417	2.6239054
829	2342	1.4482616273330153	-2.9850767
830	2342	1.4537951243970548	2.6660464
831	2342	1.4557679363937996	2.9903657
832	2342	1.4645515428005913	-1.8043331
833	2342	1.4672373666719913	-1.4574775
834	2342	1.4758897438993985	-1.5251135
835	2342	1.4807014804768244	-1.8859658
836	2342	1.4845902384925802	-2.3016958
837	2342	1.4918734579484116	-3.0554469
838	2342	1.492752693450286	-1.7320042
839	2342	1.494804242954662	2.575609
840	2342	1.499738460099513	0.9071872
841	2342	1.5028179715090655	1.7268584
842	2342	1.5039771625936273	1.8466899
843	2342	1.5068817017640006	2.3928869
844	2342	1.5163651971275085	2.0314205
845	2342	1.5228260470591977	2.4539163
846	2342	1.5273359565240403	3.0041978
847	2342	1.529877428298117	2.5585253
848	2342	1.5364388872673338	2.624634
849	2342	1.546578528527764	-2.74419
850	2342	1.5526719367571769	-2.3955672
851	2342	1.5552527772850686	3.0847547
852	2342	1.5590584234872145	2.8941128
853	2342	1.5665822297719174	2.8832548
854	2342	1.5719451289027573	2.1539037
855	2342	1.5749896458644734	2.9671223
856	2342	1.576166334172954	-2.7447884
857	2342	1.5866034282399877	3.0555255
858	2342	1.5925437357601195	3.0759366
859	2342	1.597582936248478	-2.740896
860	2342	1.6094285568409044	-3.082857
861	2342	1.6103821555444302	-2.910978
862	2342	1.6110426757473322	3.0480196
863	2342	1.6148964393152525	2.843415
864	2342	1.6164930609977617	2.8795736
865	2342	1.6199793828634057	-3.0232968
866	2342	1.6248611083365025	-2.5384724
867	2342	1.6295328671225855	-2.1983128
868	2342	1.635201967671989	-1.9726819
869	2342	1.6420871252836875	-3.020084
870	2342	1.6439199594890885	-1.8233578
871	2342	1.6463345763897603	-2.4631486
872	2342	1.6510894469894533	-1.8264153
873	2342	1.6546020146909743	-1.9144695
874	2342	1.6581408282283716	-1.9333026
875	2342	1.6631581571868335	-2.5078115
876	2342	1.6688535035721133	2.400997
877	2342	1.676959092552087	-2.3590465
878	2342	1.6804497887237098	2.5230205
879	2342	1.681136554762488	2.9155123
880	2342	1.686263241370436	2.0331862
881	2342	1.6867094205803435	-2.9477305
882	2342	1.6961316756601388	1.8380082
883	2342	1.6982488397542062	2.3073075
884	2342	1.6988656168973124	3.0218017
885	2342	1.7014420831192254	-2.9126043
886	2342	1.7092283477626955	2.8014343
887	2342	1.728925847588286	2.7162678
888	2342	1.7308505422192555	-2.5816705
889	2342	1.7349448926160473	-3.0585408
890	2342	1.7383918457278762	-3.1209204
891	2342	1.742997989924266	-2.4076924
892	2342	1.7492226273330642	-1.9356984
893	2342	1.7502680864621594	-3.0300539
894	2342	1.7530938881249023	2.7858088
895	2342	1.7534000895434652	2.874459
896	2342	1.7557797119963015	-2.9946146
897	2342	1.7631416689597632	1.5740006
898	2342	1.763697205819157	-2.5652688
899	2342	1.7664836387280847	-2.6464667
900	2342	1.776387067465623	-2.1708808
901	2342	1.7818768214698677	0.6720686
902	2342	1.7827910514195784	-2.0502877
903	2342	1.7857787024035616	2.866048
904	2342	1.790472332719542	-2.8062892
905	2342	1.7943698393472571	-2.407274
906	2342	1.7988622515881811	-1.3723887
907	2342	1.8021561039907272	-1.7590615
908	2342	1.8052487383182187	-2.400529
909	2342	1.810152335321213	-2.6065633
910	2342	1.8147803510475011	-2.6196475
911	2342	1.8301385393414487	2.5438044
912	2342	1.8317570325538552	1.3049176
913	2342	1.8329249722503764	-2.6794462
914	2342	1.835523310002186	-2.989561
915	2342	1.8430558648988473	-2.8110328
916	2342	1.854083490273112	2.7841423
917	2342	1.8568742974880186	-2.399374
918	2342	1.8660822115748203	-2.9335902
919	2342	1.868995499357152	-2.7225175
920	2342	1.8767205237169104	-3.013348
921	2342	1.8813179193013418	-3.0119905
922	2342	1.884869855756678	-3.0272458
923	2342	1.887406953224775	-3.0219662
924	2342	1.891746264756418	-0.2956686
925	2342	1.899493160646073	-0.97537255
926	2342	1.902839504720374	-1.3937917
927	2342	1.9056871779130145	-1.17682
928	2342	1.9108838534166344	-1.1411088
929	2342	1.914623885029088	-0.22037482
930	2342	1.9209053884156182	-1.518136
931	2342	1.9238492963398066	-2.663456
932	2342	1.9395049374403595	-1.3170737
933	2342	1.9439842267633445	-0.68404627
934	2342	1.948813460564688	-1.2967416
935	2342	1.9569671669104354	-1.891634
936	2342	1.9634367654540839	-0.033148527
937	2342	1.9645259676429738	3.015672
938	2342	1.9713017676051852	-2.53293
939	2342	1.9767434042436562	2.2851999
940	2342	1.9775963939096535	-3.0049872
941	2342	1.9852820495155967	-2.666759
942	2342	1.9872373642884238	-2.6804144
943	2342	1.9913885806629477	-2.1937199
944	2342	1.9930595655471084	-2.003365
945	2342	2.0041090624512696	-1.8313154
946	2342	2.0083390163334256	-1.9414138
947	2342	2.0143099439954133	-1.9206525
948	2342	2.020543330016169	-2.010191
949	2342	2.0268642021565153	-2.0065556
950	2342	2.0331282083191278	-2.3729334
951	2342	2.036693267692402	-2.6470423
952	2342	2.039602181168755	-2.1569247
953	2342	2.0421174071069546	-1.9273572
954	2342	2.0438671294987465	-2.6444917
955	2342	2.0473796972002667	-2.1799524
956	2342	2.0510453656110696	-2.1816792
957	2342	2.064356378706621	-2.2863493
958	2342	2.071447128699355	-2.504803
959	2342	2.0735949129352793	-1.8820372
960	2342	2.0793514996042717	2.9807718
961	2342	2.082610357558983	2.54224
962	2342	2.0884500560415864	2.3147418
963	2342	2.092382557117137	2.9353979
964	2342	2.097964171546951	3.0182106
965	2342	2.102745287982521	-2.273727
966	2342	2.117106134513147	-2.076645
967	2342	2.1201331542509454	-2.4743373
968	2342	2.122937084383792	1.4125426
969	2342	2.125776008964473	2.3828585
970	2342	2.1361037453820204	-2.7289925
971	2342	2.137306679526377	-2.360354
972	2342	2.1400318721515914	-1.8194526
973	2342	2.1419303209466847	-2.0863266
974	2342	2.147175113816079	-2.3704267
975	2342	2.159921841440279	1.746629
976	2342	2.1656915510272103	0.7643213
977	2342	2.1669994685150735	-1.7534941
978	2342	2.169103509691203	-2.111566
979	2342	2.173180362864076	-2.1036239
980	2342	2.178910703697193	-1.8836209
981	2342	2.1837268145805977	-2.0175612
982	2342	2.1869638010054118	-1.836209
983	2342	2.1966835088918115	-2.689722
984	2342	2.2005154009298344	-2.168808
985	2342	2.203363074122475	-3.0341043
986	2342	2.2086559843576428	0.39488292
987	2342	2.210593801906552	-1.9057409
988	2342	2.2122954069325695	-2.3277807
989	2342	2.220326632710891	-2.5504394
990	2342	2.2302256871424495	-1.9375876
991	2342	2.2327496616926084	-2.0875206
992	2342	2.2370321072465176	-1.9844265
993	2342	2.241052094441657	-2.0516872
994	2342	2.2453257913836078	-1.229271
995	2342	2.246852424170446	-2.1597662
996	2342	2.2506930648204273	-1.5371933
997	2342	2.2662918399432463	-1.4965839
998	2342	2.27170285643986	-1.5344237
999	2342	2.273268857980513	-1.7144827
1000	2342	2.281151357355533	0.34447503
1001	2342	2.283176661024031	0.09038186
1002	2342	2.2853769369317085	0.2483561
1003	2342	2.289051353954471	-0.78574395
1004	2342	2.3030491330888	-2.3773606
1005	2342	2.304803229786571	-2.0420728
1006	2342	2.3086001273767573	-1.4541918
1007	2342	2.3124320194147803	-1.7711291
1008	2342	2.3176286949184	-1.7200507
1009	2342	2.322593532205108	-1.8364468
1010	2342	2.32760648685759	-1.9141499
1011	2342	2.3338048784305103	-2.7215626
1012	2342	2.3383804024850443	-1.9056308
1013	2342	2.348139479125259	-1.8637694
1014	2342	2.35568078263388	-2.2821846
1015	2342	2.3595870378735535	-2.2257593
1016	2342	2.3622597388270146	-2.529556
1017	2342	2.36850624776571	-2.0066185
1018	2342	2.3721106758927997	-2.1021647
1019	2342	2.3733835989328282	0.07194972
1020	2342	2.37688741802239	-0.08622742
1021	2342	2.377534815307352	-1.0911257
1022	2342	2.381987858794461	-0.81693697
1023	2342	2.385229219525254	-1.3388681
1024	2342	2.3892842011682305	-1.0817313
1025	2342	2.392683036914285	-1.052738
1026	2342	2.3972498123568604	-1.4100751
1027	2342	2.402962655966058	-1.3563627
1028	2342	2.4115669158276916	-1.4135509
1029	2342	2.4316887233332904	-1.7401567
1030	2342	2.4338233846512756	-1.814612
1031	2342	2.439055054602732	-1.5381434
1032	2342	2.4402842345829647	-1.8011022
1033	2342	2.4416927611083565	-1.6006972
1034	2342	2.45264164897499	-1.521833
1035	2342	2.4549119137783393	-1.6216741
1036	2342	2.4589887669512125	-1.7553468
1037	2342	2.4637392632449258	-0.56362295
1038	2342	2.466534444765813	-1.3647096
1039	2342	2.4767353263099547	-2.132132
1040	2342	2.4851733625443684	-1.7533782
1041	2342	2.4955579649396498	-1.6604667
1042	2342	2.4988124485883816	-1.7831279
1043	2342	2.504345945652421	-1.3578769
1044	2342	2.50997130314203	-1.1619709
1045	2342	2.513510116679427	-1.2112502
1046	2342	2.5172107795380665	-1.0101743
1047	2342	2.5190742338853234	-1.1043322
1048	2342	2.5225955501988038	-1.4089923
1049	2342	2.528352136867796	-1.4868494
1050	2342	2.5344630423211276	-1.7048553
1051	2342	2.544283359245055	-1.6407331
1052	2342	2.5483820839478257	-1.498444
1053	2342	2.5560852367776867	-1.7791098
1054	2342	2.560284570517986	3.034703
1055	2342	2.5621523991712234	-1.2827313
1056	2342	2.568910701909517	-1.0384283
1057	2342	2.5706254298534725	-1.7156196
1058	2342	2.5740986288011776	-1.8254126
1059	2342	2.5856074278331844	-1.6669976
1060	2342	2.594421654381833	-1.4308416
1061	2342	2.598826580503167	-2.8926244
1062	2342	2.6029690482657335	-1.5844983
1063	2342	2.6102041503557896	-2.4519248
1064	2342	2.618178510156378	-1.3933976
1065	2342	2.622255363329251	-0.7267182
1066	2342	2.6264109540097555	-0.9792931
1067	2342	2.63048343287665	-0.7722845
1068	2342	2.6309733551463514	-1.3815228
1069	2342	2.6364718577625554	-1.8524022
1070	2342	2.6429502049181623	-2.160965
1071	2342	2.6446430613322205	-2.5241826
1072	2342	2.6526611641926037	-2.5262346
1073	2342	2.658802689787791	-0.14864206
1074	2342	2.6808141974765247	-0.94010377
1075	2342	2.6818421593817012	-0.593508
1076	2342	2.69342094730938	-1.2877619
1077	2342	2.7077161792503137	0.3833747
1078	2342	2.7124754241559863	0.8519664
1079	2342	2.7170334509866017	-0.64817
1080	2342	2.723726139135204	-1.618492
1081	2342	2.725174034414411	-2.021463
1082	2342	2.7339707637391415	-2.3229437
1083	2342	2.7348062561812228	-2.2538476
1084	2342	2.7404316136708298	-1.6800078
1085	2342	2.7450815009270153	-1.8237076
1086	2342	2.7493333263390687	-0.9742842
1087	2342	2.755501097770132	-1.819457
1088	2342	2.7628149373678195	-0.5176959
1089	2342	2.7637072957876336	0.06868243
1090	2342	2.7707411798026342	1.2026069
1091	2342	2.773378886308259	-1.2814058
1092	2342	2.7752423406555167	-0.6657343
1093	2342	2.7796122723290146	-0.46707988
1094	2342	2.7884439961015817	0.5544722
1095	2342	2.790683640763075	-1.7503585
1096	2342	2.792258390915687	-1.259968
1097	2342	2.8021705682651836	-0.0076053143
1098	2342	2.804012151082544	-1.4667584
1099	2342	2.8065973659164145	-1.0355649
1100	2342	2.8115184601433283	-1.1848336
1101	2342	2.8266623074442814	-0.03140688
1102	2342	2.8275546658640955	-0.87307525
1103	2342	2.83865665444001	-1.2700044
1104	2342	2.8512765271908034	-1.2111193
1105	2342	2.8555196039908983	0.07946563
1106	2342	2.859823921074704	-0.5209429
1107	2342	2.8607250281064767	-0.8967078
1108	2342	2.8694342713116177	-0.76370335
1109	2342	2.881034930769193	-0.61292744
1110	2342	2.8896085704889707	-0.9932506
1111	2342	2.8932217472280195	-1.336548
1112	2342	2.8939216361847357	-1.379708
1113	2342	2.9013098389840737	-1.5955083
1114	2342	2.915456344521706	-0.65794945
1115	2342	2.9160556244408946	-0.8694329
1116	2342	2.921549752751119	-0.0802989
1117	2342	2.922197150036082	-1.6042063
1118	2342	2.9330891719249816	-1.3705252
1119	2342	2.933810932411596	-0.30677748
1120	2342	2.9404730004183417	2.1920521
1121	2342	2.94911225472781	-1.7247972
1122	2342	2.9649209965376437	-0.3238411
1123	2342	2.9695140178160964	-1.8187948
1124	2342	2.975117503775807	-1.1710544
1125	2342	2.9836386518238305	-0.6793754
1126	2342	2.9892727579253977	-1.7097867
1127	2342	2.9928815603584678	-1.0349681
1128	2342	2.9962322787387476	-1.7206073
1129	2342	2.999806086723982	-1.6194181
1130	2342	3.0040885322778896	-1.8958597
1131	2342	3.006923082552592	-2.1497746
1132	2342	3.0078198152783857	-1.7771244
1133	2342	3.0445333653641447	-0.5871439
1134	2342	3.045176388343127	-0.636919
1135	2342	3.055941555358623	3.0635378
1136	2342	3.061492549646581	-2.9222937
1137	2342	3.0658274868722435	0.22432351
1138	2342	3.069694373358103	-0.43547606
1139	2342	3.072970728536732	-0.104007006
1140	2342	3.0767413802910415	2.2444804
1141	2342	3.0817980780033185	0.5782285
1142	2342	3.0865004569312564	-1.9195812
1143	2342	3.0948378841281423	-1.8542113
1144	2342	3.0965744836019953	-0.317801
1145	2342	3.0986697761661643	2.263569
1146	2342	3.0993827880408187	2.5895312
1147	2342	3.100642588162909	-2.6051285
1148	2342	3.1035340044153443	-1.938917
1149	2342	3.118809080895682	-1.0237212
1150	2342	3.1280432408183607	-1.222909
1151	2342	3.1315645571318402	-1.5783572
1152	2342	3.1332442906279594	-2.6742811
1153	2342	3.1369099590387615	-0.9924762
1154	2342	3.1381916306907485	-0.46263552
1155	2342	3.125891082276456	-1.8385024
1156	2342	3.1187215947760913	-0.8317523
1157	2342	3.1158520500535545	-1.1678962
1158	2342	3.106473538033554	-0.3578577
1159	2342	3.101718667433861	-0.85507107
1160	2342	3.0994396540185525	-0.59014225
1161	2342	3.0911722157173402	-0.50229454
1162	2342	3.0893656273478154	-0.89687014
1163	2342	3.0871784743580752	-1.5415087
1164	2342	3.085253779727106	-0.7357178
1165	2342	3.0829528947819	-1.3343341
1166	2342	3.0789066617508833	-0.8292577
1167	2342	3.0767457545970203	-0.9807563
1168	2342	3.071689056884744	-1.1122658
1169	2342	3.0679227794364134	-1.0969441
1170	2342	3.0629360706198083	-1.3571151
1171	2342	3.061671896191739	-0.8085494
1172	2342	3.0607707891599674	-2.3231666
1173	2342	3.059699084194995	-1.5840608
1174	2342	3.0542530732505444	-1.9533484
1175	2342	2.9154782160516035	-0.91331863
1176	2342	2.9076525826543174	-0.88301706
1177	2342	2.901182984110669	0.41113663
1178	2342	2.8964981024066487	-0.9791155
1179	2342	2.885273633263308	-1.0115917
1180	2342	2.8701385345743136	-1.2848512
1181	2342	2.868808745556552	-0.8760512
1182	2342	2.860593798927092	3.1107519
1183	2342	2.8552177768783142	-1.5151869
1184	2342	2.852645684962381	-0.2247653
1185	2342	2.850865342428733	-1.5980463
1186	2342	2.848341367878575	-2.058228
1187	2342	2.846840980927613	-2.4534278
1188	2342	2.8447019453036484	-1.203461
1189	2342	2.8417536630734803	-1.1541333
1190	2342	2.828237057596893	-2.2003279
1191	2342	2.82533251842652	-1.5848376
1192	2342	2.8223754875843925	-1.8031107
1193	2342	2.8152891118976386	-1.3498076
1194	2342	2.8021005793695117	-1.4887931
1195	2342	2.7977481449199306	-2.020681
1196	2342	2.792547095110332	-1.5022144
1197	2342	2.787529766151871	-1.3611844
1198	2342	2.785088903415322	2.9006693
1199	2342	2.780640234234193	-1.1568022
1200	2342	2.777757566593717	-1.3448602
1201	2342	2.7752860837153115	-1.343002
1202	2342	2.769783206793128	-1.477227
1203	2342	2.76407473748991	-0.91180897
1204	2342	2.759376732867951	-1.0981145
1205	2342	2.7541625601404123	-1.2140805
1206	2342	2.748720923501942	-1.5122702
1207	2342	2.7441235279175107	-1.6030859
1208	2342	2.7409434074704295	-1.5185865
1209	2342	2.73842818153223	-1.6235977
1210	2342	2.7353530444286562	0.34326386
1211	2342	2.7302394807386463	-0.87245035
1212	2342	2.7244347767038795	-1.1170397
1213	2342	2.718323871250549	-3.0474818
1214	2342	2.712326697752684	0.23541403
1215	2342	2.7119898761922645	-0.4355185
1216	2342	2.7029394371207243	-2.2223039
1217	2342	2.6947944793869363	-2.455372
1218	2342	2.6880930426263756	-1.8718992
1219	2342	2.683968072087728	1.5002844
1220	2342	2.683495647041944	-1.0540128
1221	2342	2.6795631459663936	-2.5161257
1222	2342	2.672953569631402	-0.9962928
1223	2342	2.6570573417019787	-2.1788955
1224	2342	2.652971739917146	-1.4029824
1225	2342	2.6242762926917704	-1.7388579
1226	2342	2.616013228696536	-2.8480303
1227	2342	2.5852487347428674	-0.81812
1228	2342	2.5655949779770726	1.9442246
1229	2342	2.5568157458762606	-1.1627479
1230	2342	2.53754255373068	2.2632759
1231	2342	2.524161551739456	0.69239235
1232	2342	2.4987205881628123	-1.909963
1233	2342	2.4907724741981	-2.0068326
1234	2342	2.478025746573901	-1.4066824
1235	2342	2.4765297339289196	-1.1962334
1236	2342	2.4744344413647497	-1.242545
1237	2342	2.4724091376962516	-1.3818156
1238	2342	2.4702875992962046	-0.8877585
1239	2342	2.46697624966974	2.8915594
1240	2342	2.466425087116326	-0.32980847
1241	2342	2.4393393844913973	-1.7214298
1242	2342	2.4362511244698863	-1.5351692
1243	2342	2.4324454782677405	-1.8117789
1244	2342	2.4301052245687194	-2.0975008
1245	2342	2.426938227039577	-1.8360236
1246	2342	2.4265357908894654	2.7485154
1247	2342	2.4201011867936533	-1.6670023
1248	2342	2.4179227824158733	-1.0521984
1249	2342	2.4150926064471507	3.0409243
1250	2342	2.4147339133568337	-2.9393175
1251	2342	2.40873236555299	-1.9095199
1252	2342	2.405359775642812	-2.8886545
1253	2342	2.404738624193726	-1.9263004
1254	2342	2.396689901191486	-1.9564073
1255	2342	2.3953207434199104	-2.6971908
1256	2342	2.3878231829710845	-2.2709453
1257	2342	2.3764587360364002	-2.563769
1258	2342	2.3719313293476407	-1.7226807
1259	2342	2.369459846469235	-1.9170238
1260	2342	2.362351599252584	-2.0703673
1261	2342	2.357098057771231	-2.1862924
1262	2342	2.3559476152986276	-0.31088996
1263	2342	2.3503222578090197	3.0623028
1264	2342	2.348349445812275	-1.0698488
1265	2342	2.3412411985956227	-1.7886022
1266	2342	2.336884389840063	-1.60672
1267	2342	2.3325450783084207	-1.8806098
1268	2342	2.326259200615911	-1.9519335
1269	2342	2.3182542206734658	-2.2221391
1270	2342	2.3162070454750703	-2.3862634
1271	2342	2.310463581724015	-1.8420019
1272	2342	2.309553726080284	-0.969342
1273	2342	2.3037358991275783	-1.7354332
1274	2342	2.30195993089991	-1.6926783
1275	2342	2.30011397377657	-2.2028003
1276	2342	2.294121174584685	-1.7546867
1277	2342	2.2920914966102073	-1.7490317
1278	2342	2.288193989982492	1.0714762
1279	2342	2.2860768258884248	0.7233341
1280	2342	2.2840427736079683	1.3061244
1281	2342	2.2685752276645337	0.8695214
1282	2342	2.2514629426728154	1.6544049
1283	2342	2.243807907208729	1.4934881
1284	2342	2.2387687067203697	0.43925047
1285	2342	2.2291539821774773	-1.369894
1286	2342	2.2243991115777852	-2.7164009
1287	2342	2.2239398094499396	-2.2265148
1288	2342	2.2164728691429705	-3.0327704
1289	2342	2.2157817287982136	-1.7104688
1290	2342	2.2060576466058333	-2.4095883
1291	2342	2.2002004508993123	-1.9668747
1292	2342	2.195340596956112	-2.938922
1293	2342	2.1923529459721287	-1.4220115
1294	2342	2.1803104816106256	-2.9188952
1295	2342	2.176172388154039	-1.9226296
1296	2342	2.173219731617891	-1.934538
1297	2342	2.1717937078685816	-2.5382783
1298	2342	2.1674806421728166	-2.0779915
1299	2342	2.16660578097692	-2.7625594
1300	2342	2.1602892831425544	-2.2801642
1301	2342	2.1578790405478623	-2.7914824
1302	2342	2.156313039007209	-0.6040652
1303	2342	2.1467420575241105	-2.1783857
1304	2342	2.143592557218887	-1.1869488
1305	2342	2.140587409010985	-1.7416093
1306	2342	2.136869248928429	-2.0940704
1307	2342	2.1332516978834004	-1.4058207
1308	2342	2.128807403008251	-1.9497763
1309	2342	2.1228758441000783	-1.6398546
1310	2342	2.1175654366409926	-1.9565423
1311	2342	2.1145909085749475	-2.5770633
1312	2342	2.109179892078333	-2.3864374
1313	2342	2.1003306710818492	-2.5423553
1314	2342	2.0964856561258873	-2.8472238
1315	2342	2.0937123461348985	1.0905979
1316	2342	2.092246953631773	-2.115302
1317	2342	2.0822429158567077	-2.4730978
1318	2342	2.078187934213731	-1.6682453
1319	2342	2.0764163402920426	-2.5038981
1320	2342	2.0748634616693273	-2.532138
1321	2342	2.0728075378589734	-1.2473885
1322	2342	2.0686606957904274	-2.4925227
1323	2342	2.0642776411989914	-1.6499406
1324	2342	2.059877089383636	-1.7281765
1325	2342	2.0568107008920213	-1.8243128
1326	2342	2.0549734923806406	2.1443017
1327	2342	2.047804004880277	-2.2926493
1328	2342	2.0444839066418528	-2.58287
1329	2342	2.040372059021143	-2.8065739
1330	2342	2.0353722272866	-2.685413
1331	2342	2.0267635931189867	-3.0625496
1332	2342	2.02372345046325	3.1231034
1333	2342	2.0193097757299565	3.0691855
1334	2342	2.013955625211075	-2.4908216
1335	2342	2.0035185311440404	-2.3045163
1336	2342	2.0020050212751412	-1.8685418
1337	2342	1.9964496526812043	-3.1200252
1338	2342	1.986572469779543	-1.9386373
1339	2342	1.984534043193106	-1.0578587
1340	2342	1.981130833141072	-1.5088043
1341	2342	1.977823857820587	-2.203093
1342	2342	1.976266604891892	-2.7155924
1343	2342	1.9737076358938976	-2.2162027
