gene	angle_pred
383	-0.0416539082584524
384	-0.0399321843047869
385	-0.0368869999453665
386	-0.0333271365391373
387	-0.0253618655779776
388	-0.0204846688967466
389	-0.00625746953089773
390	0.000237289870415186
391	0.00727123684530014
392	0.0120565265559469
393	0.0142745481632917
394	0.0196051525790081
395	0.0204935866483322
396	0.0338017162949632
397	0.0451001468072248
398	0.0773288585822939
399	0.0779660802601314
400	0.0834253544426217
401	0.095569329112822
402	0.0965374158928849
403	0.0994784390222793
404	0.10288512414733
405	0.109140925429595
406	0.12716081923438
407	0.135671404919588
408	0.145658629303311
409	0.157159255175453
410	0.161025475168133
411	0.16956056938425
412	0.172084947573318
413	0.176655787692639
414	0.180362702266884
415	0.184553660232103
416	0.185772959406252
417	0.186967750054314
418	0.191434428938825
419	0.195294521802266
420	0.201201076596996
421	0.204528109017953
422	0.207855141439108
423	0.212897770689232
424	0.235660064333175
425	0.258532646354434
426	0.260689396655371
427	0.263483368636263
428	0.267263808794859
429	0.28134395707032
430	0.297525711468305
431	0.29857345096188
432	0.307476173092385
433	0.313836135633947
434	0.325177456121966
435	0.333142727130805
436	0.341267303561183
437	0.350219042751917
438	0.353956592996327
439	0.354367110810075
440	0.358147550975659
441	0.363600698054591
442	0.369709448210067
443	0.389377540491489
444	0.417188590619955
445	0.439142102994174
446	0.458050430992772
447	0.46515790360622
448	0.469312098806706
449	0.471615900275
450	0.473306988586914
451	0.478423143444028
452	0.482307744856918
453	0.48635777882248
454	0.493397852993523
455	0.505308996763484
456	0.513752184067565
457	0.520577808638346
458	0.522832593056957
459	0.534927550782891
460	0.536054942992589
461	0.540080468437265
462	0.543223686935451
463	0.546219854276061
464	0.55895203369334
465	0.563712814929849
466	0.571684213114826
467	0.572713571220309
468	0.57877330435375
