gene	angle_pred
759	-2.9136669885082
760	-2.91241401489063
761	-2.91134743404259
762	-2.90051594309934
763	-2.89599074085957
764	-2.89512090793472
765	-2.88485377287443
766	-2.87947427043921
767	-2.87770871670435
768	-2.87452968446608
769	-2.86427290455612
770	-2.85925583250461
771	-2.84923722113112
772	-2.84601676827582
773	-2.84443760730973
774	-2.84101522895356
775	-2.83302105016016
776	-2.82914304503265
777	-2.8215734275467
778	-2.80830329784764
779	-2.80590090214682
780	-2.79543184157007
781	-2.79302426829175
782	-2.78709594269203
783	-2.77743976169202
784	-2.77241233447902
785	-2.76988567692999
786	-2.76074725362156
787	-2.74868349933674
788	-2.73731871793723
789	-2.73619000616257
790	-2.73065517640485
791	-2.72949539916836
792	-2.71942501200226
793	-2.71614242821609
794	-2.71268898439037
795	-2.71066972937972
796	-2.70859869859949
797	-2.6894675517633
798	-2.68317161818863
799	-2.68243640226127
800	-2.67842378012237
801	-2.65628446106398
802	-2.65592203067707
803	-2.65317791489039
804	-2.6496571625601
805	-2.63938484987741
806	-2.63768142705835
807	-2.63397945953347
808	-2.62333953888354
809	-2.61878327115929
810	-2.60806568685176
811	-2.59194788977049
812	-2.58439898255878
813	-2.5832702707808
814	-2.57204528392316
815	-2.56687806211237
816	-2.5661635564912
817	-2.5497972357019
818	-2.53626304950882
819	-2.53177926785413
820	-2.52704696250449
821	-2.52629103626698
822	-2.52285312515924
823	-2.51407195461787
824	-2.50956746265321
825	-2.50654375770199
826	-2.5063780752389
827	-2.50300747263036
828	-2.48827726614324
829	-2.46591013361268
830	-2.45330273367465
831	-2.44703786553168
832	-2.43779589062501
833	-2.39183453975881
834	-2.38066132862531
835	-2.33640340053039
836	-2.33378354657298
837	-2.32943438190025
838	-2.32686112613534
839	-2.32596022773874
840	-2.31590537321906
841	-2.31424854858119
842	-2.30975441175067
843	-2.29962707114928
844	-2.27360456916354
845	-2.2671067100301
846	-2.25500671258136
847	-2.25196747488187
848	-2.2387542983732
849	-2.20686560160159
850	-2.20023830303254
851	-2.17544806431314
852	-2.16534143398709
853	-2.1531844831612
854	-2.13779154669705
855	-2.12627661541288
