	N	D	A
661	3070	-0.5646180657062949	-1.5841212
662	3070	-0.5622789536378319	-1.5743409
663	3070	-0.5611852021613744	2.490568
664	3070	-0.5534585518796686	1.7039402
665	3070	-0.5530416268119103	2.306452
666	3070	-0.5450280021329155	1.7264817
667	3070	-0.5443782487805651	2.651346
668	3070	-0.5422557211628853	-3.025595
669	3070	-0.5382543234346575	2.0247042
670	3070	-0.5370793527891564	2.613716
671	3070	-0.5363673314072055	2.1681454
672	3070	-0.5244660158366452	-2.8642607
673	3070	-0.5214690284989265	2.4513228
674	3070	-0.5206676660310272	0.8022034
675	3070	-0.5195630853320305	2.1574776
676	3070	-0.5114222172882008	2.962083
677	3070	-0.510715610517519	2.5661228
678	3070	-0.5092265924183819	2.3957665
679	3070	-0.49955338938525795	0.4642284
680	3070	-0.49877368536243694	3.0650213
681	3070	-0.4957550395796404	-3.104102
682	3070	-0.49205144547124036	1.8485
683	3070	-0.4755666614609715	2.1447132
684	3070	-0.4722583339752515	2.2794516
685	3070	-0.47111855830300264	-1.9169344
686	3070	-0.4650433644585217	1.7496865
687	3070	-0.4436881376112556	1.9803445
688	3070	-0.4208736730268354	2.6981704
689	3070	-0.417779222686264	-0.3308108
690	3070	-0.4035008927683532	1.2180345
691	3070	-0.39939391012036873	2.1854293
692	3070	-0.3834343434032501	0.45925498
693	3070	-0.3730761920445227	-2.3360035
694	3070	-0.3662673183730125	1.3584197
695	3070	-0.331056101286864	-2.2100425
696	3070	-0.32721172728545467	-1.5453845
697	3070	-0.32286379443597335	0.31741
698	3070	-0.31776593792565366	2.8245323
699	3070	-0.31374288175234755	2.58832
700	3070	-0.3121157910658354	2.1277106
701	3070	-0.31176654863894715	2.3947046
702	3070	-0.30389370385296255	2.7361343
703	3070	-0.29831123963401396	2.1126635
704	3070	-0.28019395032596384	2.6944206
705	3070	-0.2754317997143585	2.2680976
706	3070	-0.2686093895146744	2.8179023
707	3070	-0.24284125448269211	3.046622
708	3070	-0.23945982974483293	-2.9844577
709	3070	-0.23264012685078317	2.0962503
710	3070	-0.21202399444181674	1.5020654
711	3070	-0.2087616911518877	2.1818745
712	3070	-0.2062980430242245	-2.2014313
713	3070	-0.18368662636241329	2.528548
714	3070	-0.17936576656927983	2.2335556
715	3070	-0.17610887789062124	2.1090896
716	3070	-0.1752696131438345	2.5589497
717	3070	-0.1642941961003741	1.7851131
718	3070	-0.14861348186363932	3.0519273
719	3070	-0.14341274773919732	-2.782525
720	3070	-0.13085355689938183	2.9152176
721	3070	-0.12990058531593363	-3.0746675
722	3070	-0.12656247746823102	-2.850014
723	3070	-0.11830248797647025	-2.4887023
724	3070	-0.11704900546755992	2.9042747
725	3070	-0.11607166813339909	-0.6251154
726	3070	-0.10552129807460142	3.049441
727	3070	-0.10519642139842578	-3.1349812
728	3070	-0.10346103848652222	-2.251008
729	3070	-0.10190704505214976	1.7172253
730	3070	-0.10069146482212643	-2.9574149
731	3070	-0.0986636929016651	-2.0911303
732	3070	-0.09367683592237208	2.4961078
733	3070	-0.0933384227180225	3.0219157
734	3070	-0.08701144944950556	-2.2753997
735	3070	-0.07815314541245488	-2.7657866
736	3070	-0.07490708595633544	2.6148002
737	3070	-0.07439269788572478	-3.135541
738	3070	-0.07237034057653258	1.8811657
739	3070	-0.06776250638611048	3.0386999
740	3070	-0.06398581502557077	-3.0810304
741	3070	-0.0598382227930645	-1.0272071
742	3070	-0.0533406892695556	-1.9831896
743	3070	-0.053088909845519616	2.8946173
744	3070	-0.05004048370073999	-2.7354233
745	3070	-0.0469270822207255	-2.4887683
746	3070	-0.04595245219219901	-2.5523236
747	3070	-0.04092227832274942	-2.2287228
748	3070	-0.03794424212447467	2.8400824
749	3070	-0.0341323557906823	-1.834339
750	3070	-0.03186363366872369	1.1553543
751	3070	-0.031454830517870125	2.8918092
752	3070	-0.030228421065307653	-2.9293015
753	3070	-0.02700131274863171	2.8281548
754	3070	-0.025674732987581717	2.5846422
755	3070	-0.024329202087088664	-3.0091858
756	3070	-0.02174372520585921	-2.7264862
757	3070	-0.01755823069446505	-2.5159678
758	3070	-0.012029912588213065	-2.895505
759	3070	-0.00952836218166242	-3.1246667
760	3070	-0.008873194218042002	2.884463
761	3070	-0.008315489257273878	-3.1212366
762	3070	-0.0026518058692821533	2.840389
763	3070	-0.00028562074447080477	-2.802352
764	3070	0.00016920660217500938	-1.7953632
765	3070	0.0055377936759737345	-2.503152
766	3070	0.00835068423052654	-1.8934245
767	3070	0.009273875451991653	-1.8483984
768	3070	0.010936161111755993	-1.9623364
769	3070	0.01629933357428559	-2.096859
770	3070	0.01892271273440249	-2.3148751
771	3070	0.02416134913773149	2.9136364
772	3070	0.025845293242573675	-3.0744379
773	3070	0.026671021461186495	-2.4152603
774	3070	0.028460550485786218	-2.5514245
775	3070	0.03264063038591036	-2.7064226
776	3070	0.03466840230637214	-2.834069
777	3070	0.0386264831444425	-2.868476
778	3070	0.04556530748642329	-1.5639701
779	3070	0.04682149730096841	-2.9908354
780	3070	0.05229566929452467	2.840803
781	3070	0.053554566414704574	2.01244
782	3070	0.05665443136654513	-1.9630833
783	3070	0.06170355637543823	3.1000602
784	3070	0.06433235014682515	2.0314581
785	3070	0.06565351529660512	2.4210322
786	3070	0.07043190974201874	2.9164064
787	3070	0.07673993187109218	-2.6620936
788	3070	0.08268246773946775	2.6874044
789	3070	0.0832726603678533	2.9869373
790	3070	0.08616677009144968	2.693895
791	3070	0.08677320655364351	2.8308337
792	3070	0.09203891601332082	-3.0065892
793	3070	0.09375534778578087	-3.0539167
794	3070	0.09556112064418931	-0.8364129
795	3070	0.09661696984175938	3.0970914
796	3070	0.09769989209567775	3.02574
797	3070	0.10770338641624644	-1.8954027
798	3070	0.11099547006815769	-2.2782183
799	3070	0.11137990746829907	-2.9988441
800	3070	0.11347806933526527	-2.5196528
801	3070	0.12505450822964992	-2.8288705
802	3070	0.12524401962408582	-3.1113524
803	3070	0.1266788916105277	-2.6319308
804	3070	0.12851985944218836	-2.7240527
805	3070	0.1338911538216223	-2.908872
806	3070	0.13478185737547	-2.441794
807	3070	0.13671758090434816	-2.2619262
808	3070	0.14228109398385325	-2.7212665
809	3070	0.14466352294247287	3.074117
810	3070	0.1502676456064993	2.5125072
811	3070	0.15869548804761724	3.0235136
812	3070	0.1626427396631489	-2.5970912
813	3070	0.16323293229153446	-2.7433543
814	3070	0.1691023709077708	2.9254572
815	3070	0.1718042619312965	-2.7996216
816	3070	0.1721778701088983	-2.2488165
817	3070	0.1807356632204864	-2.6837869
818	3070	0.18781256014984127	2.7170966
819	3070	0.19015708682957388	-1.3644994
820	3070	0.19263156417977711	-2.7099903
821	3070	0.1930268308024572	-2.0574155
822	3070	0.19482448174396128	-2.6427412
823	3070	0.19941607210057422	-2.5777729
824	3070	0.20177142800284642	-2.4851918
825	3070	0.20335249449356718	2.391065
826	3070	0.20343912827388033	-2.44457
827	3070	0.2052015842421322	-2.836568
828	3070	0.21290386877312484	2.7717755
829	3070	0.22459942911544095	2.221824
830	3070	0.2311917183361678	-2.78754
831	3070	0.2344675581542699	3.0617812
832	3070	0.23930009871237967	-2.384251
833	3070	0.26333285083245794	-2.2239292
834	3070	0.26917521639234643	-1.831181
835	3070	0.29231726495857746	-2.0426505
836	3070	0.29368716160978403	-2.442449
837	3070	0.29596129834301177	-1.9052979
838	3070	0.29730682924350527	-1.9080272
839	3070	0.29777790042395935	-2.8336728
840	3070	0.3030354879667323	-2.3020089
841	3070	0.30390182576986646	2.8723876
842	3070	0.3062517670608691	-2.4937613
843	3070	0.31154725688252904	2.215021
844	3070	0.32515417500301025	-3.0778208
845	3070	0.3285518435746786	-2.41395
846	3070	0.3348788168431951	-2.3405437
847	3070	0.3364680052508202	2.3335688
848	3070	0.3433770492308179	1.6751144
849	3070	0.3600513446355227	-0.79625607
850	3070	0.3635166958480607	-2.8086944
851	3070	0.37647927522746105	2.9639628
852	3070	0.3817639358265814	-0.94230366
853	3070	0.388120689457081	-2.4457152
854	3070	0.3961695091093276	0.4898684
855	3070	0.4021905568411124	-2.944514
856	3070	0.4065005874117067	-3.0128767
857	3070	0.40832260410392385	1.803982
858	3070	0.4171782008353393	-1.8077208
859	3070	0.4259634076202503	-2.1303883
860	3070	0.43328396205673725	-2.1370802
861	3070	0.43534422164481645	-1.5635164
862	3070	0.43659499684809155	-3.081705
863	3070	0.43744238351178266	-2.4564157
864	3070	0.4406478333833803	2.6188347
865	3070	0.44794672937478897	-1.2621951
866	3070	0.45448487248281966	-1.1309171
867	3070	0.45514274775207486	-1.775928
868	3070	0.4589871217534842	-0.8687172
869	3070	0.4753446623989177	-1.6248186
870	3070	0.4780221876717303	-0.96097946
871	3070	0.4807322006121608	-1.9007237
872	3070	0.48103271153762295	-1.4727799
873	3070	0.4870158569905212	-1.1220164
874	3070	0.48803109660356947	-1.3796974
875	3070	0.49123925378080147	-1.0458755
876	3070	0.49563591813170893	-0.8186822
877	3070	0.4979560790607289	-0.8515563
878	3070	0.4999838509811907	-0.80644774
879	3070	0.5015919905282589	-1.0618546
880	3070	0.5112922666177306	-1.0412705
881	3070	0.5115873629319232	2.3347132
882	3070	0.5196632556405176	-3.0983622
883	3070	0.5250886961326477	-1.3601941
884	3070	0.5260958138287912	-1.3014911
885	3070	0.5282833167817067	-1.9625628
886	3070	0.5340065608936642	-2.041614
887	3070	0.5346048754389541	-1.6688519
888	3070	0.5396919027267342	-1.9183033
889	3070	0.5424966713643822	-2.3751051
890	3070	0.562075905715222	-2.0553713
891	3070	0.5664806919830339	-2.7288945
892	3070	0.5757667503103825	-1.3145974
893	3070	0.57751566975046	0.53761935
894	3070	0.5802473411359688	-3.1234076
895	3070	0.5836829119865237	-1.9426153
896	3070	0.586828801134156	-2.9655492
897	3070	0.5892653762054723	-1.6148003
898	3070	0.5902508354565374	-1.5222683
899	3070	0.5938271862001017	-1.3580039
900	3070	0.5971490502139964	-1.4987978
901	3070	0.6001893544418713	-1.331639
902	3070	0.6053440643705219	-1.8609116
903	3070	0.6066923025766502	-2.8262894
904	3070	0.6075613476854196	-2.2573328
905	3070	0.6099194108933257	-1.4219714
906	3070	0.611719769140465	-1.625707
907	3070	0.6145164158612086	-1.3527234
908	3070	0.6160893604350246	-1.1913774
909	3070	0.6231202331685886	-1.6124886
910	3070	0.637818195459892	2.9525592
911	3070	0.6464301346841759	-2.2920518
912	3070	0.6491888791260325	-0.96834755
913	3070	0.651471137776165	-1.365258
914	3070	0.653295861774017	-2.3362358
915	3070	0.6552992679437661	-1.8703189
916	3070	0.6557703391242198	-2.1748796
917	3070	0.6582177434180747	-1.6657284
918	3070	0.6667024392775236	-1.1857506
919	3070	0.6691471362657437	-1.6468302
920	3070	0.6706551055043253	-1.0875103
921	3070	0.6734625814476076	-1.23949
922	3070	0.6777320024336801	-1.8090748
923	3070	0.6781272690563602	-1.8716675
924	3070	0.6819256188619778	-2.9551673
925	3070	0.6822288370930756	-1.4753754
926	3070	0.6825645429917899	-1.5494448
927	3070	0.6828082004989215	-1.2913662
928	3070	0.6831032968131141	-2.3942692
929	3070	0.6833956858216719	-2.0588655
930	3070	0.6836285141062644	-1.5840185
931	3070	0.6891622468237864	-1.6519556
932	3070	0.692272940998166	-1.9319695
933	3070	0.6957058045430862	-1.6561822
934	3070	0.6988381571625446	-2.3129
935	3070	0.701166440008469	-1.4147778
936	3070	0.7020679727848553	-1.1695489
937	3070	0.7078859725940312	-1.2552112
938	3070	0.7139530445216073	1.7095706
939	3070	0.7202123351492542	-2.09862
940	3070	0.7204262122944027	-2.082868
941	3070	0.7224296184641519	-1.8553152
942	3070	0.7236018818040177	-2.250301
943	3070	0.7260492860978727	-2.6212835
944	3070	0.7265501376403098	-1.5816493
945	3070	0.7280960091577784	-1.6683788
946	3070	0.7331153538046893	-2.0164285
947	3070	0.7408392967807598	-0.27929902
948	3070	0.7502282327222307	-1.88626
949	3070	0.7574865191291171	-1.2088771
950	3070	0.7590161468127761	2.1086953
951	3070	0.7714805819553741	-0.67040634
952	3070	0.798347883075083	2.9756505
953	3070	0.8066024579555742	-1.7399551
954	3070	0.8073361377826043	-1.8200374
955	3070	0.8094099338988574	-1.1791856
956	3070	0.8111696825614736	-1.2751461
957	3070	0.8136658183567556	-1.2063017
958	3070	0.8157504436955478	-1.0001256
959	3070	0.8326277870228624	-1.7055215
960	3070	0.8343225603502438	-2.501806
961	3070	0.8388518826772566	-1.2838087
962	3070	0.8394529045281813	-1.3689735
963	3070	0.8396992693409477	-1.1879743
964	3070	0.8407713623723265	-1.3365026
965	3070	0.8418082604304531	-0.8966639
966	3070	0.8427476954857274	-0.9869311
967	3070	0.8475721141269323	-0.838989
968	3070	0.8503254439575194	-0.21227121
969	3070	0.8579492166251028	0.141253
970	3070	0.8619885166322181	0.18504405
971	3070	0.8651452350023892	0.43136692
972	3070	0.8697341180533673	-2.288521
973	3070	0.8754275818033417	-1.4451612
974	3070	0.8848490054124296	-1.0907443
975	3070	0.8891373775379456	-1.3637664
976	3070	0.8922616082404993	2.16946
977	3070	0.892567533777231	-1.1642194
978	3070	0.8937668701734456	-1.5865761
979	3070	0.8948524997329983	-1.1895238
980	3070	0.8967367844548164	-1.0494065
981	3070	0.8980714861327703	-0.9425261
982	3070	0.9018562994102144	-0.6209903
983	3070	0.9054488939875878	-0.33448482
984	3070	0.9068864732796635	-0.3923154
985	3070	0.9094746574665287	-1.5995628
986	3070	0.9100458989554703	-1.5384879
987	3070	0.9102570687949845	-1.814824
988	3070	0.9108662125628131	-1.5280432
989	3070	0.911080089707963	1.1302187
990	3070	0.9116811115588863	-0.7182386
991	3070	0.9136195423934002	-1.7625153
992	3070	0.9165461397846144	-0.872385
993	3070	0.9210321452214698	-0.6352384
994	3070	0.9232250627856544	-0.39067626
995	3070	0.9285367964411231	-0.7919092
996	3070	0.9318992700395388	-0.4891894
997	3070	0.934991013074475	-1.2971971
998	3070	0.93783368399101	-0.79307604
999	3070	0.9406113795723101	-1.8384254
1000	3070	0.9453031402374101	-1.8114753
1001	3070	0.9476205938607949	-1.889826
1002	3070	0.9488253448682791	-1.8950256
1003	3070	0.9509180921239757	-1.5195976
1004	3070	0.9527915476232538	-1.2029746
1005	3070	0.9578731602997648	-0.8322644
1006	3070	0.9582927926731584	-1.472955
1007	3070	0.971604614479447	-0.20238781
1008	3070	0.9818328151677038	-0.80998373
1009	3070	0.9835330031063556	-0.6068728
1010	3070	0.9871824511020595	2.852352
1011	3070	0.9874179866922868	-1.2648672
1012	3070	0.9987399388570015	-1.8947177
1013	3070	1.0071894397431969	-1.4804997
1014	3070	1.0082642400802113	-0.84419656
1015	3070	1.0110013260769897	-0.71313024
1016	3070	1.0123955884789089	-0.9841659
1017	3070	1.0136896805723419	-0.6696129
1018	3070	1.0143583850641358	-0.9039664
1019	3070	1.01595298808303	-0.42779088
1020	3070	1.0184139289050584	-3.1124067
1021	3070	1.0288018606257685	-1.201396
1022	3070	1.0328032583539963	-1.4910182
1023	3070	1.035900416000202	-0.516968
1024	3070	1.0405813474427639	-1.6494688
1025	3070	1.0432642873268456	-2.4302177
1026	3070	1.0457008623981618	-1.0353622
1027	3070	1.0516515201834418	-1.5315238
1028	3070	1.057548031856026	0.22445059
1029	3070	1.0605341899712055	-0.64305997
1030	3070	1.0647954890403728	-0.013662338
1031	3070	1.0682662548641817	-0.82955194
1032	3070	1.0745580331594455	-0.5954335
1033	3070	1.0767265849729162	-0.7640648
1034	3070	1.0852491831112525	2.5100758
1035	3070	1.0879104645502569	0.15997314
1036	3070	1.0896864570466818	1.3148825
1037	3070	1.0920824225334762	0.1616044
1038	3070	1.094537948744235	-1.2213485
1039	3070	1.0977488132271027	-2.5036757
1040	3070	1.0983850300512792	0.030895948
1041	3070	1.0987044921161857	-0.49588633
1042	3070	1.1045170773140907	-0.3413198
1043	3070	1.1057813890455401	-1.0829477
1044	3070	1.1061035584160814	-1.2270818
1045	3070	1.1073597482306257	-0.98083043
1046	3070	1.1130369681467922	-1.3170199
1047	3070	1.113629868080812	0.09332585
1048	3070	1.1220171009374083	-2.1089573
1049	3070	1.1246350654862551	-1.1140118
1050	3070	1.138445031529347	-1.7491269
1051	3070	1.1417885539883192	-0.76934767
1052	3070	1.1423408443378165	-0.70204663
1053	3070	1.1449181993021424	-0.10848284
1054	3070	1.1500377142575395	-0.22365046
1055	3070	1.1542502818252816	-0.50007963
1056	3070	1.1567491249261979	-0.12829566
1057	3070	1.1596973807624904	-0.90063906
1058	3070	1.1660757928380674	-0.17475271
1059	3070	1.1733855180520152	0.18026233
1060	3070	1.18000488032909	-1.9850553
1061	3070	1.1806735848208847	-1.2421085
1062	3070	1.1861071472299187	0.7452502
1063	3070	1.187877725115075	-0.96240306
1064	3070	1.1886493072209916	-0.46130037
1065	3070	1.1928645820943684	-1.653544
1066	3070	1.1953038644713185	-2.1915398
1067	3070	1.1985742896781515	-1.7654223
1068	3070	1.2052884076524446	-0.15945458
1069	3070	1.2078170311153436	-2.1472292
1070	3070	1.2082502000169102	-2.6320271
1071	3070	1.2089838798439398	-1.3963172
1072	3070	1.2111037001559843	2.3690426
1073	3070	1.2137839327344313	-1.0768108
1074	3070	1.2160228744944073	-0.7317138
1075	3070	1.2192905923956063	-0.105271816
1076	3070	1.2223850427361764	-0.9544668
1077	3070	1.2249569830892328	-0.5105579
1078	3070	1.2274070946887221	-0.35598826
1079	3070	1.2288392593695292	-0.38992214
1080	3070	1.2344081870603025	-0.68304753
1081	3070	1.237004493164072	-0.68164563
1082	3070	1.238942923998585	-0.671937
1083	3070	1.240940915557064	-0.6502869
1084	3070	1.2429605655606215	-1.0362647
1085	3070	1.2449450205909258	-2.1286345
1086	3070	1.2452861411009106	2.551903
1087	3070	1.2461524789040457	-0.09091091
1088	3070	1.2511339212720687	-0.61738324
1089	3070	1.2552733915876706	-0.09116721
1090	3070	1.2580131848900837	-0.7486522
1091	3070	1.262764506279149	-1.4463506
1092	3070	1.2702502063593588	-0.0912807
1093	3070	1.2730739261364503	-1.3145028
1094	3070	1.2774489320422795	-0.3338406
1095	3070	1.2846151700575836	-0.09399915
1096	3070	1.284926510205585	0.2699418
1097	3070	1.2879370340714775	-0.6073456
1098	3070	1.2944156164555425	0.15595293
1099	3070	1.2948839803303622	-0.15769935
1100	3070	1.2958342446081748	-0.2752285
1101	3070	1.3044407692211895	-0.31028628
1102	3070	1.3071182944940016	-0.35727358
1103	3070	1.3118912743281461	0.5857537
1104	3070	1.3166750833848297	-0.12760139
1105	3070	1.3196206319154866	0.2095387
1106	3070	1.3210961134864503	-0.23547125
1107	3070	1.3227990087307369	-0.13496375
1108	3070	1.334028912503868	0.061593056
1109	3070	1.335712856608711	0.29341125
1110	3070	1.3395951328890074	0.13901138
1111	3070	1.343740017815879	-0.17515469
1112	3070	1.3520622753372402	0.82860136
1113	3070	1.3570383030939936	0.1418016
1114	3070	1.3607148241460463	0.3334632
1115	3070	1.367047212025832	-2.045418
1116	3070	1.3673179425893114	0.6865654
1117	3070	1.3711406581456433	-0.019166708
1118	3070	1.377838532286126	0.94636035
1119	3070	1.3803075950250596	0.34071422
1120	3070	1.3861716190300264	0.8678882
1121	3070	1.3889357780831526	-0.1534872
1122	3070	1.392073545313881	0.03467107
1123	3070	1.3960045530956036	-0.5943115
1124	3070	1.398541298475406	0.2913785
1125	3070	1.400690899149434	0.03003025
1126	3070	1.4056533903780144	-0.39257526
1127	3070	1.4069853847503335	0.26748323
1128	3070	1.4132148950159982	0.084718466
1129	3070	1.4179391433487147	-0.3140788
1130	3070	1.4207087170131114	-0.003436327
1131	3070	1.424184897448189	-0.94522905
1132	3070	1.4246695051568166	-0.3404591
1133	3070	1.427106080228132	0.11167812
1134	3070	1.4315704272199108	0.14132309
1135	3070	1.4319386207862417	0.9615805
1136	3070	1.4340557337926523	0.65546465
1137	3070	1.4375833530347908	0.8589952
1138	3070	1.4394892962016863	1.047468
1139	3070	1.4522704861035551	0.8815272
1140	3070	1.4577609019309206	-0.09091425
1141	3070	1.4593176026709278	-0.6832793
1142	3070	1.4648919449729716	0.45964527
1143	3070	1.4683383450460656	0.4242375
1144	3070	1.4737610782325605	0.27061152
1145	3070	1.4774727942578654	0.805171
1146	3070	1.478192937556721	0.23656845
1147	3070	1.5014595221821532	0.25255728
1148	3070	1.5084741510819075	-0.4024701
1149	3070	1.5164904830665362	1.2098396
1150	3070	1.5196959329381343	-0.548728
1151	3070	1.5241575726242766	0.098478556
1152	3070	1.524818155199167	0.6111636
1153	3070	1.5305576431449328	0.6224494
1154	3070	1.5360724247230113	1.3507373
1155	3070	1.5394782152115836	1.1983821
1156	3070	1.5439100745357441	1.497505
1157	3070	1.5481713736049114	-0.32544017
1158	3070	1.5531230356109527	0.52319956
1159	3070	1.5536265944590246	-0.49788356
1160	3070	1.5578716496943832	0.7952075
1161	3070	1.5602161763741167	-1.9825621
1162	3070	1.5608090763081357	3.0957906
1163	3070	1.5682406302756497	-0.027281046
1164	3070	1.5694995273958297	-0.65445733
1165	3070	1.5698325259889092	-0.15530801
1166	3070	1.5767199115238286	-0.066907406
1167	3070	1.5792404130698232	-0.5198405
1168	3070	1.5813385749367894	0.35494614
1169	3070	1.5847172923690147	-1.6028076
1170	3070	1.5866096990077363	-1.0430276
1171	3070	1.5886401782338329	-0.37669992
1172	3070	1.5894361260904626	-1.4674672
1173	3070	1.605755764457009	0.36474276
1174	3070	1.6099683320247502	-0.36802626
1175	3070	1.6135446827683158	-0.13887525
1176	3070	1.6232720319141345	0.7155049
1177	3070	1.6275847697903636	-0.145046
1178	3070	1.6333838184600955	0.5130398
1179	3070	1.635403468463653	-1.6497713
1180	3070	1.637138851375557	-0.1676693
1181	3070	1.6382542612970932	-1.2131947
1182	3070	1.6421284156604843	-0.20895243
1183	3070	1.6429027050720366	-0.3363855
1184	3070	1.6435064342285957	-0.19744015
1185	3070	1.6439477250470675	-1.2398219
1186	3070	1.6445433322867222	-0.42362595
1187	3070	1.6556730657513654	0.41567612
1188	3070	1.6604812405587621	-0.6771419
1189	3070	1.660833190291286	0.6488013
1190	3070	1.676240466658907	2.1161559
1191	3070	1.6811406898578864	-0.08473587
1192	3070	1.70457783473831	0.6245537
1193	3070	1.7171397328837594	-0.23937535
1194	3070	1.7182849231672783	0.23410606
1195	3070	1.726238987122307	0.19796515
1196	3070	1.729306364406531	0.45266938
1197	3070	1.7336813703123601	1.2985771
1198	3070	1.746852412225639	-0.4903345
1199	3070	1.7534365795294615	-0.3447976
1200	3070	1.755025767937087	0.67136097
1201	3070	1.7685893691674108	0.121032
1202	3070	1.771277723662763	1.3165491
1203	3070	1.7733379832508422	0.6207695
1204	3070	1.775113975747268	0.50246
1205	3070	1.782965162088174	0.45914912
1206	3070	1.790069132073878	0.48844528
1207	3070	1.7915175405884929	0.3149681
1208	3070	1.7985186329600733	1.3190205
1209	3070	1.7995853113801834	0.65441656
1210	3070	1.8037220743901505	1.1963503
1211	3070	1.811075116494254	1.1743047
1212	3070	1.8127049144864014	2.2650688
1213	3070	1.8162487775623486	1.1674798
1214	3070	1.8192051553155446	1.9765747
1215	3070	1.819814299083374	0.7924402
1216	3070	1.824332792187847	-0.0385952
1217	3070	1.8300452070772657	-0.98683953
1218	3070	1.8310442028565053	-0.07707834
1219	3070	1.8324844894542158	2.5120199
1220	3070	1.8355166717651876	0.24204111
1221	3070	1.8373197373179613	0.82381225
1222	3070	1.8394341430187362	1.8472769
1223	3070	1.8428778357861955	1.4258277
1224	3070	1.8435167599160076	1.7292316
1225	3070	1.8451276067687106	0.99836946
1226	3070	1.8468846481256938	1.4795392
1227	3070	1.8496812948464365	0.68060064
1228	3070	1.855071540365314	2.5116155
1229	3070	1.8625003870271923	0.4690454
1230	3070	1.878213588931545	1.0668709
1231	3070	1.894427642378334	-0.047929525
1232	3070	1.8959789285070716	0.4764731
1233	3070	1.9004432754988496	1.7490518
1234	3070	1.9004595193326583	2.3143594
1235	3070	1.9009982731539825	0.78969526
1236	3070	1.9025495592827202	0.59804153
1237	3070	1.9032372149139585	0.9835274
1238	3070	1.9063181287263564	1.2977331
1239	3070	1.908941507886472	1.5150015
1240	3070	1.9114917897944492	1.6225436
1241	3070	1.9140501936193308	1.6369369
1242	3070	1.914927360645005	2.1416562
1243	3070	1.9186120036139611	1.2133744
1244	3070	1.9208103357894153	0.6388552
1245	3070	1.9235501290918275	1.2565057
1246	3070	1.9252773900868272	1.4215481
1247	3070	1.9280253053061447	2.231971
1248	3070	1.9309816830593407	0.71720076
1249	3070	1.940949982406658	0.41310358
1250	3070	1.9418542224886801	-1.4037533
1251	3070	1.9428342671284753	1.3662217
1252	3070	1.943892823631681	-0.5795059
1253	3070	1.9455767677365232	2.5636294
1254	3070	1.9478373679415775	1.3127873
1255	3070	1.950674624246843	2.2709901
1256	3070	1.9532249061548201	0.67171264
1257	3070	1.9573237668859003	0.28011036
1258	3070	1.9606618747336029	0.6227145
1259	3070	1.961314335391589	-0.7544608
1260	3070	1.964836540022457	2.3272574
1261	3070	1.9745557672513732	1.6457622
1262	3070	1.9785165553950783	2.39453
1263	3070	1.9817436637117538	2.101299
1264	3070	1.9836414849617459	1.6489222
1265	3070	1.9870878850348408	1.8317935
1266	3070	1.9895975573582962	2.0599792
1267	3070	1.9943272203022833	1.8781574
1268	3070	1.9955671662830197	1.7307279
1269	3070	1.998556031703834	1.7985904
1270	3070	2.000697510460957	1.6652253
1271	3070	2.0029283303040284	1.3649294
1272	3070	2.006041731784043	1.3117688
1273	3070	2.006718558192741	0.7891042
1274	3070	2.0132052624937113	1.059241
1275	3070	2.0173636839487568	1.1516688
1276	3070	2.0191802860297043	0.4989345
1277	3070	2.023346829401655	1.7841866
1278	3070	2.025093041536098	0.73523664
1279	3070	2.0281847845710343	1.0481331
1280	3070	2.0295790469729535	1.5825026
1281	3070	2.031373990608823	1.1512954
1282	3070	2.031839647178008	1.3448856
1283	3070	2.03836154645223	2.2094748
1284	3070	2.0402701969247605	1.3811557
1285	3070	2.041510142905497	-0.78677464
1286	3070	2.0490960132941938	-1.8670506
1287	3070	2.0529837041857597	-1.8958938
1288	3070	2.073052960856498	-0.60426474
1289	3070	2.0775389662933534	-1.6848153
1290	3070	2.0805278317141678	0.67971826
1291	3070	2.0831051866784938	0.5012169
1292	3070	2.086938731457363	0.36862397
1293	3070	2.0885441636987974	0.10975909
1294	3070	2.106320332496863	1.6489646
1295	3070	2.107278718691581	2.9903672
1296	3070	2.10775249717767	1.5779965
1297	3070	2.111493993564957	1.2829916
1298	3070	2.11370315496295	1.5080407
1299	3070	2.1156497077143674	1.6752765
1300	3070	2.1170575066444615	1.7399504
1301	3070	2.119984104035675	1.380799
1302	3070	2.121061611678324	1.5234249
1303	3070	2.1230541886255327	0.9708054
1304	3070	2.1294732102856333	1.4147637
1305	3070	2.1344654818761954	0.80101466
1306	3070	2.1390327064820953	1.7307189
1307	3070	2.139631021027385	1.2306364
1308	3070	2.145865945904319	-1.8470695
1309	3070	2.146759356763802	-2.2605743
1310	3070	2.1503005125341144	0.92562747
1311	3070	2.1589422321203804	2.6752493
1312	3070	2.161673903505889	0.54357505
1313	3070	2.1619446340693687	0.99556327
1314	3070	2.1733044885129704	1.9538376
1315	3070	2.1780097857062444	2.8006823
1316	3070	2.179750583229418	1.6023066
1317	3070	2.1826771806206313	2.7642705
1318	3070	2.183294446305365	-0.1235342
1319	3070	2.1965223416369755	1.1731675
1320	3070	2.201557930117694	1.492336
1321	3070	2.2034557513676862	1.3293364
1322	3070	2.2096554812713673	1.7330883
1323	3070	2.2125577129118685	1.7749026
1324	3070	2.215270433157933	1.8877413
1325	3070	2.216957084568411	1.7010467
1326	3070	2.2175364479742568	1.1480396
1327	3070	2.2210505306882213	1.4607875
